stage,target_name,target_path,render_seed,seed_role,candidate_index,prompt_id,prompt_source,prompt,negative_prompt,clip_model,clip_iisim,lpips_alex,pixel_mse_01,pixel_rmse_01,pixel_ssim_01,color_hist_sim,edge_rmse,edge_sim,layout_sim,visual_specific_score,model_id,num_inference_steps,guidance_scale,original_inference_steps,width,height,clip_norm,lpips_norm,rmse_norm,ssim_norm,color_norm,edge_norm,layout_norm,combined_score,is_pareto,pareto_rank,selection_score
stage1_fixed_seed,9338.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\9338.png,9338,fixed,238,9338_ronda_10_hybrid_repair_dragon_hybrid_ablation_238,ronda_10_hybrid_repair_dragon_hybrid_ablation,"rainbow quilled hamster dragon, round vertical animal body, small orange snout and one glossy dark eye, turquoise oval belly, painted scale-like rainbow spines, little pink paws near the chest, vertical storybook illustration",,openai/clip-vit-large-patch14,0.8644632697105408,0.6019057631492615,0.01768866740167141,0.13299874962446606,0.6544987729571857,0.7382840757016783,0.048362897423411266,0.9516371025765887,0.9831581211363366,0.8619324441948286,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.9279765516316494,0.7287827372996094,0.8414507418406619,0.8689682387902659,0.759379390276427,0.934457220893586,0.8915487340610048,0.8277046786978279,True,0,0.857704678697828
stage1_fixed_seed,9338.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\9338.png,9338,fixed,176,9338_ronda_10_hybrid_repair_dragon_hybrid_ablation_176,ronda_10_hybrid_repair_dragon_hybrid_ablation,"compact fantasy quilled hamster creature, small orange snout and one glossy dark eye, blue green chest spot, rainbow bristles framing the shoulders, little pink paws near the chest, painterly multicolor background",,openai/clip-vit-large-patch14,0.8368532657623291,0.5582894682884216,0.019070053473114967,0.13809436437854722,0.5575916462056345,0.8348501699942131,0.05223846156979812,0.9477615384302018,0.9756098382047302,0.9025210825889126,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.8442547647798047,0.9259826579625908,0.793637540828606,0.632614553837762,0.9287899022526798,0.8746879561227278,0.8146876202935819,0.8546867388948488,False,1,0.8546867388948488
stage1_fixed_seed,9338.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\9338.png,9338,fixed,250,9338_ronda_10_hybrid_repair_dragon_hybrid_ablation_250,ronda_10_hybrid_repair_dragon_hybrid_ablation,"orange teal dragon hamster, round vertical animal body, warm orange animal face, teal blue oval belly patch, rainbow quills behind the back, small paws near the belly, painterly multicolor background",,openai/clip-vit-large-patch14,0.8516663908958435,0.5870246887207031,0.01789463683962822,0.1337708370297062,0.6300165226260686,0.7651711923104747,0.046884520875100866,0.9531154791248991,0.9796247049536455,0.8738423952241574,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.8891725890352454,0.796063708919378,0.8342060869585287,0.8092567369053276,0.8065487432841476,0.9572568639931252,0.8555693854242046,0.8397421463860864,False,1,0.8397421463860864
stage1_fixed_seed,9338.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\9338.png,9338,fixed,88,9338_ronda_10_hybrid_repair_dragon_hybrid_ablation_088,ronda_10_hybrid_repair_dragon_hybrid_ablation,"rainbow quilled hamster dragon, cute rodent face looking left, blue green chest spot, short rainbow quills along the back, small paws near the belly, vertical storybook illustration",,openai/clip-vit-large-patch14,0.8882153630256653,0.611756443977356,0.019125692546367645,0.13829567074340268,0.5901696552345206,0.7838801631221065,0.05271816225196279,0.9472818377480372,0.9732348745737137,0.8789416915315038,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,1.0,0.6842454036270815,0.7917486418139913,0.7120713775049636,0.839370784467109,0.8672899732742724,0.7905043256965144,0.8096863271780058,True,0,0.8396863271780058
stage1_fixed_seed,9338.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\9338.png,9338,fixed,263,9338_ronda_10_hybrid_repair_dragon_hybrid_ablation_263,ronda_10_hybrid_repair_dragon_hybrid_ablation,"rainbow quilled hamster dragon, warm orange animal face, teal blue oval belly patch, painted scale-like rainbow spines, small clawed hands held close to the torso, vertical storybook illustration",,openai/clip-vit-large-patch14,0.8413131237030029,0.6160741448402405,0.013479585759341717,0.11610161824600773,0.6484615001964953,0.8273394549334491,0.07129737074004774,0.9287026292599523,0.9809602611272056,0.8935407271864765,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.8577783874710208,0.6647240235941394,1.0,0.8542435047909708,0.915613496050548,0.5807599122526829,0.8691688140530596,0.8053277467531423,True,0,0.8353277467531424
stage1_fixed_seed,9338.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\9338.png,9338,fixed,333,9338_ronda_10_hybrid_repair_dragon_hybrid_ablation_333,ronda_10_hybrid_repair_dragon_hybrid_ablation,"rainbow quilled hamster dragon, pointed orange snout and dark eye, glowing teal oval belly, rainbow quills behind the back, small clawed hands held close to the torso, vertical storybook illustration",,openai/clip-vit-large-patch14,0.7768416404724121,0.5565251708030701,0.016439052298665047,0.12821486769741272,0.5751917804935608,0.804152877242477,0.052279426066909204,0.9477205739330908,0.966132653427052,0.8867975263211068,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.6622815745340049,0.9339594777554523,0.8863388896373429,0.6755407733435291,0.8749361752333137,0.8740561983239787,0.7181852787687396,0.822443822594087,False,1,0.822443822594087
stage1_fixed_seed,9338.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\9338.png,9338,fixed,264,9338_ronda_10_hybrid_repair_dragon_hybrid_ablation_264,ronda_10_hybrid_repair_dragon_hybrid_ablation,"orange teal dragon hamster, round vertical animal body, small orange snout and one glossy dark eye, glowing teal oval belly, short rainbow quills along the back, little pink paws near the chest, vertical storybook illustration",,openai/clip-vit-large-patch14,0.8664851188659668,0.5705128908157349,0.022307846695184708,0.14935811559866677,0.5799280807857647,0.7438230161313658,0.055107819638396054,0.9448921803616039,0.9733754990974124,0.8601077202051585,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.9341074027664289,0.8707175796172851,0.687947447046295,0.6870924730443575,0.7690966180557415,0.8304364831379983,0.7919362483751458,0.8192768985862127,False,1,0.8192768985862127
stage1_fixed_seed,9338.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\9338.png,9338,fixed,330,9338_ronda_10_hybrid_repair_dragon_hybrid_ablation_330,ronda_10_hybrid_repair_dragon_hybrid_ablation,"colorful dragon hamster, warm orange animal face, teal blue oval belly patch, rainbow quills behind the back, tiny clawed paws, vertical storybook illustration",,openai/clip-vit-large-patch14,0.8324088454246521,0.6075583100318909,0.02131890319287777,0.14600994210285054,0.6735177450034417,0.7430719446252892,0.05017873605363334,0.9498212639463667,0.9786174784677248,0.8625433131561535,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.8307779535164329,0.7032261924267642,0.7193640474183076,0.915354962634282,0.767778977435528,0.9064532101814744,0.8453132052802742,0.7876091921064364,True,0,0.8176091921064365
stage1_fixed_seed,9338.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\9338.png,9338,fixed,167,9338_ronda_10_hybrid_repair_dragon_hybrid_ablation_167,ronda_10_hybrid_repair_dragon_hybrid_ablation,"orange teal dragon hamster, small standing animal shape, warm orange animal face, glowing teal oval belly, painted scale-like rainbow spines, tiny clawed paws, vertical storybook illustration",,openai/clip-vit-large-patch14,0.8426152467727661,0.5798853039741516,0.01823391765356064,0.1350330243072436,0.6157499696569662,0.7302658646195024,0.05221451268319812,0.9477854873168019,0.9712035007054965,0.854585259780756,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.8617268139292735,0.8283426108777951,0.8223627241989285,0.7744610260133682,0.7453126595619167,0.8750572977953462,0.7698196667609778,0.8169070890063823,False,1,0.8169070890063823
stage1_fixed_seed,9338.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\9338.png,9338,fixed,3,9338_ronda_10_hybrid_repair_dragon_hybrid_ablation_003,ronda_10_hybrid_repair_dragon_hybrid_ablation,"orange teal spiky hamster creature, small orange snout, turquoise oval belly, painted scale-like rainbow spines, vertical storybook painting with orange teal glow",,openai/clip-vit-large-patch14,0.8181332945823669,0.5831520557403564,0.01714426651597023,0.1309361161634567,0.5663558532693082,0.7874885841652199,0.055245962492215,0.944754037507785,0.9814511221725749,0.8813240004365888,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.7874902152367763,0.8135728283647088,0.8608048557297556,0.6539902018899098,0.8457012098697132,0.8283060328359939,0.8741670536519162,0.8075621270830248,False,1,0.8075621270830248
stage1_fixed_seed,9338.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\9338.png,9338,fixed,115,9338_ronda_10_hybrid_repair_dragon_hybrid_ablation_115,ronda_10_hybrid_repair_dragon_hybrid_ablation,"colorful dragon hamster, warm orange animal face, teal blue oval belly patch, rainbow bristles framing the shoulders, small clawed hands held close to the torso, painterly multicolor background",,openai/clip-vit-large-patch14,0.814397394657135,0.5770851373672485,0.01541266217827797,0.12414774334750499,0.46898967596929153,0.8197597927517362,0.05719628395565514,0.9428037160443449,0.9821036684379812,0.8952939410413983,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.7761618496984458,0.8410028479402558,0.9245015537059751,0.4165169059000523,0.9023161326206772,0.798228016956599,0.8808116684866213,0.8035567305674163,False,1,0.8035567305674163
stage1_fixed_seed,9338.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\9338.png,9338,fixed,20,9338_ronda_10_hybrid_repair_dragon_hybrid_ablation_020,ronda_10_hybrid_repair_dragon_hybrid_ablation,"small upright orange spiny animal, rainbow quills rising behind the back, painterly multicolor background",,openai/clip-vit-large-patch14,0.7765668034553528,0.5583506226539612,0.0182633213698864,0.13514185646899482,0.6227136861196824,0.7647179497612847,0.06125229168273442,0.9387477083172656,0.970075972172074,0.866699969738036,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.6614481865270927,0.9257061641413924,0.8213415296468443,0.7914453294603905,0.805753598229662,0.7356759366411554,0.7583384994983504,0.8022412147580362,False,1,0.8022412147580362
stage1_fixed_seed,9338.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\9338.png,9338,fixed,95,9338_ronda_10_hybrid_repair_dragon_hybrid_ablation_095,ronda_10_hybrid_repair_dragon_hybrid_ablation,"compact fantasy quilled hamster creature, orange face and teal belly, blue green chest spot, rainbow quills behind the back, small clawed hands held close to the torso, vertical storybook illustration",,openai/clip-vit-large-patch14,0.7935805916786194,0.5989129543304443,0.01543970126658678,0.12425659445915448,0.5508494486519689,0.8615767867476851,0.052097803082745094,0.9479021969172549,0.9719574455685003,0.9138668120711976,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.7130390792282513,0.7423139568475607,0.923480181343099,0.6161705286158389,0.975677682697465,0.8768572027246136,0.777496782525551,0.7967908149888102,False,1,0.7967908149888102
stage1_fixed_seed,9338.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\9338.png,9338,fixed,27,9338_ronda_10_hybrid_repair_dragon_hybrid_ablation_027,ronda_10_hybrid_repair_dragon_hybrid_ablation,"orange teal spiky hamster creature, turquoise oval belly, painted scale-like rainbow spines, vertical storybook painting with orange teal glow",,openai/clip-vit-large-patch14,0.7820972204208374,0.555732786655426,0.016818692907691002,0.12968690337767727,0.5707413713566556,0.7793652569806134,0.07013028760960562,0.9298697123903944,0.958436987052794,0.8678561623884729,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.6782180642588965,0.9375420399962057,0.87252647616534,0.6646863539183139,0.8314500689555342,0.5987587630001355,0.6398234189832191,0.7882386672344476,False,1,0.7882386672344476
stage1_fixed_seed,9338.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\9338.png,9338,fixed,244,9338_ronda_10_hybrid_repair_dragon_hybrid_ablation_244,ronda_10_hybrid_repair_dragon_hybrid_ablation,"small upright orange spiny animal, orange face and teal belly, turquoise oval belly, short rainbow quills along the back, small clawed hands held close to the torso, vertical storybook illustration",,openai/clip-vit-large-patch14,0.7752236723899841,0.5695492029190063,0.017254499718546867,0.1313563843844176,0.5188494393558765,0.8213065818504052,0.0578296711590533,0.9421703288409466,0.972171591358588,0.8937818951987313,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.6573754115655314,0.8750746479419805,0.8568613925957562,0.5381234296131355,0.9050297386233283,0.788459868105889,0.7796773425395148,0.7878817072459035,False,1,0.7878817072459035
stage1_fixed_seed,9338.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\9338.png,9338,fixed,260,9338_ronda_10_hybrid_repair_dragon_hybrid_ablation_260,ronda_10_hybrid_repair_dragon_hybrid_ablation,"rainbow quilled hamster dragon, upright compact body, small orange snout and one glossy dark eye, turquoise oval belly, rainbow quills behind the back, little pink paws near the chest, vertical storybook illustration",,openai/clip-vit-large-patch14,0.8470881581306458,0.620892345905304,0.01958361826837063,0.13994148158559216,0.6014558857269439,0.807101779513889,0.047839951566236875,0.9521600484337631,0.9729415913801596,0.891040136009099,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.8752900184841881,0.6429397599192832,0.7763056602655134,0.739598167902398,0.8801095753508998,0.942522134340424,0.7875179414936316,0.7872180537178021,False,1,0.7872180537178021
stage1_fixed_seed,9338.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\9338.png,9338,fixed,82,9338_ronda_10_hybrid_repair_dragon_hybrid_ablation_082,ronda_10_hybrid_repair_dragon_hybrid_ablation,"colorful dragon hamster, orange face and teal belly, blue green chest spot, rainbow quills behind the back, little pink paws near the chest, soft glowing brushwork",,openai/clip-vit-large-patch14,0.7927218675613403,0.5798791646957397,0.01931900531053543,0.13899282467284213,0.6111612763847257,0.7763378002025464,0.06060374381044447,0.9393962561895556,0.9696318192903167,0.8720670636155538,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.7104351709620218,0.828370368054777,0.7852071031433263,0.7632693355735995,0.8261388569145398,0.7456778945578147,0.7538158702482028,0.7815665443112408,False,1,0.7815665443112408
stage1_fixed_seed,9338.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\9338.png,9338,fixed,314,9338_ronda_10_hybrid_repair_dragon_hybrid_ablation_314,ronda_10_hybrid_repair_dragon_hybrid_ablation,"compact fantasy quilled hamster creature, warm orange animal face, teal blue oval belly patch, rainbow bristles framing the shoulders, small clawed hands held close to the torso, vertical storybook illustration",,openai/clip-vit-large-patch14,0.8039014935493469,0.6083148717880249,0.01856793463230133,0.13626420891892826,0.5327407450163859,0.8449560094762733,0.048431249857478056,0.951568750142522,0.9864878747270889,0.9105768417596234,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.744335139459196,0.6998055919662645,0.8108102658278789,0.5720039231508354,0.9465190591907168,0.9334030841085508,0.9254542688528532,0.7810322583397493,False,1,0.7810322583397493
stage1_fixed_seed,9338.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\9338.png,9338,fixed,332,9338_ronda_10_hybrid_repair_dragon_hybrid_ablation_332,ronda_10_hybrid_repair_dragon_hybrid_ablation,"rainbow quilled hamster dragon, orange face and teal belly, glowing teal oval belly, rainbow bristles framing the shoulders, small clawed hands held close to the torso, vertical storybook illustration",,openai/clip-vit-large-patch14,0.7441487312316895,0.5721287727355957,0.01650141552090645,0.12845783557613932,0.5535108855717373,0.8507520887586807,0.06429965358538106,0.935700346414619,0.9721114959589616,0.9047558603783152,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.5631468991405313,0.8634117828407827,0.8840590720715185,0.6226616964415925,0.9566873979423391,0.6886792740825658,0.7790654153781414,0.7767423264233791,False,1,0.7767423264233791
stage1_fixed_seed,9338.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\9338.png,9338,fixed,288,9338_ronda_10_hybrid_repair_dragon_hybrid_ablation_288,ronda_10_hybrid_repair_dragon_hybrid_ablation,"orange teal spiky hamster creature, orange face and teal belly, glowing teal oval belly, painted scale-like rainbow spines, little pink paws near the chest, vertical storybook illustration",,openai/clip-vit-large-patch14,0.7758756279945374,0.594781756401062,0.01844267174601555,0.1358037987171771,0.5289686778035513,0.8754408094618057,0.05950516319725334,0.9404948368027467,0.9886823502389834,0.9208580271865706,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.6593523358812124,0.760992111571994,0.8151303894217393,0.5628039600982964,1.0,0.7626202939251859,0.947799725893592,0.7750701139047855,False,1,0.7750701139047855
stage1_fixed_seed,9338.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\9338.png,9338,fixed,347,9338_ronda_10_hybrid_repair_dragon_hybrid_ablation_347,ronda_10_hybrid_repair_dragon_hybrid_ablation,"colorful dragon hamster, round vertical animal body, warm orange animal face, blue green chest spot, rainbow quills behind the back, small paws near the belly, soft glowing brushwork",,openai/clip-vit-large-patch14,0.7784006595611572,0.5545496940612793,0.021333374083042145,0.14605948816506972,0.5957299183129595,0.690216064453125,0.06006591643685513,0.9399340835631449,0.9759435131760663,0.8347628608862202,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.6670089865289723,0.9428910905390605,0.7188991465287056,0.7256326986579856,0.6750513820354721,0.7539723119584514,0.818085297641607,0.7730124641899911,False,1,0.7730124641899911
