stage,target_name,target_path,render_seed,seed_role,candidate_index,prompt_id,prompt_source,prompt,negative_prompt,clip_model,clip_iisim,lpips_alex,pixel_mse_01,pixel_rmse_01,pixel_ssim_01,color_hist_sim,edge_rmse,edge_sim,layout_sim,visual_specific_score,model_id,num_inference_steps,guidance_scale,original_inference_steps,width,height,clip_norm,lpips_norm,rmse_norm,ssim_norm,color_norm,edge_norm,layout_norm,combined_score,is_pareto,pareto_rank,selection_score
stage1_fixed_seed,1159_7.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,fixed,70,1159_7_ronda_10_hybrid_repair_cube_hybrid_ablation_070,ronda_10_hybrid_repair_cube_hybrid_ablation,"small hedgehog with compact cubical wooden block body, warm peach beige 4 by 4 cube grid sides, tiny face mostly hidden below orange spiky fur, messy amber quill tuft covering the top plane, centered square crop with gentle shadows",,openai/clip-vit-large-patch14,0.8246872425079346,0.3830544948577881,0.02124052308499813,0.14574128819589227,0.4432851077971637,0.6961020010489004,0.06584247928981019,0.9341575207101898,0.951365276374961,0.8304740879955639,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.988502710417061,0.9387212429998013,0.6574649618025858,0.5756044967786743,0.7410160259721417,0.9512246542860301,0.5692835916534741,0.8205364571560854,True,0,0.8505364571560854
stage1_fixed_seed,1159_7.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,fixed,109,1159_7_ronda_10_hybrid_repair_cube_hybrid_ablation_109,ronda_10_hybrid_repair_cube_hybrid_ablation,"solid cube hedgehog sculpture, warm peach beige 4 by 4 cube grid sides, small centered face peeking from under the top tuft, messy amber quill tuft covering the top plane, warm brown macro photo",,openai/clip-vit-large-patch14,0.7204982042312622,0.425238698720932,0.010621578432619572,0.10306104226437636,0.7667073589009594,0.7597972728587963,0.07272372483829306,0.927276275161707,0.9763467759755802,0.8617248242881718,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.7097995460077332,0.8281301163261389,0.9163767523187502,0.923451309151888,0.8648837562012444,0.854947459340717,0.8292869613519843,0.8461429493559703,False,1,0.8461429493559703
stage1_fixed_seed,1159_7.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,fixed,136,1159_7_ronda_10_hybrid_repair_cube_hybrid_ablation_136,ronda_10_hybrid_repair_cube_hybrid_ablation,"small hedgehog with compact cubical wooden block body, warm peach beige 4 by 4 cube grid sides, small centered face peeking from under the top tuft, thin orange hairlike quills rising from the top square, centered square crop with gentle shadows",,openai/clip-vit-large-patch14,0.8043522834777832,0.37998175621032715,0.017706573009490967,0.1330660475459122,0.5223910240827743,0.7604726155598959,0.07353527238793593,0.9264647276120641,0.9624939826934606,0.8589741282048677,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.9341071854791353,0.946776808777429,0.7343569566888264,0.6606844216320233,0.8661970902232997,0.8435928984412613,0.685109350293011,0.8434838490050081,False,1,0.8434838490050081
stage1_fixed_seed,1159_7.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,fixed,56,1159_7_ronda_10_hybrid_repair_cube_hybrid_ablation_056,ronda_10_hybrid_repair_cube_hybrid_ablation,"small hedgehog with compact cubical wooden block body, warm peach beige 4 by 4 cube grid sides, tiny face mostly hidden below orange spiky fur, thin orange hairlike quills rising from the top square, warm brown macro photo",,openai/clip-vit-large-patch14,0.8016968369483948,0.38054993748664856,0.02031943015754223,0.14254623866501084,0.44253454740581816,0.756744384765625,0.06455563571699348,0.9354443642830065,0.9561375690264825,0.85916801444888,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.9270039300608921,0.9452872510342718,0.6768471367824516,0.5747972547329212,0.8589468270069831,0.969229198470842,0.6189528345099865,0.8334492105642358,False,1,0.8334492105642358
stage1_fixed_seed,1159_7.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,fixed,63,1159_7_ronda_10_hybrid_repair_cube_hybrid_ablation_063,ronda_10_hybrid_repair_cube_hybrid_ablation,"small hedgehog with compact cubical wooden block body, warm peach beige 4 by 4 cube grid sides, tiny face mostly hidden below orange spiky fur, bristly orange crown with fine pointed strands, realistic studio object photo",,openai/clip-vit-large-patch14,0.7435080409049988,0.4349541664123535,0.012922393158078194,0.11367670455321176,0.6854641537327296,0.7684303566261574,0.07194323410659142,0.9280567658934086,0.9858099439501207,0.867775517334488,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.7713503041257109,0.8026598118102202,0.8519788073039175,0.8360726892569872,0.8816724511978266,0.8658674966798313,0.9277780688010574,0.8315961668589931,False,1,0.8315961668589931
stage1_fixed_seed,1159_7.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,fixed,128,1159_7_ronda_10_hybrid_repair_cube_hybrid_ablation_128,ronda_10_hybrid_repair_cube_hybrid_ablation,"small hedgehog with compact cubical wooden block body, straight vertical sides divided into square cells, pinpoint dark eyes and tiny nose at the top front edge, thin orange hairlike quills rising from the top square, centered square crop with gentle shadows",,openai/clip-vit-large-patch14,0.7487733364105225,0.4407356381416321,0.011635063216090202,0.10786595021641539,0.7525403786043857,0.7174060962818287,0.07251370865604134,0.9274862913439587,0.9543853805285488,0.8383300214029182,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.7854348426070323,0.7875029660286297,0.8872286700156641,0.9082144510807475,0.7824459444904813,0.8578858472790424,0.6007163426622978,0.816557622516168,False,1,0.816557622516168
stage1_fixed_seed,1159_7.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,fixed,65,1159_7_ronda_10_hybrid_repair_cube_hybrid_ablation_065,ronda_10_hybrid_repair_cube_hybrid_ablation,"small hedgehog with compact cubical wooden block body, warm peach beige 4 by 4 cube grid sides, tiny face mostly hidden below orange spiky fur, bristly orange crown with fine pointed strands, soft macro product photo",,openai/clip-vit-large-patch14,0.736491322517395,0.4393361806869507,0.012408196926116943,0.1113920864609194,0.6694830892283914,0.7485334608289932,0.07828154079874357,0.9217184592012564,0.9827646877132938,0.8559944556361455,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.7525807516781563,0.7911718174581168,0.8658380189370972,0.8188847489492539,0.8429791031522216,0.7771866924963408,0.8960835390158736,0.8095735276751606,False,1,0.8095735276751606
stage1_fixed_seed,1159_7.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,fixed,62,1159_7_ronda_10_hybrid_repair_cube_hybrid_ablation_062,ronda_10_hybrid_repair_cube_hybrid_ablation,"small hedgehog with compact cubical wooden block body, warm peach beige 4 by 4 cube grid sides, tiny face mostly hidden below orange spiky fur, orange tan spines concentrated only on the flat top, centered square crop with gentle shadows",,openai/clip-vit-large-patch14,0.7969600558280945,0.3858894109725952,0.022235263139009476,0.14911493264931408,0.4234522979756255,0.7075494836877892,0.06561416269691285,0.9343858373030871,0.9554287995377095,0.8365180706231276,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.9143331548125747,0.9312891585119923,0.6369993738722367,0.5542739307669617,0.7632778619141922,0.9544190877601377,0.6115760773750427,0.8077679115243729,False,1,0.8077679115243729
stage1_fixed_seed,1159_7.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,fixed,54,1159_7_ronda_10_hybrid_repair_cube_hybrid_ablation_054,ronda_10_hybrid_repair_cube_hybrid_ablation,"small hedgehog with compact cubical wooden block body, warm peach beige 4 by 4 cube grid sides, tiny face mostly hidden below orange spiky fur, amber quill fur only on the top surface, centered square crop with gentle shadows",,openai/clip-vit-large-patch14,0.8208951354026794,0.4039996266365051,0.020192930474877357,0.1421018313565218,0.4666838411452624,0.6792218243634259,0.06712989749792582,0.9328701025020741,0.9543041626885452,0.8230151893769766,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.9783589153739856,0.8838109801618098,0.6795430512376774,0.6007702816958501,0.7081892695664788,0.933212070237751,0.5998710406420762,0.8036464321276229,False,1,0.8036464321276229
stage1_fixed_seed,1159_7.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,fixed,66,1159_7_ronda_10_hybrid_repair_cube_hybrid_ablation_066,ronda_10_hybrid_repair_cube_hybrid_ablation,"small hedgehog with compact cubical wooden block body, warm peach beige 4 by 4 cube grid sides, tiny face mostly hidden below orange spiky fur, bristly orange crown with fine pointed strands, centered square crop with gentle shadows",,openai/clip-vit-large-patch14,0.8060639500617981,0.39750081300735474,0.02091825008392334,0.14463142841002208,0.4184327776737296,0.7290575945818866,0.06882613095827585,0.9311738690417242,0.9554192030155668,0.8450706123295657,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.9386858523069437,0.9008484267762243,0.6641977202042741,0.5488753407481916,0.805104528199864,0.9094796516829612,0.6114761983391809,0.8020849953655577,False,1,0.8020849953655577
