stage,target_name,target_path,render_seed,seed_role,candidate_index,prompt_id,prompt_source,prompt,negative_prompt,clip_model,clip_iisim,lpips_alex,pixel_mse_01,pixel_rmse_01,pixel_ssim_01,color_hist_sim,edge_rmse,edge_sim,layout_sim,visual_specific_score,model_id,num_inference_steps,guidance_scale,original_inference_steps,width,height,clip_norm,lpips_norm,rmse_norm,ssim_norm,color_norm,edge_norm,layout_norm,combined_score,is_pareto,pareto_rank,selection_score
stage1_fixed_seed,1159_7.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,fixed,11,1159_7_ronda_10_hybrid_repair_cube_hybrid_ablation_011,ronda_10_hybrid_repair_cube_hybrid_ablation,"small hedgehog with compact cubical wooden block body, warm peach beige 4 by 4 cube grid sides, tiny face mostly hidden below orange spiky fur, amber quill fur only on the top surface",,openai/clip-vit-large-patch14,0.802423357963562,0.4168339669704437,0.020980358123779297,0.14484598069597684,0.46728149893928606,0.7073997214988426,0.06786639039463047,0.9321336096053695,0.9553530398321186,0.8356472460027822,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.9289473562531878,0.8501641638736971,0.6628961785823019,0.6014130740758785,0.7629866204783392,0.9229076174039897,0.6107875827267663,0.7881047139525167,False,1,0.7881047139525167
stage1_fixed_seed,1159_7.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,fixed,12,1159_7_ronda_10_hybrid_repair_cube_hybrid_ablation_012,ronda_10_hybrid_repair_cube_hybrid_ablation,"tiny face mostly hidden below orange spiky fur, amber quill fur only on the top surface, realistic studio object photo",,openai/clip-vit-large-patch14,0.5181998014450073,0.6982848048210144,0.0336633026599884,0.1834756187071961,0.4578700206243729,0.5212187590422453,0.07464780516783316,0.9253521948321668,0.9695990907049209,0.7523415279012529,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.1686561978777448,0.11230585648163882,0.4285566492242803,0.5912908492741238,0.4009218615712969,0.8280271793314642,0.7590581545916033,0.3729731795291373,False,1,0.3729731795291373
stage1_fixed_seed,1159_7.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,fixed,13,1159_7_ronda_10_hybrid_repair_cube_hybrid_ablation_013,ronda_10_hybrid_repair_cube_hybrid_ablation,"warm peach beige 4 by 4 cube grid sides, amber quill fur only on the top surface, realistic studio object photo",,openai/clip-vit-large-patch14,0.6820881366729736,0.4783482253551483,0.03296883776783943,0.1815732297665034,0.3459877830384351,0.628753662109375,0.07683481377544489,0.9231651862245551,0.9641084573847235,0.7988686546047578,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.6070535417184517,0.6888968998682017,0.44009713865077604,0.47095936443463104,0.6100442027567924,0.7974282052680359,0.7019125393221797,0.6200016489819059,False,1,0.6200016489819059
stage1_fixed_seed,1159_7.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,fixed,14,1159_7_ronda_10_hybrid_repair_cube_hybrid_ablation_014,ronda_10_hybrid_repair_cube_hybrid_ablation,"warm peach beige 4 by 4 cube grid sides, tiny face mostly hidden below orange spiky fur, realistic studio object photo",,openai/clip-vit-large-patch14,0.640916645526886,0.5253089070320129,0.0303869117051363,0.17431842044126117,0.4519597463979841,0.6727142333984375,0.08314914172192518,0.9168508582780748,0.9626271420643465,0.8161446338394923,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.4969207959357855,0.5657836437106012,0.48410709293421217,0.5849342363852935,0.6955340049104404,0.7090828935989929,0.6864952512873774,0.5826672192823064,False,1,0.5826672192823064
stage1_fixed_seed,1159_7.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,fixed,15,1159_7_ronda_10_hybrid_repair_cube_hybrid_ablation_015,ronda_10_hybrid_repair_cube_hybrid_ablation,"warm peach beige 4 by 4 cube grid sides, tiny face mostly hidden below orange spiky fur, amber quill fur only on the top surface",,openai/clip-vit-large-patch14,0.6630820631980896,0.5151698589324951,0.030599165707826614,0.1749261721636491,0.41826450870081855,0.6842928285951967,0.06885103460910508,0.9311489653908949,0.9689392314744895,0.8276217570495495,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.556212753588897,0.5923644168445893,0.4804202799086914,0.5486943642518353,0.7180508144868983,0.9091312185935082,0.7521904474410451,0.6228725834039645,False,1,0.6228725834039645
stage1_fixed_seed,1159_7.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,fixed,16,1159_7_ronda_10_hybrid_repair_cube_hybrid_ablation_016,ronda_10_hybrid_repair_cube_hybrid_ablation,"small hedgehog with compact cubical wooden block body, amber quill fur only on the top surface, realistic studio object photo",,openai/clip-vit-large-patch14,0.6804845929145813,0.5421421527862549,0.028211750090122223,0.1679635379781047,0.42061651624295904,0.7024524830005787,0.08353458320504963,0.9164654167949504,0.9668712732386076,0.8302407678762146,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.6027641008413223,0.5216532004865029,0.5226578079346769,0.5512239933154484,0.7533657618766059,0.7036900872314078,0.7306674757091257,0.5885306734096992,False,1,0.5885306734096992
stage1_fixed_seed,1159_7.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,fixed,17,1159_7_ronda_10_hybrid_repair_cube_hybrid_ablation_017,ronda_10_hybrid_repair_cube_hybrid_ablation,"small hedgehog with compact cubical wooden block body, tiny face mostly hidden below orange spiky fur, realistic studio object photo",,openai/clip-vit-large-patch14,0.7126723527908325,0.4480452537536621,0.01706375740468502,0.13062831777484168,0.592814179539063,0.7431448477285879,0.07498437226914093,0.9250156277308591,0.9731312938132174,0.8527969099463087,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.6888655821597015,0.7683399013727605,0.7491449919038805,0.7364258712667663,0.8324999065829355,0.8233181864323627,0.795820747922625,0.7655207597366434,False,1,0.7655207597366434
stage1_fixed_seed,1159_7.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,fixed,18,1159_7_ronda_10_hybrid_repair_cube_hybrid_ablation_018,ronda_10_hybrid_repair_cube_hybrid_ablation,"small hedgehog with compact cubical wooden block body, tiny face mostly hidden below orange spiky fur, amber quill fur only on the top surface",,openai/clip-vit-large-patch14,0.7302044034004211,0.4888543486595154,0.022410158067941666,0.14970022734766192,0.5103295033289079,0.7037138762297453,0.06988722952503128,0.9301127704749688,0.966729778086361,0.8355566695868967,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.7357633946771902,0.6613537935203417,0.6334487922150454,0.6477120255390307,0.7558187840834906,0.8946335612698344,0.7291948172631448,0.7042112380935613,False,1,0.7042112380935613
stage1_fixed_seed,1159_7.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,fixed,19,1159_7_ronda_10_hybrid_repair_cube_hybrid_ablation_019,ronda_10_hybrid_repair_cube_hybrid_ablation,"small hedgehog with compact cubical wooden block body, warm peach beige 4 by 4 cube grid sides, realistic studio object photo",,openai/clip-vit-large-patch14,0.6166849136352539,0.5384366512298584,0.03436574712395668,0.1853800073469539,0.25613758734005027,0.6620901602285879,0.07005817392466458,0.9299418260753354,0.9801904799042549,0.819458307210083,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.43210149758135996,0.531367632773583,0.417004028994549,0.3743237617260152,0.6748734473534395,0.8922418362293085,0.8692916043700545,0.555002079054175,False,1,0.555002079054175
stage1_fixed_seed,1159_7.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,fixed,20,1159_7_ronda_10_hybrid_repair_cube_hybrid_ablation_020,ronda_10_hybrid_repair_cube_hybrid_ablation,"small hedgehog with compact cubical wooden block body, warm peach beige 4 by 4 cube grid sides, amber quill fur only on the top surface",,openai/clip-vit-large-patch14,0.7320851683616638,0.5529574155807495,0.027728553861379623,0.16651892943860655,0.2747156902457202,0.7418947573061342,0.06955767488368099,0.930442325116319,0.9635144934238687,0.8522103532632458,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.7407943955855255,0.49329964659236614,0.5314212575210866,0.39430486646950075,0.8300688648617754,0.8992444411209977,0.6957306593801972,0.604992092321955,False,1,0.604992092321955
stage1_fixed_seed,1159_7.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,fixed,21,1159_7_ronda_10_hybrid_repair_cube_hybrid_ablation_021,ronda_10_hybrid_repair_cube_hybrid_ablation,"small hedgehog with compact cubical wooden block body, warm peach beige 4 by 4 cube grid sides, tiny face mostly hidden below orange spiky fur",,openai/clip-vit-large-patch14,0.748300313949585,0.4809426963329315,0.029423058032989502,0.17153150740604334,0.30471710599586704,0.7326688413266783,0.06723490320827542,0.9327650967917246,0.97805823285298,0.8517804090447049,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.7841695189330592,0.6820951721531067,0.5010133836130171,0.42657196250187274,0.8121272933889293,0.9317429095786136,0.8470995251424549,0.6838746452827794,False,1,0.6838746452827794
stage1_fixed_seed,1159_7.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,fixed,22,1159_7_ronda_10_hybrid_repair_cube_hybrid_ablation_022,ronda_10_hybrid_repair_cube_hybrid_ablation,"tiny nose barely visible below orange quills, amber spiky fur on the top surface, square tiled cube sides, warm brown macro photo",,openai/clip-vit-large-patch14,0.6276525259017944,0.6009340286254883,0.03584013506770134,0.18931490978710933,-0.09190249626196757,0.6774359809027777,0.0743705427012237,0.9256294572987763,0.9406901037445655,0.8169545222097347,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.46143959586174105,0.3675230002482206,0.3931336736568173,0.0,0.7047163528219643,0.8319064265347078,0.4581781376018944,0.425462772454563,False,1,0.425462772454563
stage1_fixed_seed,1159_7.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,fixed,23,1159_7_ronda_10_hybrid_repair_cube_hybrid_ablation_023,ronda_10_hybrid_repair_cube_hybrid_ablation,"pale wood cube with hidden hedgehog face, amber spiky fur on the top surface, square tiled cube sides, warm brown macro photo",,openai/clip-vit-large-patch14,0.6107367873191833,0.4899734854698181,0.02368488349020481,0.15389893921078474,0.6044081488497637,0.5844579626012731,0.07784736893801023,0.9221526310619897,0.9752632975199279,0.780812163546255,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.4161904031513192,0.6584198374557713,0.6079780859757484,0.7488954068466971,0.5239026792014049,0.783261297534205,0.8180102944597236,0.6444018204547706,False,1,0.6444018204547706
stage1_fixed_seed,1159_7.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,fixed,24,1159_7_ronda_10_hybrid_repair_cube_hybrid_ablation_024,ronda_10_hybrid_repair_cube_hybrid_ablation,"pale wood cube with hidden hedgehog face, tiny nose barely visible below orange quills, square tiled cube sides, warm brown macro photo",,openai/clip-vit-large-patch14,0.6243468523025513,0.5202799439430237,0.022387195378541946,0.14962351211805566,0.6349879886988499,0.5556567156756366,0.07189942701563047,0.9281005729843695,0.9792103260657042,0.7707227878117066,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.4525969987147462,0.5789676946841813,0.6339141709171523,0.7817846090524361,0.4678931045018232,0.866480412438573,0.8590903232251954,0.6369223259118334,False,1,0.6369223259118334
stage1_fixed_seed,1159_7.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,fixed,25,1159_7_ronda_10_hybrid_repair_cube_hybrid_ablation_025,ronda_10_hybrid_repair_cube_hybrid_ablation,"pale wood cube with hidden hedgehog face, tiny nose barely visible below orange quills, amber spiky fur on the top surface, warm brown macro photo",,openai/clip-vit-large-patch14,0.627336323261261,0.4271768629550934,0.019138814881443977,0.1383431056520128,0.7183948782077256,0.5775400797526041,0.07145909711904101,0.928540902880959,0.9808819253917893,0.7810587369753653,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.46059376142494324,0.8230489782055787,0.7023446631069038,0.8714903128084717,0.5104495229135572,0.8726411760671202,0.8764880561281916,0.7482351450887109,False,1,0.7482351450887109
stage1_fixed_seed,1159_7.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,fixed,26,1159_7_ronda_10_hybrid_repair_cube_hybrid_ablation_026,ronda_10_hybrid_repair_cube_hybrid_ablation,"pale wood cube with hidden hedgehog face, tiny nose barely visible below orange quills, amber spiky fur on the top surface, square tiled cube sides",,openai/clip-vit-large-patch14,0.7240658402442932,0.44186511635780334,0.018312625586986542,0.13532415005085582,0.7089288397420309,0.6884166576244213,0.07155505617960747,0.9284449438203926,0.9575937759227298,0.8262619814526729,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.7193428862932251,0.7845418986849154,0.7206585969450211,0.8613094075217869,0.726070394703582,0.8712985893049076,0.6341087981653113,0.7747420105758206,False,1,0.7747420105758206
stage1_fixed_seed,1159_7.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,fixed,27,1159_7_ronda_10_hybrid_repair_cube_hybrid_ablation_027,ronda_10_hybrid_repair_cube_hybrid_ablation,"amber spiky fur on the top surface, square tiled cube sides, warm brown macro photo",,openai/clip-vit-large-patch14,0.6613556146621704,0.6212592124938965,0.04130994901061058,0.20324849079540686,-0.0744306821079729,0.6814976444950811,0.08317500274964625,0.9168249972503537,0.9513801961831103,0.8178387282970323,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.5515945453962771,0.3142380078100798,0.3086081905340399,0.018791270047445772,0.7126150403671621,0.7087210656145322,0.5694388745810839,0.399420187025097,False,1,0.399420187025097
stage1_fixed_seed,1159_7.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,fixed,28,1159_7_ronda_10_hybrid_repair_cube_hybrid_ablation_028,ronda_10_hybrid_repair_cube_hybrid_ablation,"tiny nose barely visible below orange quills, square tiled cube sides, warm brown macro photo",,openai/clip-vit-large-patch14,0.5090888738632202,0.7411230802536011,0.025656724348664284,0.1601771655032773,0.29646123171055766,0.570510299117477,0.13382961187744782,0.8661703881225522,0.9513137122117568,0.7501520128881092,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.1442846863468929,0.0,0.5698923914072782,0.41769261192009344,0.49677875981703457,0.0,0.568746920260518,0.23024549501889002,False,1,0.23024549501889002
stage1_fixed_seed,1159_7.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,fixed,29,1159_7_ronda_10_hybrid_repair_cube_hybrid_ablation_029,ronda_10_hybrid_repair_cube_hybrid_ablation,"tiny nose barely visible below orange quills, amber spiky fur on the top surface, warm brown macro photo",,openai/clip-vit-large-patch14,0.5736318826675415,0.6880123019218445,0.027551138773560524,0.16598535710586199,0.2288327776299467,0.6294923005280672,0.07288923733955284,0.9271107626604471,0.9703358894085248,0.8018274800504916,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.31693567815752544,0.13923649793840986,0.5346580750469849,0.34495691702778647,0.6114806274989064,0.8526317333231802,0.7667266352188333,0.40610119738324724,False,1,0.40610119738324724
stage1_fixed_seed,1159_7.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,fixed,30,1159_7_ronda_10_hybrid_repair_cube_hybrid_ablation_030,ronda_10_hybrid_repair_cube_hybrid_ablation,"tiny nose barely visible below orange quills, amber spiky fur on the top surface, square tiled cube sides",,openai/clip-vit-large-patch14,0.6542264223098755,0.5853496193885803,0.028246089816093445,0.16806573064159583,0.2755507487333154,0.6423125090422453,0.06963651610169658,0.9303634838983035,0.964668032666307,0.807601454966678,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.532524127805982,0.40837946352638366,0.5220378751085034,0.39520298783271507,0.6364119934322308,0.8981413542941837,0.7077365075041413,0.5328748499196266,False,1,0.5328748499196266
stage1_fixed_seed,1159_7.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,fixed,31,1159_7_ronda_10_hybrid_repair_cube_hybrid_ablation_031,ronda_10_hybrid_repair_cube_hybrid_ablation,"pale wood cube with hidden hedgehog face, square tiled cube sides, warm brown macro photo",,openai/clip-vit-large-patch14,0.5567581653594971,0.528674840927124,0.016112295910716057,0.1269342188328902,0.6303427356804178,0.684295654296875,0.07476283152412999,0.92523716847587,0.9812888667745894,0.8280238267550661,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.27179889134303997,0.5569594301974803,0.7715545575127392,0.7767885506501028,0.7180563096083297,0.8264178173560764,0.8807234356085798,0.6465291461676401,False,1,0.6465291461676401
