stage,target_name,target_path,render_seed,seed_role,candidate_index,prompt_id,prompt_source,prompt,negative_prompt,clip_model,clip_iisim,lpips_alex,pixel_mse_01,pixel_rmse_01,pixel_ssim_01,color_hist_sim,edge_rmse,edge_sim,layout_sim,visual_specific_score,model_id,num_inference_steps,guidance_scale,original_inference_steps,width,height,clip_norm,lpips_norm,rmse_norm,ssim_norm,color_norm,edge_norm,layout_norm,combined_score,is_pareto,pareto_rank,selection_score,stage1_selection_score,stage1_combined_score,validation_count,validation_mean_selection,validation_mean_combined,validation_mean_clip,validation_mean_visual,validation_worst_selection,validation_best_selection,robustness_score
stage1_fixed_seed,1159_7.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,fixed,58,1159_7_ronda_10_hybrid_repair_cube_hybrid_ablation_058,ronda_10_hybrid_repair_cube_hybrid_ablation,"small hedgehog with compact cubical wooden block body, warm peach beige 4 by 4 cube grid sides, tiny face mostly hidden below orange spiky fur, thin orange hairlike quills rising from the top square, centered square crop with gentle shadows",,openai/clip-vit-large-patch14,0.7576387524604797,0.38388705253601074,0.013930799439549446,0.1180288076680835,0.6168953830327366,0.7313362404152199,0.06432548078968132,0.9356745192103186,0.9610860152042303,0.8488045929513065,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.8091496167118389,0.9365385897025111,0.8255775815052077,0.7623256658690145,0.8095357941219785,0.972449352532826,0.6704554545109994,0.8615349647934947,False,1,0.8615349647934947,0.8615349647934947,0.8615349647934947,3,0.5321860224952427,0.5321860224952427,0.7399392127990723,0.8345320016898187,0.4692786828843188,0.6028334568502233,0.7011668748365234
stage1_fixed_seed,1159_7.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,fixed,54,1159_7_ronda_10_hybrid_repair_cube_hybrid_ablation_054,ronda_10_hybrid_repair_cube_hybrid_ablation,"small hedgehog with compact cubical wooden block body, warm peach beige 4 by 4 cube grid sides, tiny face mostly hidden below orange spiky fur, amber quill fur only on the top surface, centered square crop with gentle shadows",,openai/clip-vit-large-patch14,0.8208951354026794,0.4039996266365051,0.020192930474877357,0.1421018313565218,0.4666838411452624,0.6792218243634259,0.06712989749792582,0.9328701025020741,0.9543041626885452,0.8230151893769766,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.9783589153739856,0.8838109801618098,0.6795430512376774,0.6007702816958501,0.7081892695664788,0.933212070237751,0.5998710406420762,0.8036464321276229,False,1,0.8036464321276229,0.8036464321276229,0.8036464321276229,3,0.5568217324943759,0.5468217324943759,0.7059793273607889,0.8434494298152183,0.47026668076509887,0.7178148859674968,0.6957275501590399
stage1_fixed_seed,1159_7.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,fixed,71,1159_7_ronda_10_hybrid_repair_cube_hybrid_ablation_071,ronda_10_hybrid_repair_cube_hybrid_ablation,"small hedgehog with compact cubical wooden block body, warm peach beige 4 by 4 cube grid sides, tiny nose barely visible below orange quills, amber quill fur only on the top surface, realistic studio object photo",,openai/clip-vit-large-patch14,0.8046805262565613,0.4462170898914337,0.01856723241508007,0.13626163221934512,0.5419267185164722,0.7345038519965277,0.06704575785113133,0.9329542421488687,0.9652067172051779,0.8501020615915771,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.9349852269953361,0.7731326598641577,0.7149715353659942,0.6816954343655849,0.815695825246346,0.9343892886817076,0.7133430482462938,0.7921359596919698,False,1,0.7921359596919698,0.7921359596919698,0.7921359596919698,3,0.5555924467137836,0.5455924467137837,0.7374320030212402,0.8272423234003478,0.43341928827635473,0.7412014484897423,0.6894882376255276
stage1_fixed_seed,1159_7.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,fixed,247,1159_7_ronda_10_hybrid_repair_cube_hybrid_ablation_247,ronda_10_hybrid_repair_cube_hybrid_ablation,"tiny hedgehog embedded in a pale block cube, warm peach beige 4 by 4 cube grid sides, tiny face mostly hidden below orange spiky fur, amber quill fur only on the top surface, realistic studio object photo",,openai/clip-vit-large-patch14,0.7493577003479004,0.37867772579193115,0.01276940293610096,0.11300178288903658,0.7670152982579,0.7007084599247685,0.0706768826263031,0.9293231173736969,0.9798946894860837,0.8365608359441565,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.7869980020449902,0.9501954863861142,0.8560730943145908,0.9237825038156765,0.7499741729292733,0.8835853309698581,0.8662130659845073,0.8828474838391471,False,1,0.8828474838391471,0.8828474838391471,0.8828474838391471,3,0.47595672206130235,0.47595672206130235,0.7062849998474121,0.8209524812590717,0.3806475769521475,0.5831597027765909,0.6859516355466025
stage1_fixed_seed,1159_7.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,fixed,66,1159_7_ronda_10_hybrid_repair_cube_hybrid_ablation_066,ronda_10_hybrid_repair_cube_hybrid_ablation,"small hedgehog with compact cubical wooden block body, warm peach beige 4 by 4 cube grid sides, tiny face mostly hidden below orange spiky fur, bristly orange crown with fine pointed strands, centered square crop with gentle shadows",,openai/clip-vit-large-patch14,0.8060639500617981,0.39750081300735474,0.02091825008392334,0.14463142841002208,0.4184327776737296,0.7290575945818866,0.06882613095827585,0.9311738690417242,0.9554192030155668,0.8450706123295657,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.9386858523069437,0.9008484267762243,0.6641977202042741,0.5488753407481916,0.805104528199864,0.9094796516829612,0.6114761983391809,0.8020849953655577,False,1,0.8020849953655577,0.8020849953655577,0.8020849953655577,3,0.5653132002937672,0.5653132002937672,0.7270244161287943,0.8422071459185428,0.5191042358044871,0.607918410159748,0.6854689828606316
stage1_fixed_seed,1159_7.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,fixed,11,1159_7_ronda_10_hybrid_repair_cube_hybrid_ablation_011,ronda_10_hybrid_repair_cube_hybrid_ablation,"small hedgehog with compact cubical wooden block body, warm peach beige 4 by 4 cube grid sides, tiny face mostly hidden below orange spiky fur, amber quill fur only on the top surface",,openai/clip-vit-large-patch14,0.802423357963562,0.4168339669704437,0.020980358123779297,0.14484598069597684,0.46728149893928606,0.7073997214988426,0.06786639039463047,0.9321336096053695,0.9553530398321186,0.8356472460027822,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.9289473562531878,0.8501641638736971,0.6628961785823019,0.6014130740758785,0.7629866204783392,0.9229076174039897,0.6107875827267663,0.7881047139525167,False,1,0.7881047139525167,0.7881047139525167,0.7881047139525167,3,0.5514355136419775,0.5514355136419775,0.7552993694941202,0.8472151484166003,0.5168531391129012,0.6181538217997492,0.6763196225680054
stage1_fixed_seed,1159_7.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,fixed,301,1159_7_ronda_10_hybrid_repair_cube_hybrid_ablation_301,ronda_10_hybrid_repair_cube_hybrid_ablation,"sides stay blocky and visible, small hedgehog with compact cubical wooden block body, warm peach beige 4 by 4 cube grid sides, tiny face mostly hidden below orange spiky fur, bristly orange crown with fine pointed strands, warm brown macro photo",,openai/clip-vit-large-patch14,0.6649002432823181,0.49183425307273865,0.011284001171588898,0.106226179313712,0.7562355871989115,0.7067724157262733,0.07423813466351416,0.9257618653364859,0.977484820515326,0.8375612040476583,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.5610763414607314,0.6535416042111082,0.8971760358564438,0.9121887185477295,0.7617667035206145,0.8337589798797482,0.8411315431397639,0.7533609032561492,False,1,0.7533609032561492,0.7533609032561492,0.7533609032561492,3,0.5811259815844938,0.5811259815844938,0.7096058328946432,0.8614249982601144,0.5336375487408609,0.664284724364515,0.6749684105529614
stage1_fixed_seed,1159_7.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,fixed,109,1159_7_ronda_10_hybrid_repair_cube_hybrid_ablation_109,ronda_10_hybrid_repair_cube_hybrid_ablation,"solid cube hedgehog sculpture, warm peach beige 4 by 4 cube grid sides, small centered face peeking from under the top tuft, messy amber quill tuft covering the top plane, warm brown macro photo",,openai/clip-vit-large-patch14,0.7204982042312622,0.425238698720932,0.010621578432619572,0.10306104226437636,0.7667073589009594,0.7597972728587963,0.07272372483829306,0.927276275161707,0.9763467759755802,0.8617248242881718,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.7097995460077332,0.8281301163261389,0.9163767523187502,0.923451309151888,0.8648837562012444,0.854947459340717,0.8292869613519843,0.8461429493559703,False,1,0.8461429493559703,0.8461429493559703,0.8461429493559703,3,0.46740802680669286,0.46740802680669286,0.6285844842592875,0.8540599426380684,0.35463415489144295,0.6251481514057783,0.6691591195796694
stage1_fixed_seed,1159_7.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,fixed,56,1159_7_ronda_10_hybrid_repair_cube_hybrid_ablation_056,ronda_10_hybrid_repair_cube_hybrid_ablation,"small hedgehog with compact cubical wooden block body, warm peach beige 4 by 4 cube grid sides, tiny face mostly hidden below orange spiky fur, thin orange hairlike quills rising from the top square, warm brown macro photo",,openai/clip-vit-large-patch14,0.8016968369483948,0.38054993748664856,0.02031943015754223,0.14254623866501084,0.44253454740581816,0.756744384765625,0.06455563571699348,0.9354443642830065,0.9561375690264825,0.85916801444888,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.9270039300608921,0.9452872510342718,0.6768471367824516,0.5747972547329212,0.8589468270069831,0.969229198470842,0.6189528345099865,0.8334492105642358,False,1,0.8334492105642358,0.8334492105642358,0.8334492105642358,3,0.49915182473461606,0.49915182473461606,0.7212006251017252,0.8297782129346297,0.4124226166682943,0.5518849966385236,0.6655375726283799
stage1_fixed_seed,1159_7.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,fixed,65,1159_7_ronda_10_hybrid_repair_cube_hybrid_ablation_065,ronda_10_hybrid_repair_cube_hybrid_ablation,"small hedgehog with compact cubical wooden block body, warm peach beige 4 by 4 cube grid sides, tiny face mostly hidden below orange spiky fur, bristly orange crown with fine pointed strands, soft macro product photo",,openai/clip-vit-large-patch14,0.736491322517395,0.4393361806869507,0.012408196926116943,0.1113920864609194,0.6694830892283914,0.7485334608289932,0.07828154079874357,0.9217184592012564,0.9827646877132938,0.8559944556361455,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.7525807516781563,0.7911718174581168,0.8658380189370972,0.8188847489492539,0.8429791031522216,0.7771866924963408,0.8960835390158736,0.8095735276751606,False,1,0.8095735276751606,0.8095735276751606,0.8095735276751606,3,0.5086986096268659,0.5086986096268659,0.7290136814117432,0.8341104274909412,0.466782648804163,0.5718661706233232,0.6644196067182114
stage1_fixed_seed,1159_7.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,fixed,303,1159_7_ronda_10_hybrid_repair_cube_hybrid_ablation_303,ronda_10_hybrid_repair_cube_hybrid_ablation,"solid cube hedgehog sculpture, regular square lattice sides with shallow grooves, hidden hedgehog face pressed into the top front edge, thin orange hairlike quills rising from the top square, warm brown macro photo",,openai/clip-vit-large-patch14,0.6510997414588928,0.4863619804382324,0.010574554093182087,0.10283265091002024,0.7638131753322212,0.7285444471571182,0.07294481307568931,0.9270551869243107,0.9735214648365719,0.8470186096115263,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.52416033194338,0.6678878461854469,0.9177622460806567,0.9203385594094918,0.8041066141479596,0.8518541595620726,0.7998815842396076,0.7618756308043355,False,1,0.7618756308043355,0.7618756308043355,0.7618756308043355,3,0.5276240660516645,0.5276240660516645,0.6820894082387289,0.8348823923741078,0.4229228495710797,0.6952414944089361,0.6594223410335323
stage1_fixed_seed,1159_7.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,fixed,74,1159_7_ronda_10_hybrid_repair_cube_hybrid_ablation_074,ronda_10_hybrid_repair_cube_hybrid_ablation,"small hedgehog with compact cubical wooden block body, warm peach beige 4 by 4 cube grid sides, tiny nose barely visible below orange quills, amber quill fur only on the top surface, centered square crop with gentle shadows",,openai/clip-vit-large-patch14,0.7677556276321411,0.4318806827068329,0.019378742203116417,0.13920755081214675,0.49135470904041084,0.7070798520688658,0.062435000863383036,0.937564999136617,0.9601697597647711,0.8383676350817598,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.8362120137827167,0.810717330850034,0.6971006669834409,0.6273042716316692,0.7623645727323283,0.9988995210556677,0.6609192174726886,0.7836307044487948,False,1,0.7836307044487948,0.7836307044487948,0.7836307044487948,3,0.5287855605866117,0.5287855605866117,0.7250089844067892,0.8267869641004509,0.4449068480408491,0.6056741366758673,0.6593535476765153
stage1_fixed_seed,1159_7.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,fixed,136,1159_7_ronda_10_hybrid_repair_cube_hybrid_ablation_136,ronda_10_hybrid_repair_cube_hybrid_ablation,"small hedgehog with compact cubical wooden block body, warm peach beige 4 by 4 cube grid sides, small centered face peeking from under the top tuft, thin orange hairlike quills rising from the top square, centered square crop with gentle shadows",,openai/clip-vit-large-patch14,0.8043522834777832,0.37998175621032715,0.017706573009490967,0.1330660475459122,0.5223910240827743,0.7604726155598959,0.07353527238793593,0.9264647276120641,0.9624939826934606,0.8589741282048677,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.9341071854791353,0.946776808777429,0.7343569566888264,0.6606844216320233,0.8661970902232997,0.8435928984412613,0.685109350293011,0.8434838490050081,False,1,0.8434838490050081,0.8434838490050081,0.8434838490050081,3,0.4691243885155629,0.4691243885155629,0.6668034791946411,0.7983241163578333,0.3867467121856627,0.5416634512333078,0.6589472105349572
stage1_fixed_seed,1159_7.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,fixed,278,1159_7_ronda_10_hybrid_repair_cube_hybrid_ablation_278,ronda_10_hybrid_repair_cube_hybrid_ablation,"solid cube hedgehog sculpture, warm peach beige 4 by 4 cube grid sides, small centered face peeking from under the top tuft, amber quill fur only on the top surface, warm brown macro photo",,openai/clip-vit-large-patch14,0.7772223949432373,0.45701533555984497,0.017420290037989616,0.1319859463654734,0.6706892777061841,0.6636957239221644,0.0758133176419854,0.9241866823580146,0.9868499405818866,0.8194984027066563,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.8615353880068171,0.7448237184783525,0.740909190033844,0.8201820277100367,0.6779957753506436,0.811720208319525,0.9386021839685686,0.7797405069291686,False,1,0.7797405069291686,0.7797405069291686,0.7797405069291686,3,0.5015327656008642,0.5015327656008642,0.7202581167221069,0.8479180950679273,0.41705889444371497,0.6320606657780697,0.6517684341758824
stage1_fixed_seed,1159_7.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,fixed,128,1159_7_ronda_10_hybrid_repair_cube_hybrid_ablation_128,ronda_10_hybrid_repair_cube_hybrid_ablation,"small hedgehog with compact cubical wooden block body, straight vertical sides divided into square cells, pinpoint dark eyes and tiny nose at the top front edge, thin orange hairlike quills rising from the top square, centered square crop with gentle shadows",,openai/clip-vit-large-patch14,0.7487733364105225,0.4407356381416321,0.011635063216090202,0.10786595021641539,0.7525403786043857,0.7174060962818287,0.07251370865604134,0.9274862913439587,0.9543853805285488,0.8383300214029182,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.7854348426070323,0.7875029660286297,0.8872286700156641,0.9082144510807475,0.7824459444904813,0.8578858472790424,0.6007163426622978,0.816557622516168,False,1,0.816557622516168,0.816557622516168,0.816557622516168,3,0.46624096077572874,0.46624096077572874,0.7420374949773153,0.8088279363695975,0.3838928961947908,0.5872476163405572,0.651315483522579
