stage,target_name,target_path,render_seed,seed_role,candidate_index,prompt_id,prompt_source,prompt,negative_prompt,clip_model,clip_iisim,lpips_alex,pixel_mse_01,pixel_rmse_01,pixel_ssim_01,color_hist_sim,edge_rmse,edge_sim,layout_sim,visual_specific_score,model_id,num_inference_steps,guidance_scale,original_inference_steps,width,height,clip_norm,lpips_norm,rmse_norm,ssim_norm,color_norm,edge_norm,layout_norm,combined_score,is_pareto,pareto_rank,selection_score
stage1_fixed_seed,1159_7.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,fixed,93,1159_7_ronda_11_token_compression_cube_short_dense_093,ronda_11_token_compression_cube_short_dense,"wood cube hedgehog, visible block sides, tiny top face, orange top quills",,openai/clip-vit-large-patch14,0.6260406374931335,0.4547462463378906,0.013285624794661999,0.11526328467756763,0.6381063279845831,0.766500402379919,0.0778902610198291,0.9221097389801709,0.9614871752517369,0.8599610247643706,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.4217990111770227,0.8684821973090794,0.8498954435135939,0.8267097283447623,0.7736392268673541,0.8105164621556112,0.6267614306986862,0.7790839870498575,True,0,0.8090839870498575
stage1_fixed_seed,1159_7.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,fixed,233,1159_7_ronda_11_token_compression_cube_short_dense_233,ronda_11_token_compression_cube_short_dense,"wood cube hedgehog, square cell sides, tiny hidden face, spiky orange top",,openai/clip-vit-large-patch14,0.5468866229057312,0.4462530016899109,0.010756845586001873,0.10371521385988593,0.7096177590985606,0.7323902271412037,0.07338401414173079,0.9266159858582692,0.9546625196951513,0.8448237012029661,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.12362891745887762,0.8953035003049309,0.952730768662936,0.9218445523654044,0.6935981168981865,0.8775139065918894,0.5423143367470985,0.7768292834549032,True,0,0.8068292834549032
stage1_fixed_seed,1159_7.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,fixed,161,1159_7_ronda_11_token_compression_cube_short_dense_161,ronda_11_token_compression_cube_short_dense,"hedgehog cube sculpture, peach cube grid, tiny top face, spiky orange top, studio photo",,openai/clip-vit-large-patch14,0.6320611238479614,0.49497830867767334,0.012855430133640766,0.11338178925048223,0.7168846648710824,0.7709870515046297,0.07067126892124305,0.9293287310787569,0.9725723202266788,0.866723693099984,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.4444779490679827,0.741431066806207,0.8666501202960637,0.931512038962639,0.784167357358353,0.9178461391783348,0.7639270753827715,0.7754309523446113,True,0,0.8054309523446114
stage1_fixed_seed,1159_7.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,fixed,260,1159_7_ronda_11_token_compression_cube_short_dense_260,ronda_11_token_compression_cube_short_dense,"wood cube hedgehog, 4x4 block sides, tiny hidden face, amber top spines, brown studio",,openai/clip-vit-large-patch14,0.7537559866905212,0.4737498164176941,0.019495097920298576,0.13962484707350112,0.5217214284887634,0.7659386528862848,0.07178949395968688,0.9282105060403131,0.9597746794394079,0.8615010068008193,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.902897763248297,0.8084697365548085,0.6329562482416055,0.6718777419096487,0.7723210555979182,0.9012207251903617,0.6055713071010346,0.7734489330846334,True,0,0.8034489330846334
stage1_fixed_seed,1159_7.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,fixed,218,1159_7_ronda_11_token_compression_cube_short_dense_218,ronda_11_token_compression_cube_short_dense,"hedgehog cube sculpture, peach 4x4 grid sides, small dark nose, spiky orange top",,openai/clip-vit-large-patch14,0.6473778486251831,0.48358380794525146,0.01377740129828453,0.11737717537189472,0.616478840090153,0.7707717330367477,0.07017398807518342,0.9298260119248166,0.9716712417100083,0.8666206323822239,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.5021754554558151,0.777414412311677,0.8310712918164593,0.7979377233269097,0.7836621025760038,0.9252395525341451,0.7527772874522135,0.7721717525541837,True,0,0.8021717525541837
stage1_fixed_seed,1159_7.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,fixed,209,1159_7_ronda_11_token_compression_cube_short_dense_209,ronda_11_token_compression_cube_short_dense,"hedgehog cube sculpture, peach 4x4 grid sides, tiny top face, orange top quills, soft shadow",,openai/clip-vit-large-patch14,0.6451106667518616,0.49019575119018555,0.01385030709207058,0.11768732766135265,0.6588104865738376,0.7597605387369791,0.07153880126712132,0.9284611987328787,0.9687737734215742,0.860608416672463,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.4936350695364387,0.7565341786066543,0.8283093922718718,0.8542533874940923,0.7578238238901965,0.9049479443585742,0.7169245217343855,0.7644013018455137,True,0,0.7944013018455137
stage1_fixed_seed,1159_7.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,fixed,97,1159_7_ronda_11_token_compression_cube_short_dense_097,ronda_11_token_compression_cube_short_dense,"hedgehog cube sculpture, peach cube grid, hidden nose, orange top quills, studio photo",,openai/clip-vit-large-patch14,0.6356503963470459,0.5006860494613647,0.013463898561894894,0.11603404053076362,0.7644850246628542,0.6664564344618055,0.07155446071944924,0.9284455392805507,0.991650731588851,0.8231914805737754,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.4579985989429204,0.7234062657641718,0.8430318790251594,0.9948369057925567,0.5388814110002319,0.9047151246051017,1.0,0.7637666837824083,True,0,0.7937666837824083
stage1_fixed_seed,1159_7.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,fixed,172,1159_7_ronda_11_token_compression_cube_short_dense_172,ronda_11_token_compression_cube_short_dense,"hedgehog cube sculpture, peach cube grid, tiny hidden face, spiky orange top",,openai/clip-vit-large-patch14,0.6475345492362976,0.5029458999633789,0.011875311844050884,0.10897390441775905,0.7407248310563309,0.761654324001736,0.08203511001951079,0.9179648899804892,0.9742222261371798,0.8588766025213884,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.5027657405619497,0.7162697546247845,0.9059022410312342,0.963227667909312,0.762267678944402,0.7488921663580119,0.7843427224846834,0.7626568256149482,True,0,0.7926568256149482
stage1_fixed_seed,1159_7.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,fixed,101,1159_7_ronda_11_token_compression_cube_short_dense_101,ronda_11_token_compression_cube_short_dense,"hedgehog cube sculpture, peach cube grid, small dark nose, orange quill crown, brown studio",,openai/clip-vit-large-patch14,0.668199896812439,0.4889051914215088,0.015639327466487885,0.1250572967342885,0.6362928388441506,0.7512777822989004,0.07049289054101476,0.9295071094589853,0.9642860543541012,0.8562597012159703,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.5806113009623286,0.760609711106259,0.7626799743438563,0.8242971634226113,0.7379186420448893,0.9204982121652964,0.6613942710752845,0.7597834620857652,True,0,0.7897834620857652
stage1_fixed_seed,1159_7.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,fixed,173,1159_7_ronda_11_token_compression_cube_short_dense_173,ronda_11_token_compression_cube_short_dense,"hedgehog cube sculpture, 4x4 block sides, hidden nose, spiky orange top, warm macro",,openai/clip-vit-large-patch14,0.5936771631240845,0.46380895376205444,0.014281033538281918,0.11950327835788405,0.7225680080993234,0.7058851453993057,0.07697542020069607,0.923024579799304,0.9724615227981901,0.835199222919082,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.2998870622257947,0.839862555245187,0.8121383899216741,0.9390728421719309,0.6314027119318374,0.824118024299444,0.7625560873855598,0.7592881555801377,True,0,0.7892881555801378
stage1_fixed_seed,1159_7.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,fixed,132,1159_7_ronda_11_token_compression_cube_short_dense_132,ronda_11_token_compression_cube_short_dense,"cubical hedgehog, visible block sides, tiny hidden face, spiky orange top, soft shadow",,openai/clip-vit-large-patch14,0.7296168804168701,0.5531189441680908,0.012034139595925808,0.1097002260523004,0.7195478272317601,0.7740908022280092,0.07381570701512202,0.926184292984878,0.9741320254900763,0.8673317686453268,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.8119666889698189,0.5578254289737006,0.8994343623153627,0.9350549618013341,0.7914504525411926,0.8710956343398445,0.7832265954571304,0.7584922945312595,True,0,0.7884922945312596
stage1_fixed_seed,1159_7.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,fixed,212,1159_7_ronda_11_token_compression_cube_short_dense_212,ronda_11_token_compression_cube_short_dense,"wood cube hedgehog, vertical tile sides, small peeking face, amber bristle crown",,openai/clip-vit-large-patch14,0.5728214979171753,0.4639014005661011,0.010113988071680069,0.1005683253896577,0.6435796383440526,0.7999911838107638,0.07514593745101383,0.9248540625489862,0.9728439373121267,0.8782637420694143,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.22132458271400923,0.8395706121957279,0.9807537435956097,0.8339911155264644,0.8522269005072438,0.8513181915749416,0.7672880176813962,0.7847678695487252,False,1,0.7847678695487252
stage1_fixed_seed,1159_7.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,fixed,247,1159_7_ronda_11_token_compression_cube_short_dense_247,ronda_11_token_compression_cube_short_dense,"cubical hedgehog, 4x4 block sides, tiny top face, spiky orange top",,openai/clip-vit-large-patch14,0.7373718023300171,0.4310930371284485,0.024539334699511528,0.15665035812123612,0.33833412542796293,0.8629659016927084,0.06894396410479935,0.9310560358952007,0.960361130558064,0.9062764944366517,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.8411791781363247,0.9431780193800492,0.4813444342798493,0.42790949050516314,1.0,0.9435271574613467,0.6128279506494966,0.7833165833010607,False,1,0.7833165833010607
stage1_fixed_seed,1159_7.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,fixed,183,1159_7_ronda_11_token_compression_cube_short_dense_183,ronda_11_token_compression_cube_short_dense,"hedgehog cube sculpture, 4x4 block sides, small dark nose, orange top quills, studio photo",,openai/clip-vit-large-patch14,0.6406435966491699,0.4885094463825226,0.015510020777583122,0.12453923388869519,0.6987437212483603,0.7269835295500581,0.07162576356950158,0.9283742364304984,0.9647257274697023,0.8450187165421411,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.476807790236608,0.7618594569972217,0.7672933129711887,0.9073783382069464,0.6809110499618743,0.9036550165231976,0.6668347092912946,0.7523646630639468,True,0,0.7823646630639468
stage1_fixed_seed,1159_7.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,fixed,62,1159_7_ronda_11_token_compression_cube_short_dense_062,ronda_11_token_compression_cube_short_dense,"cube hedgehog, 4x4 block sides, small dark nose, thin orange quills",,openai/clip-vit-large-patch14,0.730173647403717,0.44320547580718994,0.02028072625398636,0.1424104148367891,0.4711836848378773,0.7900384973596642,0.0765039742123514,0.9234960257876486,0.956581783682396,0.8700572895740051,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.8140640085500407,0.9049274565755889,0.6081508265234911,0.6046451432365166,0.8288724596359776,0.8311273332128857,0.5660629735691218,0.7778264588922164,False,1,0.7778264588922164
stage1_fixed_seed,1159_7.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,fixed,112,1159_7_ronda_11_token_compression_cube_short_dense_112,ronda_11_token_compression_cube_short_dense,"hedgehog cube sculpture, peach cube grid, tiny top face, orange quill crown, warm macro",,openai/clip-vit-large-patch14,0.6862505674362183,0.4756057858467102,0.018568091094493866,0.13626478303103068,0.6048046378951142,0.6976521809895834,0.07459963140725795,0.9254003685927421,0.9716533793774162,0.8321642863282555,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.6486074749987651,0.8026086645534833,0.6628775471135349,0.7824070151015876,0.6120836786791766,0.8594404959674581,0.7525562620735569,0.7477125906791714,True,0,0.7777125906791714
stage1_fixed_seed,1159_7.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,fixed,251,1159_7_ronda_11_token_compression_cube_short_dense_251,ronda_11_token_compression_cube_short_dense,"hedgehog cube sculpture, peach cube grid, small dark nose, spiky orange top, warm macro",,openai/clip-vit-large-patch14,0.6162182092666626,0.5245841145515442,0.012192324735224247,0.110418860414443,0.7683660457248204,0.7312023021556713,0.07397161295144457,0.9260283870485554,0.9760955922901556,0.8483700898950777,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.3847983061579153,0.6479371993043059,0.8930349385967903,1.0,0.6908105957630208,0.8687776744968475,0.8075234275348329,0.7372321312269676,True,0,0.7672321312269677
stage1_fixed_seed,1159_7.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,fixed,171,1159_7_ronda_11_token_compression_cube_short_dense_171,ronda_11_token_compression_cube_short_dense,"block hedgehog, peach cube grid, hidden nose, orange top quills, warm macro",,openai/clip-vit-large-patch14,0.6886948943138123,0.4710708260536194,0.02055293507874012,0.1433629487655026,0.6476116939963449,0.633503101490162,0.07205216352419609,0.9279478364758039,0.9611405928147567,0.8020862570000555,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.6578151592579786,0.8169298734348766,0.5996685321367048,0.8393551377386738,0.46155488512415865,0.8973154377018231,0.6224728802546435,0.7361018600034741,True,0,0.7661018600034741
stage1_fixed_seed,1159_7.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,fixed,245,1159_7_ronda_11_token_compression_cube_short_dense_245,ronda_11_token_compression_cube_short_dense,"wood cube hedgehog, visible block sides, hidden nose, spiky orange top, brown studio",,openai/clip-vit-large-patch14,0.5904576778411865,0.47644639015197754,0.012662654742598534,0.11252846192230005,0.65165885308381,0.7762875027126735,0.07293219131437942,0.9270678086856206,0.9670119061491727,0.8672054904905048,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.28775938640884824,0.7999540721443791,0.8742489820139944,0.8447392527196181,0.796605112223585,0.8842314645929035,0.6951234843268419,0.7600273711214133,False,1,0.7600273711214133
stage1_fixed_seed,1159_7.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,fixed,74,1159_7_ronda_11_token_compression_cube_short_dense_074,ronda_11_token_compression_cube_short_dense,"cube hedgehog, 4x4 block sides, hidden nose, thin orange quills",,openai/clip-vit-large-patch14,0.740648090839386,0.4561014771461487,0.021370526403188705,0.14618661499326369,0.501226809199845,0.7301952220775463,0.07559084900958411,0.9244091509904159,0.9555955678322032,0.843250166347982,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.8535208294976402,0.8642024364350949,0.5745238444023321,0.6446128421719588,0.6884474355999072,0.8447033881186005,0.5538597111674893,0.7572472354069518,False,1,0.7572472354069518
stage1_fixed_seed,1159_7.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,fixed,175,1159_7_ronda_11_token_compression_cube_short_dense_175,ronda_11_token_compression_cube_short_dense,"cubical hedgehog, peach 4x4 grid sides, tiny top face, orange top quills, soft shadow",,openai/clip-vit-large-patch14,0.7576307058334351,0.45092156529426575,0.027670688927173615,0.16634508987996494,0.30983856050544345,0.6990831163194445,0.0703928442053734,0.9296071557946266,0.9735469757409053,0.8346593020200503,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.9174936795261553,0.8805603763072498,0.39501305405328846,0.39000057843274344,0.6154414348705369,0.9219856692431053,0.775987292209523,0.7242691768498507,True,0,0.7542691768498507
stage1_fixed_seed,1159_7.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,fixed,174,1159_7_ronda_11_token_compression_cube_short_dense_174,ronda_11_token_compression_cube_short_dense,"wood cube hedgehog, 4x4 block sides, buried face, orange top quills, warm macro",,openai/clip-vit-large-patch14,0.5866543650627136,0.4373457133769989,0.017683135345578194,0.1329779505992561,0.5233879261770811,0.7377511483651621,0.0703145132836222,0.9296854867163777,0.9610382064166189,0.8495855783983789,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.2734324551280036,0.9234323354691041,0.6921467200489322,0.6740947575928647,0.7061777674634487,0.9231502684582905,0.6212059688755674,0.7436275448997517,False,1,0.7436275448997517
stage1_fixed_seed,1159_7.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,fixed,95,1159_7_ronda_11_token_compression_cube_short_dense_095,ronda_11_token_compression_cube_short_dense,"hedgehog cube sculpture, 4x4 block sides, hidden nose, spiky orange top, studio photo",,openai/clip-vit-large-patch14,0.6151578426361084,0.5130689740180969,0.01374983973801136,0.11725971063417887,0.7333241391494894,0.7400727448640047,0.0721492442358049,0.9278507557641951,0.9701516593651249,0.8518108315792954,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.38080394631077424,0.6843015201367295,0.8321173128088225,0.9533821996922629,0.7116255014421643,0.8958720725782963,0.7339742413524423,0.735365929191911,False,1,0.735365929191911
stage1_fixed_seed,1159_7.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,fixed,105,1159_7_ronda_11_token_compression_cube_short_dense_105,ronda_11_token_compression_cube_short_dense,"cubical hedgehog, peach 4x4 grid sides, hidden nose, spiky orange top, brown studio",,openai/clip-vit-large-patch14,0.7615035176277161,0.4710876941680908,0.028400178998708725,0.16852352654365124,0.25815030542001793,0.7919837103949652,0.0714434852022285,0.9285565147977715,0.9634477681792352,0.8740770034928014,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.9320824108959131,0.816876604651513,0.37561412187109033,0.3212374034426001,0.8334369923416103,0.9063650732763384,0.6510214645973198,0.704015126950997,True,0,0.734015126950997
