stage,target_name,target_path,render_seed,seed_role,candidate_index,prompt_id,prompt_source,prompt,negative_prompt,clip_model,clip_iisim,lpips_alex,pixel_mse_01,pixel_rmse_01,pixel_ssim_01,color_hist_sim,edge_rmse,edge_sim,layout_sim,visual_specific_score,region_score,heuristic_score,saliency_component_count,largest_component_fraction,model_id,num_inference_steps,guidance_scale,original_inference_steps,width,height,clip_norm,lpips_norm,rmse_norm,ssim_norm,color_norm,edge_norm,layout_norm,combined_score,is_pareto,pareto_rank,selection_score,region_norm,heuristic_norm,maxstack_score,stage1_selection_score,stage1_combined_score,validation_count,validation_mean_selection,validation_mean_combined,validation_mean_clip,validation_mean_visual,validation_mean_region,validation_mean_heuristic,validation_worst_selection,validation_best_selection,robustness_score
stage1_fixed_seed,1159_7.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\1159_7.png,1159,fixed,314,1159_7_round41_final_extensive_314,round41_final_extensive,"hedgehog nestled in a peach wooden block cube, sharp 4 by 4 wooden cube grid sides, small centered face at the top front edge, spiky fur crown sitting on the cube top, warm brown studio object photo",,openai/clip-vit-large-patch14,0.7606112360954285,0.472688764333725,0.01247804518789053,0.111705170819844,0.7009044738757112,0.7672090883608217,0.09245585241867274,0.9075441475813273,0.9825929787223997,0.8594031371603142,0.8285790053442331,0.7002974866902353,7.0,0.7154529307282416,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.7031475314138746,0.7570431134688629,0.8249486638259531,0.8580777790573857,0.8640396258038034,0.4241599714526036,0.904337921337282,0.7509444321639502,False,1,0.7509444321639502,0.8990398948552257,0.5824529687520594,0.7657322913729611,0.7509444321639502,0.7509444321639502,5,0.6166574447310856,0.6166574447310856,0.7390852928161621,0.8479958183758406,0.7306062898227614,0.7063601021063285,0.4820290461914175,0.841682176612841,0.6923703116429061
stage1_fixed_seed,1159_7.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\1159_7.png,1159,fixed,391,1159_7_round41_final_extensive_391,round41_final_extensive,"hedgehog nestled in a peach wooden block cube, sharp 4 by 4 wooden cube grid sides, tiny hidden face under orange spiky fur, spiky fur crown sitting on the cube top, realistic macro product photo",,openai/clip-vit-large-patch14,0.7940707802772522,0.4850117862224579,0.01372340228408575,0.11714692605478708,0.6697712768771293,0.7494608561197916,0.07921772245628532,0.9207822775437147,0.9793337976432926,0.8553979419228649,0.8244544225034366,0.7602831861411847,3.0,0.567769477054429,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.7918095383702722,0.7113897913001082,0.7869860549220158,0.8160641179191934,0.8304712084416472,0.6794672836695073,0.8670301687714923,0.7606559084529307,True,0,0.7906559084529308,0.8791629124258431,0.7421515087560392,0.8058130382990587,0.7906559084529308,0.7606559084529307,5,0.5977546975755079,0.5977546975755079,0.7384966492652894,0.8352524251080397,0.7358166575525396,0.6744422860167367,0.5499737914497614,0.6977039311643233,0.685514640576315
stage1_fixed_seed,1159_7.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\1159_7.png,1159,fixed,230,1159_7_round41_final_extensive_230,round41_final_extensive,"hedgehog nestled in a peach wooden block cube, sharp 4 by 4 wooden cube grid sides, sharp 4 by 4 wooden cube grid sides, tiny hidden face under orange spiky fur, spiky fur crown sitting on the cube top, soft warm tabletop lighting",,openai/clip-vit-large-patch14,0.7617245316505432,0.43655505776405334,0.01268339529633522,0.11262058114010609,0.728874826656795,0.7277515552662037,0.07030016737971587,0.9296998326202841,0.9648534174023479,0.8458538247673606,0.7924471640538995,0.6696422828966154,5.0,0.5012276394247632,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.7060975721471173,0.8909083100149097,0.8185626059320609,0.8958232416808893,0.7894109573813107,0.8514490533464808,0.7012736704440877,0.835166502459148,False,1,0.835166502459148,0.7249151403793264,0.5008403288366292,0.7638164938699422,0.835166502459148,0.835166502459148,5,0.6533685494770982,0.6473685494770983,0.7564937949180603,0.8069625893611521,0.7301714754487031,0.7092227072641274,0.5217805533353139,0.8578354279283498,0.6839145228385677
stage1_fixed_seed,1159_7.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\1159_7.png,1159,fixed,518,1159_7_round41_final_extensive_518,round41_final_extensive,"tiny spiky animal inside square wooden cube, sharp 4 by 4 wooden cube grid sides, tiny eyes partly hidden below quills, spiky fur crown sitting on the cube top, warm brown studio object photo",,openai/clip-vit-large-patch14,0.6566789746284485,0.4606943130493164,0.013241584412753582,0.11507208355093594,0.6844909490575497,0.795867919921875,0.07190108499706437,0.9280989150029356,0.9822483735130674,0.8794248589184848,0.8314251224832342,0.6235688418624257,14.0,0.19644760213143872,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.42774500832196416,0.8014791741744924,0.8014605086800946,0.8359280374222765,0.9182439885757286,0.820574150688234,0.9003932353653767,0.7788525602075458,False,1,0.7788525602075458,0.9127557595977954,0.37818007258445174,0.7627340979649557,0.7788525602075458,0.7788525602075458,5,0.5715008350038391,0.5715008350038391,0.669051194190979,0.8522959378514793,0.7324168608627062,0.6990813973661526,0.4610399607250056,0.6938923916501895,0.6787774395873916
stage1_fixed_seed,1159_7.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\1159_7.png,1159,fixed,483,1159_7_round41_final_extensive_483,round41_final_extensive,"hedgehog nestled in a peach wooden block cube, visible individual square blocks on front and right faces, small centered face at the top front edge, spiky fur crown sitting on the cube top, warm brown studio object photo",,openai/clip-vit-large-patch14,0.7379496097564697,0.4654626250267029,0.0128789646551013,0.11348552619211535,0.7139116913870598,0.7436393455222801,0.07682235530335667,0.9231776446966433,0.977425043403548,0.8532348898095607,0.8229078064843639,0.6570392586882086,8.0,0.6594336152997425,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.6430981397906763,0.7838139225121715,0.81252860232198,0.8756307733386172,0.8194605965248324,0.7256637442968347,0.845180713599518,0.7824699399941677,False,1,0.7824699399941677,0.8717095382004456,0.46728758903131656,0.760372944249134,0.7824699399941677,0.7824699399941677,5,0.5724874012766532,0.5724874012766532,0.732570469379425,0.8424943827576614,0.730204721871023,0.7339679455038,0.47369734973196037,0.7189780763840161,0.6754351734601911
stage1_fixed_seed,1159_7.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\1159_7.png,1159,fixed,188,1159_7_round41_final_extensive_188,round41_final_extensive,"small hedgehog emerging from a wooden cube, visible individual square blocks on front and right faces, small centered face at the top front edge, spiky fur crown sitting on the cube top, warm brown studio object photo",,openai/clip-vit-large-patch14,0.7118068933486938,0.411952406167984,0.01436380110681057,0.11984907637028568,0.7540562220469261,0.7632078947844328,0.069842472891471,0.930157527108529,0.9785376222655396,0.8647062115940878,0.7568549737965996,0.7061421614461462,4.0,0.6540037243947858,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.5738244613624899,0.9820541985528445,0.7681353953097966,0.9298050589981406,0.8564719010808592,0.8602760364583167,0.8579163720013168,0.8620637439100348,True,0,0.8920637439100348,0.5533910450526415,0.5980131111503375,0.7823968318065643,0.8920637439100348,0.8620637439100348,5,0.5722227360305452,0.5722227360305452,0.7174519658088684,0.8272881498029946,0.7306179218670652,0.7251878176844746,0.4671962750516854,0.67475391771849,0.6734358010146847
stage1_fixed_seed,1159_7.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\1159_7.png,1159,fixed,599,1159_7_round41_final_extensive_599,round41_final_extensive,"tiny spiky animal inside square wooden cube, regular peach square lattice sides, sharp 4 by 4 wooden cube grid sides, small centered face at the top front edge, amber quills only on the top surface, warm brown studio object photo",,openai/clip-vit-large-patch14,0.6112619638442993,0.4605344235897064,0.01813426800072193,0.13466353626992694,0.4886453021430983,0.7983907063802084,0.07613013419876061,0.9238698658012394,0.9772887931768507,0.8780880295368977,0.7839759723560817,0.6936426812629319,6.0,0.7226428079834825,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.30739778230474657,0.8020715195486119,0.6647872065338957,0.5716380370979087,0.9230155031468055,0.739013749937841,0.8436210611526992,0.6975571746592985,False,1,0.6975571746592985,0.6840911988965709,0.5647360342080198,0.6955223395877875,0.6975571746592985,0.6975571746592985,5,0.6125011188815168,0.6125011188815168,0.6129151701927185,0.862790180126386,0.7487305743534424,0.7789054076176136,0.4979857650203372,0.7402070113287448,0.6731607311152229
stage1_fixed_seed,1159_7.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\1159_7.png,1159,fixed,846,1159_7_round41_final_extensive_846,round41_final_extensive,"cube shaped hedgehog sculpture, regular peach square lattice sides, tiny hidden face under orange spiky fur, spiky fur crown sitting on the cube top, realistic macro product photo",,openai/clip-vit-large-patch14,0.6218298077583313,0.526161789894104,0.014550948515534401,0.12062731247745843,0.7142570926154131,0.6874751338252315,0.07723621010997407,0.9227637898900259,0.9903424961116576,0.8303996359051947,0.7886866215818715,0.7980560255536273,3.0,0.8261642374688944,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.335400741506116,0.5589406281135395,0.7627062880280482,0.8760968857704825,0.7132334707210289,0.7176822424815682,0.9930464251746721,0.6585516436151216,False,1,0.6585516436151216,0.706792523007672,0.8427132653277781,0.7004690866213241,0.6585516436151216,0.6585516436151216,5,0.6175703627077966,0.6175703627077966,0.6616334438323974,0.8528063178806379,0.7637254255765272,0.7290370123177919,0.5075428820191445,0.7484230307156855,0.6706665820556218
stage1_fixed_seed,1159_7.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\1159_7.png,1159,fixed,440,1159_7_round41_final_extensive_440,round41_final_extensive,"hedgehog nestled in a peach wooden block cube, front and side faces made of small wooden blocks, sharp 4 by 4 wooden cube grid sides, tiny eyes partly hidden below quills, low square cap of orange spines, soft warm tabletop lighting",,openai/clip-vit-large-patch14,0.736248254776001,0.4302172064781189,0.019290681928396225,0.13889089937211951,0.5525182791598252,0.7457552309389467,0.06356971214951382,0.9364302878504862,0.9689810019004185,0.8571366550502799,0.7677717430985599,0.6953203327476487,5.0,0.6779661016949152,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.6385898432551973,0.9143882623534649,0.6352964034354813,0.6578334128054064,0.8234625119715419,0.9812509543477016,0.7485220121013108,0.7976234357750553,False,1,0.7976234357750553,0.6060005912725407,0.5692024069468066,0.7315881082347682,0.7976234357750553,0.7976234357750553,5,0.60006616836894,0.60006616836894,0.668684983253479,0.8100389815317051,0.7379309307507181,0.7581720019892398,0.5405967821358132,0.7286109667383952,0.6691739156261347
stage1_fixed_seed,1159_7.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\1159_7.png,1159,fixed,125,1159_7_round41_final_extensive_125,round41_final_extensive,"small hedgehog emerging from a wooden cube, sharp 4 by 4 wooden cube grid sides, small centered face at the top front edge, spiky fur crown sitting on the cube top, warm brown studio object photo",,openai/clip-vit-large-patch14,0.7515166401863098,0.41592660546302795,0.014174254611134529,0.11905567861775652,0.7404993040602077,0.7583166051793983,0.07342084076813196,0.9265791592318681,0.9873788067116572,0.8630209394042145,0.7921415054671791,0.5941061291003843,9.0,0.45172910662824206,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.6790484247022557,0.9673309105137826,0.7736702728050432,0.9115102543110988,0.8472206782733619,0.7912645153968599,0.9591211574054568,0.8640828552826547,False,1,0.8640828552826547,0.7234421258728563,0.29974217395659536,0.7578587623368053,0.8640828552826547,0.8640828552826547,5,0.5979859738033687,0.5979859738033687,0.7317583799362183,0.8339046209280493,0.7305835039101443,0.7309214032569182,0.5291269790964186,0.6649974274052544,0.6669595313406678
stage1_fixed_seed,1159_7.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\1159_7.png,1159,fixed,420,1159_7_round41_final_extensive_420,round41_final_extensive,"hedgehog nestled in a peach wooden block cube, visible individual square blocks on front and right faces, regular peach square lattice sides, tiny hidden face under orange spiky fur, low square cap of orange spines, realistic macro product photo",,openai/clip-vit-large-patch14,0.8054468035697937,0.4669915437698364,0.01386481337249279,0.11774894212897537,0.6741467131858919,0.6699930826822916,0.08519298008503073,0.9148070199149693,0.9738077051228478,0.81644088520184,0.81548017616702,0.7650315531963185,4.0,0.7136856842842142,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.8219540331911961,0.7781497095796324,0.7827862885246701,0.8219686865510775,0.6801684994527295,0.5642299375086133,0.8037731457941425,0.7565906725118455,True,0,0.7865906725118456,0.8359146752995266,0.754792976523335,0.7835970335286707,0.7865906725118456,0.7565906725118455,5,0.5390772308505862,0.5390772308505862,0.7165316224098206,0.82276364125072,0.7587379202306221,0.7005655087804835,0.5275240036281275,0.5632594680273558,0.6667498761393158
stage1_fixed_seed,1159_7.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\1159_7.png,1159,fixed,645,1159_7_round41_final_extensive_645,round41_final_extensive,"hedgehog nestled in a peach wooden block cube, regular peach square lattice sides, tiny hidden face under orange spiky fur, low square cap of orange spines, centered studio crop",,openai/clip-vit-large-patch14,0.7471274137496948,0.4500460922718048,0.01400996558368206,0.11836370044773888,0.6837630579999391,0.7588981345847801,0.07644245494692585,0.9235575450530742,0.9783017853292627,0.8604096583975795,0.820443915587664,0.6153329366907481,10.0,0.6216498433693004,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.6674177335385737,0.8409278303620009,0.7784976300646567,0.834945762192355,0.8483205636886031,0.7329904089531105,0.8552167533391636,0.7983917214157195,False,1,0.7983917214157195,0.8598356789637717,0.3562538127664157,0.7540783110544583,0.7983917214157195,0.7983917214157195,5,0.5505312154156143,0.5505312154156143,0.7132283568382263,0.8193940010992875,0.7562629165230221,0.7033011561173946,0.4877414507714943,0.6231541186862818,0.6632945845559572
