stage,target_name,target_path,render_seed,seed_role,candidate_index,prompt_id,prompt_source,prompt,negative_prompt,clip_model,clip_iisim,lpips_alex,pixel_mse_01,pixel_rmse_01,pixel_ssim_01,color_hist_sim,edge_rmse,edge_sim,layout_sim,visual_specific_score,region_score,heuristic_score,saliency_component_count,largest_component_fraction,model_id,num_inference_steps,guidance_scale,original_inference_steps,width,height,clip_norm,lpips_norm,rmse_norm,ssim_norm,color_norm,edge_norm,layout_norm,combined_score,is_pareto,pareto_rank,selection_score,region_norm,heuristic_norm,maxstack_score,teal_belly_score,side_asymmetry_score
stage2_aux_seed_validation,1159_25.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\1159_25.png,1160,offset_+1,277,1159_25_round41_final_extensive_277,round41_final_extensive,"warm citrus drink product photo, centered glass with smooth orange drink, orange slice pair on right rim, large orange slice at lower right, smooth warm brown surface, clean realistic tabletop photo",,openai/clip-vit-large-patch14,0.8952087759971619,0.6158038377761841,0.04562508687376976,0.21360029698895497,0.20995461679638783,0.8650953504774305,0.0754527786979225,0.9245472213020776,0.9763049652510163,0.908145428220774,0.908145428220774,0.5,0.0,0.0,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.5802219198001856,0.8849428484544408,0.8575009386329865,0.7773512500630004,0.9181635235839831,0.7384973290927088,0.9469246958665501,0.7968503749044262,False,1,0.7968503749044262,0.956831120439255,0.5,0.8000859311675586,,
stage2_aux_seed_validation,1159_25.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\1159_25.png,1161,offset_+2,277,1159_25_round41_final_extensive_277,round41_final_extensive,"warm citrus drink product photo, centered glass with smooth orange drink, orange slice pair on right rim, large orange slice at lower right, smooth warm brown surface, clean realistic tabletop photo",,openai/clip-vit-large-patch14,0.876661479473114,0.6065349578857422,0.04634721949696541,0.21528404375839238,0.14937697876989156,0.7738867865668403,0.0725957059354514,0.9274042940645486,0.9600720215335988,0.8648549611843899,0.8648549611843899,0.5,0.0,0.0,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.44401294101734323,0.9306764369056701,0.8383543470855855,0.6625338806762338,0.6990109066417538,0.853806786729209,0.8471053112673566,0.7430987242489455,False,1,0.7430987242489455,0.7460099118683717,0.5,0.7098800353875324,,
stage2_aux_seed_validation,1159_25.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\1159_25.png,1162,offset_+3,277,1159_25_round41_final_extensive_277,round41_final_extensive,"warm citrus drink product photo, centered glass with smooth orange drink, orange slice pair on right rim, large orange slice at lower right, smooth warm brown surface, clean realistic tabletop photo",,openai/clip-vit-large-patch14,0.9193811416625977,0.6555321216583252,0.04994410648941994,0.2234817811129577,0.22417822921693115,0.792388916015625,0.08562788404616188,0.9143721159538382,0.9705148451563703,0.8707082218221487,0.8707082218221487,0.5,0.0,0.0,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.7577406885213036,0.6889194878741554,0.7451344332661356,0.8043103361962267,0.7434671497164708,0.32783719662727717,0.9113201724563664,0.7208762976574147,False,1,0.7208762976574147,0.7745148360747927,0.5,0.7049724067422424,,
stage2_aux_seed_validation,1159_25.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\1159_25.png,1163,offset_+4,277,1159_25_round41_final_extensive_277,round41_final_extensive,"warm citrus drink product photo, centered glass with smooth orange drink, orange slice pair on right rim, large orange slice at lower right, smooth warm brown surface, clean realistic tabletop photo",,openai/clip-vit-large-patch14,0.9203874468803406,0.7639894485473633,0.06642519682645798,0.2577308612224349,-0.015178823650454695,0.6772246184172453,0.08100565898242743,0.9189943410175726,0.8858383226855644,0.8035667621810237,0.8035667621810237,0.5,0.0,0.0,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.7651308656220412,0.1537800955103995,0.35567376160618136,0.35063884866840556,0.46675456797097353,0.5143869660885501,0.3906285154054945,0.40568039233769193,False,1,0.40568039233769193,0.44754114796792893,0.5,0.43060614898688143,,
stage2_aux_seed_validation,1159_25.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\1159_25.png,1164,offset_+5,277,1159_25_round41_final_extensive_277,round41_final_extensive,"warm citrus drink product photo, centered glass with smooth orange drink, orange slice pair on right rim, large orange slice at lower right, smooth warm brown surface, clean realistic tabletop photo",,openai/clip-vit-large-patch14,0.9098957777023315,0.7175409197807312,0.05812015384435654,0.24108121835671176,-0.007508294675290407,0.8618853533709491,0.088442131736701,0.911557868263299,0.9565860035902809,0.8982108636271378,0.8982108636271378,0.5,0.0,0.0,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.6880813860598226,0.38296182230877773,0.5450038420829582,0.36517738116034787,0.9104506593955721,0.21425612892979895,0.8256691397471917,0.5470956525659748,False,1,0.5470956525659748,0.9084505632949854,0.5,0.6416816362108613,,
stage2_aux_seed_validation,1159_25.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\1159_25.png,1160,offset_+1,472,1159_25_round41_final_extensive_472,round41_final_extensive,"warm citrus drink product photo, single tall clear glass of creamy orange juice, small pineapple colored garnish over the rim, large orange slice at lower right, tiny orange chunks in the foreground, realistic studio food photo",,openai/clip-vit-large-patch14,0.8491305112838745,0.6115060448646545,0.0478287935256958,0.21869795043780316,0.2354968573619572,0.8539756492332176,0.07255182106272351,0.9274481789372765,0.9664194509741392,0.9021797949778225,0.9021797949778225,0.5,0.0,0.0,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.24182902396521982,0.9061485922538819,0.7995333806801314,0.8257633863813542,0.8914455102439871,0.855577949486829,0.8861368333111194,0.7164565100029118,False,1,0.7164565100029118,0.927778950382678,0.5,0.7453228819088388,,
stage2_aux_seed_validation,1159_25.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\1159_25.png,1161,offset_+2,472,1159_25_round41_final_extensive_472,round41_final_extensive,"warm citrus drink product photo, single tall clear glass of creamy orange juice, small pineapple colored garnish over the rim, large orange slice at lower right, tiny orange chunks in the foreground, realistic studio food photo",,openai/clip-vit-large-patch14,0.9324430823326111,0.6243247985839844,0.04785256087779999,0.21875228199449712,0.1424083885135276,0.8597559045862267,0.0731816423032265,0.9268183576967735,0.9368273987386627,0.8986420620054053,0.8986420620054053,0.5,0.0,0.0,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.8536659139188599,0.842899568209236,0.7989155537342769,0.6493257856161391,0.9053340973776259,0.8301588048978963,0.7041698102872517,0.8276477905222928,False,1,0.8276477905222928,0.910550465870852,0.5,0.8049898489467684,,
stage2_aux_seed_validation,1159_25.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\1159_25.png,1162,offset_+3,472,1159_25_round41_final_extensive_472,round41_final_extensive,"warm citrus drink product photo, single tall clear glass of creamy orange juice, small pineapple colored garnish over the rim, large orange slice at lower right, tiny orange chunks in the foreground, realistic studio food photo",,openai/clip-vit-large-patch14,0.9347400665283203,0.6692467927932739,0.04877679422497749,0.22085469029426905,0.25196354154276385,0.7487171314380786,0.08763327804571681,0.9123667219542831,0.9527001973286447,0.8467911012968634,0.8467911012968634,0.5,0.0,0.0,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.8705346727254184,0.6212499169180692,0.7750081861227871,0.85697393571535,0.6385341755925867,0.24690089795346135,0.8017745956361301,0.7133959103221547,False,1,0.7133959103221547,0.6580403187073017,0.5,0.6680209172248942,,
stage2_aux_seed_validation,1159_25.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\1159_25.png,1163,offset_+4,472,1159_25_round41_final_extensive_472,round41_final_extensive,"warm citrus drink product photo, single tall clear glass of creamy orange juice, small pineapple colored garnish over the rim, large orange slice at lower right, tiny orange chunks in the foreground, realistic studio food photo",,openai/clip-vit-large-patch14,0.9187883138656616,0.7410813570022583,0.06112876906991005,0.2472423286371289,0.09119548004652803,0.7731854474103009,0.07813392826561823,0.9218660717343817,0.8684688141103809,0.8442803392637451,0.8442803392637451,0.5,0.0,0.0,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.7533870368335741,0.26681093022941205,0.47494326993584446,0.5522580949568529,0.6973257544484759,0.6302880085061542,0.28382018249019564,0.5029777504286005,False,1,0.5029777504286005,0.6458131028213884,0.5,0.542554764038577,,
stage2_aux_seed_validation,1159_25.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\1159_25.png,1164,offset_+5,472,1159_25_round41_final_extensive_472,round41_final_extensive,"warm citrus drink product photo, single tall clear glass of creamy orange juice, small pineapple colored garnish over the rim, large orange slice at lower right, tiny orange chunks in the foreground, realistic studio food photo",,openai/clip-vit-large-patch14,0.8790866732597351,0.7249332070350647,0.06307340413331985,0.2511441899254686,0.048920390455952915,0.8124932183159722,0.07937006356346926,0.9206299364365307,0.9540714278001541,0.8786567115550041,0.8786567115550041,0.5,0.0,0.0,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.46182325469825375,0.3464875312402764,0.43057356677233494,0.4721309269867738,0.7917730353922697,0.5803984527927538,0.8102065463773169,0.47216552584278704,False,1,0.47216552584278704,0.8132233630672473,0.5,0.5715585466476458,,
stage2_aux_seed_validation,1159_25.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\1159_25.png,1160,offset_+1,487,1159_25_round41_final_extensive_487,round41_final_extensive,"warm citrus drink product photo, transparent glass with pale orange juice, curved yellow fruit garnish on the rim, simple brown tabletop with orange halves, tiny orange chunks in the foreground, soft warm commercial lighting",,openai/clip-vit-large-patch14,0.9204597473144531,0.6515882015228271,0.058453913778066635,0.24177244213943538,0.20052277968740714,0.7545318603515625,0.07918071024911211,0.9208192897508879,0.9640621460210232,0.8546385177752185,0.8546385177752185,0.5,0.0,0.0,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.7656618307836354,0.7083791876969336,0.5371436461937149,0.7594743773321095,0.6525055945423338,0.5880406200721477,0.8716413275156926,0.6996186889700561,False,1,0.6996186889700561,0.696256626808931,0.5,0.6707306951091332,,
stage2_aux_seed_validation,1159_25.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\1159_25.png,1161,offset_+2,487,1159_25_round41_final_extensive_487,round41_final_extensive,"warm citrus drink product photo, transparent glass with pale orange juice, curved yellow fruit garnish on the rim, simple brown tabletop with orange halves, tiny orange chunks in the foreground, soft warm commercial lighting",,openai/clip-vit-large-patch14,0.9124512076377869,0.6466083526611328,0.06672119349241257,0.2583044589092735,0.1309283351683329,0.6122176558883101,0.07866293363891123,0.9213370663610888,0.9187163548166101,0.7817091893394426,0.7817091893394426,0.5,0.0,0.0,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.7068481373978505,0.7329502643622925,0.3491511414463204,0.6275667740657306,0.3105582049666499,0.6089377217782643,0.5928016388564279,0.6120861510515262,False,1,0.6120861510515262,0.3410964676872713,0.5,0.5205169785623212,,
stage2_aux_seed_validation,1159_25.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\1159_25.png,1162,offset_+3,487,1159_25_round41_final_extensive_487,round41_final_extensive,"warm citrus drink product photo, transparent glass with pale orange juice, curved yellow fruit garnish on the rim, simple brown tabletop with orange halves, tiny orange chunks in the foreground, soft warm commercial lighting",,openai/clip-vit-large-patch14,0.9184201955795288,0.6615319848060608,0.04717462882399559,0.21719721182371468,0.2620265223043083,0.7627614339192709,0.08728321310574778,0.9127167868942522,0.9684157623489585,0.8563766731464518,0.8563766731464518,0.5,0.0,0.0,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.7506836231171639,0.6593155578194361,0.8165989096450157,0.8760470626458653,0.6722793143155106,0.261029273994704,0.8984125225743692,0.7111672051182395,False,1,0.7111672051182395,0.704721308322748,0.5,0.6797989452989484,,
stage2_aux_seed_validation,1159_25.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\1159_25.png,1163,offset_+4,487,1159_25_round41_final_extensive_487,round41_final_extensive,"warm citrus drink product photo, transparent glass with pale orange juice, curved yellow fruit garnish on the rim, simple brown tabletop with orange halves, tiny orange chunks in the foreground, soft warm commercial lighting",,openai/clip-vit-large-patch14,0.904488742351532,0.746711790561676,0.07347431778907776,0.27106146496519523,0.11450585909665616,0.493682861328125,0.07727823625577623,0.9227217637442238,0.8554714580929984,0.7162041965267343,0.7162041965267343,0.5,0.0,0.0,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.6483728084555217,0.23902980303259336,0.20408586871408818,0.5964400156975302,0.02574711582332109,0.6648231393067552,0.20389702735230839,0.356148926998745,False,1,0.356148926998745,0.022092245797138362,0.5,0.2827522064824708,,
stage2_aux_seed_validation,1159_25.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\1159_25.png,1164,offset_+5,487,1159_25_round41_final_extensive_487,round41_final_extensive,"warm citrus drink product photo, transparent glass with pale orange juice, curved yellow fruit garnish on the rim, simple brown tabletop with orange halves, tiny orange chunks in the foreground, soft warm commercial lighting",,openai/clip-vit-large-patch14,0.8900068402290344,0.6735684871673584,0.07151859998703003,0.267429616884574,0.0010889960912715746,0.7211981879340277,0.0792074671917341,0.9207925328082659,0.9532973094579256,0.8374760329447906,0.8374760329447906,0.5,0.0,0.0,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.542019567357505,0.5999262408911323,0.24538513830977748,0.3814724752219226,0.5724126599604578,0.5869607285894103,0.8054463489742244,0.527773691983169,False,1,0.527773691983169,0.6126766600927189,0.5,0.5476582061761993,,
stage2_aux_seed_validation,1159_25.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\1159_25.png,1160,offset_+1,372,1159_25_round41_final_extensive_372,round41_final_extensive,"warm citrus drink product photo, centered glass with smooth orange drink, yellow garnish and orange slice on rim, simple brown tabletop with orange halves, tiny orange chunks in the foreground, realistic studio food photo",,openai/clip-vit-large-patch14,0.8736142516136169,0.6208517551422119,0.051107048988342285,0.22606868201575883,0.20346779102832901,0.8081099898726851,0.07668365130622247,0.9233163486937775,0.9740433440665591,0.8816188862988422,0.8816188862988422,0.5,0.0,0.0,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.4216344884853223,0.86003591492175,0.7157176968194278,0.7650562795982716,0.7812411736589392,0.6888201718473524,0.9330175673285028,0.7114044522121754,False,1,0.7114044522121754,0.8276489237563761,0.5,0.714356280934847,,
stage2_aux_seed_validation,1159_25.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\1159_25.png,1161,offset_+2,372,1159_25_round41_final_extensive_372,round41_final_extensive,"warm citrus drink product photo, centered glass with smooth orange drink, yellow garnish and orange slice on rim, simple brown tabletop with orange halves, tiny orange chunks in the foreground, realistic studio food photo",,openai/clip-vit-large-patch14,0.8800978660583496,0.631550669670105,0.05564362183213234,0.23588900320305806,0.11392064636227515,0.7742450855396412,0.07327942537362409,0.9267205746263759,0.9374098453549694,0.860244458683064,0.860244458683064,0.5,0.0,0.0,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.46924932556918986,0.8072463913032482,0.6040467008891252,0.5953308178337267,0.6998718143698265,0.8262123485942003,0.7077513826633842,0.6662987549429086,False,1,0.6662987549429086,0.7235571231601401,0.5,0.6590492723517263,,
stage2_aux_seed_validation,1159_25.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\1159_25.png,1162,offset_+3,372,1159_25_round41_final_extensive_372,round41_final_extensive,"warm citrus drink product photo, centered glass with smooth orange drink, yellow garnish and orange slice on rim, simple brown tabletop with orange halves, tiny orange chunks in the foreground, realistic studio food photo",,openai/clip-vit-large-patch14,0.9177770614624023,0.664061963558197,0.05016527324914932,0.22397605507988866,0.1902472068890569,0.815582275390625,0.08356278806460565,0.9164372119353943,0.9640920317677141,0.880583454456712,0.880583454456712,0.5,0.0,0.0,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.7459605282337333,0.6468323874247189,0.7395138364346401,0.7399983086690701,0.7991953092749907,0.41118302552195396,0.8718251005204474,0.705796827746505,False,1,0.705796827746505,0.8226064511915226,0.5,0.7096919664265992,,
