stage,target_name,target_path,render_seed,seed_role,candidate_index,prompt_id,prompt_source,prompt,negative_prompt,clip_model,clip_iisim,lpips_alex,pixel_mse_01,pixel_rmse_01,pixel_ssim_01,color_hist_sim,edge_rmse,edge_sim,layout_sim,visual_specific_score,region_score,heuristic_score,teal_belly_score,side_asymmetry_score,saliency_component_count,largest_component_fraction,model_id,num_inference_steps,guidance_scale,original_inference_steps,width,height,clip_norm,lpips_norm,rmse_norm,ssim_norm,color_norm,edge_norm,layout_norm,combined_score,is_pareto,pareto_rank,selection_score,region_norm,heuristic_norm,maxstack_score
stage2_aux_seed_validation,9338.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\9338.png,9340,offset_+2,199,9338_round39_9338_hybrid_side_scales_199,round39_9338_hybrid_side_scales,"compact left-facing quilled creature, compact body turned left, short ears and orange snout, blue teal chest medallion, dense rainbow scales and thorny quills, compact paws close to body, soft multicolor flames rising behind, soft brushwork fantasy illustration",,openai/clip-vit-large-patch14,0.7919701337814331,0.7449007034301758,0.022257566452026367,0.14918969955069408,0.3137310980544159,0.7902894196686922,0.06070991452982186,0.9392900854701781,0.9637155468373841,0.8771248781329507,0.8597118236527518,0.49640592235690467,0.0,0.7209891676902771,21.0,0.13928067700987307,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.7068810158867276,0.469582793543843,0.8513196398367477,0.49212883770453464,0.7836961685716682,0.8408349708209636,0.7067034655053578,0.6606323335411064,False,1,0.6606323335411064,0.7709236638440702,0.2012720139747161,0.6299934621968901
stage2_aux_seed_validation,9338.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\9338.png,9341,offset_+3,199,9338_round39_9338_hybrid_side_scales_199,round39_9338_hybrid_side_scales,"compact left-facing quilled creature, compact body turned left, short ears and orange snout, blue teal chest medallion, dense rainbow scales and thorny quills, compact paws close to body, soft multicolor flames rising behind, soft brushwork fantasy illustration",,openai/clip-vit-large-patch14,0.7798101902008057,0.7475429773330688,0.03633960708975792,0.1906295021494782,0.266810843878136,0.7528302228009259,0.06440575260371008,0.9355942473962899,0.9586623900372856,0.8579640648565754,0.8594281749607926,0.6236946234706158,0.5487004088011804,0.8472684373458226,7.0,0.3852030558906313,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.655888217266665,0.4574052525225888,0.4173216170987224,0.3851949104705869,0.7031587746914069,0.7959977595179856,0.6552046508188237,0.5647546341067482,False,1,0.5647546341067482,0.7691617031143737,0.49273116462098954,0.6079722801537168
stage2_aux_seed_validation,9338.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\9338.png,9339,offset_+1,201,9338_round39_9338_hybrid_side_scales_201,round39_9338_hybrid_side_scales,"small scaled fantasy rodent, compact body turned left, orange face turned left, turquoise oval belly gem, multicolor scales on shoulder, tiny paws held near the belly, painterly fire ribbons behind, vertical digital painting",,openai/clip-vit-large-patch14,0.8086122274398804,0.6989071369171143,0.04218227043747902,0.20538322822830257,0.19945248426127143,0.6075993290653935,0.068161470178098,0.931838529821902,0.9568416859118037,0.7909315206994535,0.7916670321908994,0.6189946911607587,0.2754130291525978,0.6943934510151545,4.0,0.5126508369015181,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.7766697385822348,0.6815549673269405,0.2628062105408715,0.23168137879178313,0.39091188553223594,0.7504341013948412,0.6366491006812603,0.5627916475568298,False,1,0.5627916475568298,0.34824499895031447,0.48196950025376334,0.49713061074485226
stage2_aux_seed_validation,9338.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\9338.png,9340,offset_+2,201,9338_round39_9338_hybrid_side_scales_201,round39_9338_hybrid_side_scales,"small scaled fantasy rodent, compact body turned left, orange face turned left, turquoise oval belly gem, multicolor scales on shoulder, tiny paws held near the belly, painterly fire ribbons behind, vertical digital painting",,openai/clip-vit-large-patch14,0.8030648231506348,0.6599484086036682,0.02355586178600788,0.15347919007477165,0.41130168743730516,0.8164695457175926,0.053137073915412544,0.9468629260845874,0.9903410836412101,0.8968815364307643,0.8595162312856373,0.49368083100603877,0.0,0.7021668901046116,9.0,0.241216950380297,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.7534066643821014,0.8611054339358098,0.8063959121822685,0.714497758939362,0.8399835238739796,0.9327072466089632,0.9780553431599328,0.8272519229068955,True,0,0.8572519229068956,0.769708688842762,0.19503223932380387,0.7499937163005602
stage2_aux_seed_validation,9338.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\9338.png,9341,offset_+3,201,9338_round39_9338_hybrid_side_scales_201,round39_9338_hybrid_side_scales,"small scaled fantasy rodent, compact body turned left, orange face turned left, turquoise oval belly gem, multicolor scales on shoulder, tiny paws held near the belly, painterly fire ribbons behind, vertical digital painting",,openai/clip-vit-large-patch14,0.78761225938797,0.7148537635803223,0.03326644375920296,0.1823909092010974,0.27381802985713743,0.7212982177734375,0.05537097508722202,0.944629024912778,0.9687646850681596,0.8489572937311511,0.8416669717813615,0.6434007729677893,0.6422260711349042,0.9127767980098724,8.0,0.278411180581096,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.6886062426623335,0.6080611860315116,0.5036041962982096,0.40116468575735603,0.6353648623526597,0.9056059784072924,0.7581613252868569,0.6295983350502354,False,1,0.6295983350502354,0.6588331756032353,0.5378532967874872,0.6266065113074538
stage2_aux_seed_validation,9338.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\9338.png,9339,offset_+1,300,9338_round39_9338_hybrid_side_scales_300,round39_9338_hybrid_side_scales,"compact spiny rodent creature, single small creature facing left, orange face turned left, blue teal chest medallion, multicolor scales on shoulder, tiny paws held near the belly, painterly fire ribbons behind, soft brushwork fantasy illustration",,openai/clip-vit-large-patch14,0.8191947937011719,0.7092493176460266,0.027186736464500427,0.16488400912308152,0.2584415540179628,0.7714911566840278,0.06415020678292498,0.9358497932170751,0.9721097959716954,0.8691404073281279,0.8559554325685784,0.5218352729864029,0.0,0.9149698143204054,15.0,0.2833142420771287,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.8210477956568762,0.6338905938728261,0.6869535257265792,0.36612082298706233,0.7432798426262655,0.7990979932768963,0.792252736525815,0.6912016618430763,False,1,0.6912016618430763,0.7475898224997649,0.2594988390669039,0.6483483715552883
stage2_aux_seed_validation,9338.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\9338.png,9340,offset_+2,300,9338_round39_9338_hybrid_side_scales_300,round39_9338_hybrid_side_scales,"compact spiny rodent creature, single small creature facing left, orange face turned left, blue teal chest medallion, multicolor scales on shoulder, tiny paws held near the belly, painterly fire ribbons behind, soft brushwork fantasy illustration",,openai/clip-vit-large-patch14,0.7595819234848022,0.6881826519966125,0.021162990480661392,0.14547505105914688,0.27269233993094194,0.7591614899811922,0.06459568974835601,0.935404310251644,0.9656131383505132,0.8621368067497145,0.8633902479181834,0.5004945202297238,0.0,0.7381071870525677,25.0,0.12144992526158445,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.5710608556722083,0.7309812796060113,0.8902230611707475,0.39859917440689474,0.716771019514975,0.7936934778588551,0.7260426068681328,0.6879915206784037,False,1,0.6879915206784037,0.7937731931617857,0.21063387604825154,0.6463731592211567
stage2_aux_seed_validation,9338.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\9338.png,9341,offset_+3,300,9338_round39_9338_hybrid_side_scales_300,round39_9338_hybrid_side_scales,"compact spiny rodent creature, single small creature facing left, orange face turned left, blue teal chest medallion, multicolor scales on shoulder, tiny paws held near the belly, painterly fire ribbons behind, soft brushwork fantasy illustration",,openai/clip-vit-large-patch14,0.7722498774528503,0.7209683656692505,0.03281007707118988,0.1811355212850033,0.30377696691037737,0.6807397913049767,0.07570173907413796,0.9242982609258621,0.9517259512496486,0.8201824876612211,0.8217715940277295,0.5060337619955806,0.055193991030867195,0.8355716466903687,8.0,0.3895007342143906,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.6241839989941913,0.5798806035093733,0.5167518427440457,0.4694428068182846,0.5481641148517208,0.6589569795583501,0.5845125290738512,0.5723958835827961,False,1,0.5723958835827961,0.5352476442819054,0.22331734823529756,0.5143689108050171
stage2_aux_seed_validation,9338.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\9338.png,9339,offset_+1,628,9338_round39_9338_hybrid_side_scales_628,round39_9338_hybrid_side_scales,"storybook spiny rodent portrait, three quarter left profile, short ears and orange snout, turquoise oval belly gem, colorful scale armor and short quills, small clawed forepaws, yellow orange aura around the body, soft brushwork fantasy illustration",,openai/clip-vit-large-patch14,0.7384530901908875,0.7151398658752441,0.024768993258476257,0.1573816801869781,0.35356666269214176,0.8441066035517939,0.07420166659754422,0.9257983334024558,0.9761952439715019,0.8991164370834671,0.8452524781332581,0.5256678511648216,0.0,0.977512223025163,14.0,0.2849264705882353,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.4824569625628724,0.6067426162841166,0.7655252302234219,0.5829163546325073,0.8994032872058506,0.6771555762658223,0.8338892298658597,0.6630769774723416,False,1,0.6630769774723416,0.6811055201167366,0.26827448035237417,0.6307061395778918
stage2_aux_seed_validation,9338.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\9338.png,9340,offset_+2,628,9338_round39_9338_hybrid_side_scales_628,round39_9338_hybrid_side_scales,"storybook spiny rodent portrait, three quarter left profile, short ears and orange snout, turquoise oval belly gem, colorful scale armor and short quills, small clawed forepaws, yellow orange aura around the body, soft brushwork fantasy illustration",,openai/clip-vit-large-patch14,0.8230757117271423,0.6972875595092773,0.024935929104685783,0.15791114306687096,0.2630731949858661,0.745052761501736,0.07355708774209845,0.9264429122579015,0.967265978030672,0.8529819575721812,0.8299778330781692,0.5457686742852521,0.0,0.8813118785619736,6.0,0.48297604035308955,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.8373224494040009,0.6890191709053191,0.7599801786407334,0.3766765961159711,0.6864372078555641,0.6849754855165133,0.742887380890065,0.6978772547806544,False,1,0.6978772547806544,0.5862229223468466,0.31430031597417063,0.6218305778219091
stage2_aux_seed_validation,9338.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\9338.png,9341,offset_+3,628,9338_round39_9338_hybrid_side_scales_628,round39_9338_hybrid_side_scales,"storybook spiny rodent portrait, three quarter left profile, short ears and orange snout, turquoise oval belly gem, colorful scale armor and short quills, small clawed forepaws, yellow orange aura around the body, soft brushwork fantasy illustration",,openai/clip-vit-large-patch14,0.8286278247833252,0.7073968052864075,0.027103783562779427,0.1646322676840097,0.3979552225481016,0.7936384412977432,0.06767091114306384,0.9323290888569362,0.9784647686230714,0.8791454334085264,0.8598960567253122,0.6530287993680406,0.30763309365104363,0.9746428181727728,5.0,0.4375,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.8606052698474115,0.6424283329872087,0.6895900075615964,0.6840804065539601,0.7908965758576155,0.7563854711980307,0.8570188959501218,0.7406289181112357,True,0,0.7706289181112357,0.7720680775084544,0.5598990586851618,0.7449519766220282
stage2_aux_seed_validation,9338.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\9338.png,9339,offset_+1,252,9338_round39_9338_hybrid_side_scales_252,round39_9338_hybrid_side_scales,"storybook spiny rodent portrait, head looking left over rounded body, orange pointed snout and small ears, turquoise oval belly gem, colorful scale armor and short quills, compact paws close to body, soft multicolor flames rising behind, painterly creature portrait",,openai/clip-vit-large-patch14,0.7631992697715759,0.7122541666030884,0.029366683214902878,0.17136710073670172,0.2044448847919586,0.8735854537398726,0.06425432410235625,0.9357456758976438,0.9838238426714357,0.9173892092814052,0.8769163265544702,0.5631548557761548,0.1870629880392124,0.8740053425232569,13.0,0.17647058823529413,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.586230219700702,0.6200420403987794,0.6190562683775975,0.24305934347768438,0.9627829100289303,0.7978348615708234,0.911635440068196,0.6608826769542916,False,1,0.6608826769542916,0.8777940966932313,0.35411030418195044,0.6873340570296095
stage2_aux_seed_validation,9338.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\9338.png,9340,offset_+2,252,9338_round39_9338_hybrid_side_scales_252,round39_9338_hybrid_side_scales,"storybook spiny rodent portrait, head looking left over rounded body, orange pointed snout and small ears, turquoise oval belly gem, colorful scale armor and short quills, compact paws close to body, soft multicolor flames rising behind, painterly creature portrait",,openai/clip-vit-large-patch14,0.7897127866744995,0.6998271942138672,0.02725772000849247,0.16509912176778066,0.24150269511602074,0.7297205041956017,0.07506407084695355,0.9249359291530465,0.9871088827663818,0.8495235786448634,0.8464561965117602,0.643576609640804,0.5764738128145466,0.9922285477320353,15.0,0.26640926640926643,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.6974148168310979,0.6773146667809427,0.6847006563447131,0.32751620037693835,0.6534728052791645,0.6666930503687744,0.9451146448069366,0.6558605244821457,False,1,0.6558605244821457,0.6885827430782997,0.5382559185985428,0.6480477227743237
stage2_aux_seed_validation,9338.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\9338.png,9341,offset_+3,252,9338_round39_9338_hybrid_side_scales_252,round39_9338_hybrid_side_scales,"storybook spiny rodent portrait, head looking left over rounded body, orange pointed snout and small ears, turquoise oval belly gem, colorful scale armor and short quills, compact paws close to body, soft multicolor flames rising behind, painterly creature portrait",,openai/clip-vit-large-patch14,0.7689950466156006,0.7015054821968079,0.03308386355638504,0.18188970162267307,0.22862960720497602,0.861379552770544,0.07033298776744708,0.9296670122325529,0.9411545002039513,0.9012351530689285,0.8774087670486459,0.5996708630270045,0.3179843360917207,0.9461854497591654,9.0,0.30452224653537563,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.6105348457455969,0.6695798817023175,0.5088533308108305,0.2981777010417881,0.9365401836431924,0.724089659063972,0.47677449126756016,0.639322729089293,False,1,0.639322729089293,0.8808530242929214,0.4377227879704223,0.6813599300499349
stage2_aux_seed_validation,9338.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\9338.png,9339,offset_+1,569,9338_round39_9338_hybrid_side_scales_569,round39_9338_hybrid_side_scales,"storybook spiny rodent portrait, three quarter left profile, short ears and orange snout, blue green glowing belly medallion, dense rainbow scales and thorny quills, compact paws close to body, vertical orange yellow flame aura, vertical digital painting",,openai/clip-vit-large-patch14,0.8283826112747192,0.7222422361373901,0.03787656128406525,0.19461901573090243,0.2037568798632121,0.6492349130135996,0.07085530056432159,0.9291446994356785,0.9426100414138715,0.8058783639413816,0.808441280506503,0.6060977349317673,0.0,0.9621248493591944,4.0,0.49758633494244336,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.859576965482317,0.5740096717090972,0.3755395405095011,0.24149134112392964,0.4804285250829579,0.7177530586038036,0.4916085148301838,0.5678987451776686,False,1,0.5678987451776686,0.4524427888224541,0.4524387102029952,0.5221524035859285
stage2_aux_seed_validation,9338.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\9338.png,9340,offset_+2,569,9338_round39_9338_hybrid_side_scales_569,round39_9338_hybrid_side_scales,"storybook spiny rodent portrait, three quarter left profile, short ears and orange snout, blue green glowing belly medallion, dense rainbow scales and thorny quills, compact paws close to body, vertical orange yellow flame aura, vertical digital painting",,openai/clip-vit-large-patch14,0.8546738624572754,0.6696149110794067,0.02490074187517166,0.15779968908452152,0.3466096985430904,0.7640036123770254,0.06725463562537924,0.9327453643746207,0.9515894263691813,0.860580388374615,0.8492057449127051,0.5331258140393247,0.06955451751546848,0.9184304848313332,10.0,0.3722772277227723,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.969829489939539,0.8165550827017933,0.7611474334279789,0.5670610377518941,0.7271815982571271,0.7614356473620101,0.5831211474489724,0.7846794382871267,True,0,0.8146794382871267,0.7056623082030409,0.285351341895743,0.7121328616991353
