stage,target_name,target_path,render_seed,seed_role,candidate_index,prompt_id,prompt_source,prompt,negative_prompt,clip_model,clip_iisim,lpips_alex,pixel_mse_01,pixel_rmse_01,pixel_ssim_01,color_hist_sim,edge_rmse,edge_sim,layout_sim,visual_specific_score,region_score,heuristic_score,teal_belly_score,side_asymmetry_score,saliency_component_count,largest_component_fraction,model_id,num_inference_steps,guidance_scale,original_inference_steps,width,height,clip_norm,lpips_norm,rmse_norm,ssim_norm,color_norm,edge_norm,layout_norm,combined_score,is_pareto,pareto_rank,selection_score,region_norm,heuristic_norm,maxstack_score
stage1_fixed_seed,9338.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\9338.png,9338,fixed,164,9338_round39_9338_hybrid_side_scales_164,round39_9338_hybrid_side_scales,"left facing spiny fantasy rodent, three quarter left profile, orange pointed snout and small ears, teal spiral jewel belly, rainbow scale armor on shoulder and back, small clawed forepaws, yellow orange aura around the body, storybook fantasy painting",,openai/clip-vit-large-patch14,0.8417539596557617,0.6211957931518555,0.02103329822421074,0.14502861174337545,0.5030425992526241,0.8227832935474537,0.06030337916349951,0.9396966208365005,0.960236053525675,0.8911935100942643,0.8673385639198091,0.5932553947781847,0.4212051762043889,0.7859901438156763,10.0,0.3673245614035088,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.9756704370618815,0.786609822310936,0.7570360853397413,0.65129262805761,0.8656598077988575,0.7420978886263113,0.7622697652985782,0.8147662981950826,True,0,0.8447662981950826,0.9057526752149311,0.5095315558224148,0.8116401375532878
stage1_fixed_seed,9338.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\9338.png,9338,fixed,54,9338_round39_9338_hybrid_side_scales_054,round39_9338_hybrid_side_scales,"compact spiny rodent creature, orange face turned left, turquoise oval belly gem, small clawed forepaws, storybook fantasy painting",,openai/clip-vit-large-patch14,0.7894160151481628,0.603541910648346,0.016431301832199097,0.12818463961098886,0.5496013525925383,0.8360358344184027,0.04823412316213023,0.9517658768378697,0.9871340677629702,0.9067609959341296,0.8780891463493805,0.5050182825380892,0.0,0.7221233944098154,11.0,0.3706293706293706,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.8094776012481048,0.8476021850604615,0.8818685594193193,0.7642853601681949,0.8843274552135674,0.9405689505555924,0.9498687999091725,0.8551139335933208,False,1,0.8551139335933208,0.9483188179652787,0.30108514815053544,0.8007095000247039
stage1_fixed_seed,9338.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\9338.png,9338,fixed,377,9338_round39_9338_hybrid_side_scales_377,round39_9338_hybrid_side_scales,"storybook spiny rodent portrait, three quarter left profile, orange face turned left, turquoise oval belly gem, dense rainbow scales and thorny quills, compact paws close to body, painterly fire ribbons behind, soft brushwork fantasy illustration",,openai/clip-vit-large-patch14,0.8494158983230591,0.6432949304580688,0.018898768350481987,0.13747279130970602,0.5584326367517671,0.7896485505280672,0.07743838606208947,0.9225616139379105,0.9256728114477553,0.86337297490545,0.8384631931708068,0.7113961010054834,0.9437971273115345,0.978168619175752,10.0,0.5786163522012578,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,1.0,0.7102595577861672,0.8130330764902094,0.7857178697096551,0.818985912891742,0.46032384928677667,0.5212099313038576,0.773535821393599,True,0,0.803535821393599,0.7914227622708329,0.7886205376319199,0.7972545672762467
stage1_fixed_seed,9338.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\9338.png,9338,fixed,55,9338_round39_9338_hybrid_side_scales_055,round39_9338_hybrid_side_scales,"compact spiny rodent creature, orange face turned left, turquoise oval belly gem, dense rainbow scales and thorny quills, storybook fantasy painting",,openai/clip-vit-large-patch14,0.8089587688446045,0.5873638987541199,0.01410830020904541,0.11877836591334892,0.5362150098495191,0.7960137261284723,0.05489599979026743,0.9451040002097326,0.9686497247507765,0.8827225217813742,0.8548436046688824,0.5370491593383947,0.17991917283367453,0.7702661901712418,18.0,0.35415909916454774,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.871533260616811,0.9034955654442165,0.9515794570815373,0.7317982480571895,0.827951956082867,0.8310187240397051,0.8209505506322207,0.8629662957716896,False,1,0.8629662957716896,0.8562798003619612,0.3767530959573119,0.7916791010937003
stage1_fixed_seed,9338.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\9338.png,9338,fixed,701,9338_round39_9338_hybrid_side_scales_701,round39_9338_hybrid_side_scales,"compact spiny rodent creature, head looking left over rounded body, orange pointed snout and small ears, turquoise oval belly gem, multicolor scales on shoulder, tiny paws held near the belly, soft multicolor flames rising behind, soft brushwork fantasy illustration",,openai/clip-vit-large-patch14,0.7960347533226013,0.5986278057098389,0.02718392387032509,0.16487547989414644,0.4526031699195051,0.7634045636212384,0.06006903092479198,0.939930969075208,0.9572660393429923,0.8639611006744785,0.8505206109141892,0.7262432399174632,0.9884095243093824,0.9808703859647115,11.0,0.22409909909909909,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.8304946067317481,0.8645799162161478,0.6099488285739652,0.5288819422551195,0.7820183985785523,0.7459515929302267,0.7415555300938652,0.7635997151822409,False,1,0.7635997151822409,0.8391632236112008,0.8236945863154991,0.7886912653867826
stage1_fixed_seed,9338.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\9338.png,9338,fixed,501,9338_round39_9338_hybrid_side_scales_501,round39_9338_hybrid_side_scales,"left facing spiny fantasy rodent, single small creature facing left, short ears and orange snout, blue teal chest medallion, dense rainbow scales and thorny quills, tiny paws held near the belly, painterly fire ribbons behind, soft brushwork fantasy illustration",,openai/clip-vit-large-patch14,0.7800043225288391,0.6044366359710693,0.017524486407637596,0.13238008312294414,0.5778475983336329,0.8406716805917246,0.07540229079558831,0.9245977092044116,0.9691514241936554,0.8957417393265512,0.8467993141421208,0.637078657832896,0.5906885471520962,0.9243804564078649,13.0,0.3029197080291971,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.7795919054889618,0.844511000363051,0.8507756800591416,0.8328357454169579,0.8908575495309605,0.49380611113339135,0.8244496316542784,0.8059603568579123,False,1,0.8059603568579123,0.8244290219385028,0.6130571758739678,0.7884533581879899
stage1_fixed_seed,9338.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\9338.png,9338,fixed,160,9338_round39_9338_hybrid_side_scales_160,round39_9338_hybrid_side_scales,"left facing spiny fantasy rodent, three quarter left profile, orange pointed snout and small ears, teal spiral jewel belly, rainbow scale armor on shoulder and back, small clawed forepaws, painterly fire ribbons behind, storybook fantasy painting",,openai/clip-vit-large-patch14,0.7996280789375305,0.6075642108917236,0.019448721781373024,0.1394586740987201,0.4874327509664679,0.8045823838975695,0.05413795135689073,0.9458620486431093,0.946439774171936,0.8824017446133817,0.8616779626524599,0.6146982596871947,0.5123252681117583,0.827581023176511,9.0,0.40015071590052753,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.8419047792092069,0.8337055481318524,0.7983154873232203,0.6134093240780673,0.8400218439336914,0.8434843372928359,0.6660482128394788,0.802576796233073,False,1,0.802576796233073,0.8833399396094619,0.5601869778665362,0.7876689595524994
stage1_fixed_seed,9338.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\9338.png,9338,fixed,69,9338_round39_9338_hybrid_side_scales_069,round39_9338_hybrid_side_scales,"compact spiny rodent creature, orange face turned left, turquoise oval belly gem, storybook fantasy painting",,openai/clip-vit-large-patch14,0.757601797580719,0.6116145253181458,0.017389927059412003,0.13187087267252007,0.540423491424668,0.8544096770109953,0.05202356301407253,0.9479764369859275,0.9797032717091356,0.9122167619418498,0.8809874550700914,0.5194039109599924,0.0,0.8153548687696457,13.0,0.24630364226469528,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.7084553871265258,0.8197121250592301,0.8545494930204793,0.7420117481425852,0.9102090139661069,0.878254077837109,0.8980430348623712,0.8175360474016411,False,1,0.8175360474016411,0.9597944588013515,0.33506895032312745,0.7872768527686784
stage1_fixed_seed,9338.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\9338.png,9338,fixed,53,9338_round39_9338_hybrid_side_scales_053,round39_9338_hybrid_side_scales,"compact spiny rodent creature, orange face turned left, dense rainbow scales and thorny quills, small clawed forepaws, storybook fantasy painting",,openai/clip-vit-large-patch14,0.8144676685333252,0.6215862035751343,0.01869005709886551,0.1367115836308888,0.4714837984056199,0.8672168872974537,0.05685496265824317,0.9431450373417568,0.9803732439803222,0.9164230111495335,0.873698268938365,0.5312272833981306,0.0,0.9237577120463053,13.0,0.5155386740331491,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.8890261077298496,0.7852609941337301,0.8186744677896179,0.5747030530790241,0.9282493647427448,0.7988048542996745,0.90271572743297,0.8189376629635292,False,1,0.8189376629635292,0.9309334608554672,0.3629998225913693,0.7872376298725161
stage1_fixed_seed,9338.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\9338.png,9338,fixed,71,9338_round39_9338_hybrid_side_scales_071,round39_9338_hybrid_side_scales,"compact spiny rodent creature, orange face turned left, turquoise oval belly gem, dense rainbow scales and thorny quills",,openai/clip-vit-large-patch14,0.7759436964988708,0.6511899828910828,0.01932402513921261,0.13901088136981438,0.5829569825271501,0.7546895345052084,0.05041234653478154,0.9495876534652185,0.9692244041384689,0.8658108500678641,0.8646309192149715,0.6718294595157436,0.7966928509362773,0.8197190463542938,13.0,0.1824973319103522,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.766697876855459,0.6829829571956071,0.8016341269994679,0.8452356323987518,0.7697423307413565,0.9047494844807793,0.8249586271166259,0.7711286197433914,False,1,0.7711286197433914,0.8950319545676185,0.6951505217531626,0.7866796427929174
stage1_fixed_seed,9338.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\9338.png,9338,fixed,325,9338_round39_9338_hybrid_side_scales_325,round39_9338_hybrid_side_scales,"small scaled fantasy rodent, single small creature facing left, short ears and orange snout, turquoise oval belly gem, rainbow scale armor on shoulder and back, compact paws close to body, painterly fire ribbons behind, painterly creature portrait",,openai/clip-vit-large-patch14,0.7622033953666687,0.6432090997695923,0.0215280931442976,0.14672454854010492,0.4413055163556605,0.8360352692780672,0.054246578917741095,0.9457534210822589,0.945693585616324,0.8963682856771856,0.8731800035009462,0.6917735757140119,0.835109081684424,0.8792068411906561,9.0,0.281866464339909,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.7230672063814899,0.7105560940571867,0.7444673168477016,0.5014638382243289,0.884326659151844,0.84169802773454,0.660843953096163,0.733338895071679,False,1,0.733338895071679,0.9288814268623079,0.7422653838579819,0.7854629440123031
stage1_fixed_seed,9338.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\9338.png,9338,fixed,707,9338_round39_9338_hybrid_side_scales_707,round39_9338_hybrid_side_scales,"small scaled fantasy rodent, head looking left over rounded body, short ears and orange snout, turquoise oval belly gem, dense rainbow scales and thorny quills, tiny paws held near the belly, yellow orange aura around the body, storybook fantasy painting",,openai/clip-vit-large-patch14,0.8221850991249084,0.6015933752059937,0.019419707357883453,0.13935461010631636,0.5957668468490366,0.8134200484664351,0.058550983955036995,0.941449016044963,0.9777116107084132,0.8910884995673155,0.8566650345474145,0.520691023517931,0.0,0.9044650544722875,11.0,0.2949128424048381,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.9135318785864983,0.8543341761964981,0.7990867166705653,0.8763236977756012,0.8524706571648739,0.7709148876114913,0.8841522815260507,0.8554279799380635,False,1,0.8554279799380635,0.8634916183938922,0.3381095528786783,0.7853474132254675
stage1_fixed_seed,9338.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\9338.png,9338,fixed,382,9338_round39_9338_hybrid_side_scales_382,round39_9338_hybrid_side_scales,"storybook spiny rodent portrait, compact body turned left, orange face turned left, teal oval chest jewel, dense rainbow scales and thorny quills, small pale claws near torso, yellow orange aura around the body, painterly creature portrait",,openai/clip-vit-large-patch14,0.782817542552948,0.6225054860115051,0.016956370323896408,0.13021662844620271,0.47541821071111184,0.8831227620442709,0.0757158641312471,0.9242841358687529,0.9762936946687917,0.9161634294077438,0.8686713424682072,0.5932846446633278,0.3244720866355255,0.9200100700060526,13.0,0.1816126601356443,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.7885249466691877,0.7820849671143335,0.866809273426195,0.5842514186119544,0.9506545219490139,0.48864960165891874,0.8742630875563692,0.7789273768371532,False,1,0.7789273768371532,0.9110297141397864,0.5096006541114239,0.7805127179334117
stage1_fixed_seed,9338.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\9338.png,9338,fixed,195,9338_round39_9338_hybrid_side_scales_195,round39_9338_hybrid_side_scales,"left facing spiny fantasy rodent, three quarter left profile, orange face turned left, teal spiral jewel belly, dense rainbow scales and thorny quills, compact paws close to body, soft multicolor flames rising behind, painterly creature portrait",,openai/clip-vit-large-patch14,0.8071011900901794,0.6507991552352905,0.019478533416986465,0.13956551657550106,0.5965431118548445,0.7364055492259838,0.0742701427811937,0.9257298572188063,0.952621776894744,0.8459123025572237,0.8528903318172347,0.7269680776160672,0.9928561847944624,0.9719092001517614,8.0,0.3418688230008985,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.8656347431291688,0.6843332268685749,0.7975236663317979,0.8782076035410264,0.7439873458028442,0.5124235485837646,0.7091643229183716,0.7488781633098657,False,1,0.7488781633098657,0.8485459597465063,0.8254069022626488,0.777936390902426
stage1_fixed_seed,9338.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\9338.png,9338,fixed,165,9338_round39_9338_hybrid_side_scales_165,round39_9338_hybrid_side_scales,"left facing spiny fantasy rodent, three quarter left profile, orange pointed snout and small ears, teal spiral jewel belly, rainbow scale armor on shoulder and back, small clawed forepaws, yellow orange aura around the body, soft brushwork fantasy illustration",,openai/clip-vit-large-patch14,0.7518754601478577,0.6001946330070496,0.020678475499153137,0.14380012343232929,0.5299087129677291,0.8197637487340858,0.05809780679402531,0.9419021932059747,0.9426903199353562,0.8870975185395009,0.8666334181102775,0.6054711090164272,0.5289455728756625,0.6091064065694809,6.0,0.35877862595419846,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.6902720926592463,0.8591666877742832,0.7661405432455385,0.7164935918312885,0.8614064500105082,0.778367091158908,0.6398978067576913,0.7820802760251098,False,1,0.7820802760251098,0.9029607020930126,0.538389274365824,0.7777806806611045
stage1_fixed_seed,9338.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\9338.png,9338,fixed,425,9338_round39_9338_hybrid_side_scales_425,round39_9338_hybrid_side_scales,"storybook spiny rodent portrait, head looking left over rounded body, side profile face with black eye, turquoise oval belly gem, colorful scale armor and short quills, tiny paws held near the belly, yellow orange aura around the body, storybook fantasy painting",,openai/clip-vit-large-patch14,0.7869664430618286,0.6025282740592957,0.022175364196300507,0.14891394896483173,0.4769724952452796,0.8091035065827547,0.07653454798258755,0.9234654520174125,0.9603893515424483,0.8793873564768236,0.8599656753808012,0.659251262366674,0.6608145698840078,0.939315269390742,11.0,0.20979805534779356,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.8016992802729841,0.8511041960500133,0.7282414367749113,0.5880234881669674,0.8463903377212256,0.4751868784105714,0.763338935673041,0.7611965720542864,False,1,0.7611965720542864,0.8765602637256191,0.6654364939008227,0.7763238174019432
