stage,target_name,target_path,render_seed,seed_role,candidate_index,prompt_id,prompt_source,prompt,negative_prompt,clip_model,clip_iisim,lpips_alex,pixel_mse_01,pixel_rmse_01,pixel_ssim_01,color_hist_sim,edge_rmse,edge_sim,layout_sim,visual_specific_score,region_score,heuristic_score,saliency_component_count,largest_component_fraction,model_id,num_inference_steps,guidance_scale,original_inference_steps,width,height,clip_norm,lpips_norm,rmse_norm,ssim_norm,color_norm,edge_norm,layout_norm,combined_score,is_pareto,pareto_rank,selection_score,region_norm,heuristic_norm,maxstack_score,stage1_selection_score,stage1_combined_score,validation_count,validation_mean_selection,validation_mean_combined,validation_mean_clip,validation_mean_visual,validation_mean_region,validation_mean_heuristic,validation_worst_selection,validation_best_selection,robustness_score
stage1_fixed_seed,1159_7.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,fixed,32,1159_7_ronda_12_maxstack_cube_all_techniques_032,ronda_12_maxstack_cube_all_techniques,"cube hedgehog, tiny hidden face, brown studio",,openai/clip-vit-large-patch14,0.7798377871513367,0.4790147840976715,0.0167844220995903,0.12955470697581892,0.6724416641631028,0.7166832817925347,0.06913724826390341,0.9308627517360966,0.9894221393951629,0.846193867793307,0.7943211378745207,0.7689098164225693,5.0,0.892675852066715,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.9444594439304556,0.7059084633060677,0.7125372694327101,0.8260306612658643,0.6772071469176579,0.9570593474176564,0.9813691874175157,0.7924728114587704,False,1,0.7924728114587704,0.7590806511045648,0.7355847215957083,0.7725801187570086,0.7924728114587704,0.7924728114587704,3,0.5736676865828233,0.5636676865828233,0.7425782879193624,0.8509505909279346,0.7466608455687727,0.7318421739662301,0.45137493861447403,0.8037861745607096,0.690537226850964
stage1_fixed_seed,1159_7.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,fixed,120,1159_7_ronda_12_maxstack_cube_all_techniques_120,ronda_12_maxstack_cube_all_techniques,"cube hedgehog, peach 4x4 grid sides, tiny dark nose at top front, orange top quills, realistic studio photo",,openai/clip-vit-large-patch14,0.7068312168121338,0.49535417556762695,0.018056703731417656,0.13437523481437216,0.6196191998657244,0.6729080765335649,0.08229883578716633,0.9177011642128337,0.9548956689332612,0.8149831757012482,0.8049156391026804,0.8454439757038219,2.0,0.9670289855072464,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.7649277620845044,0.6603611821412727,0.6739582758132763,0.7637778960746958,0.5657304866552973,0.8366486079415362,0.6538354635328781,0.7007043511684803,False,1,0.7007043511684803,0.824605828317677,0.9478525810633319,0.7481153768726764,0.7007043511684803,0.7007043511684803,3,0.5905174289914124,0.5905174289914124,0.7046557664871216,0.826548695126557,0.7621866783021134,0.78427936900638,0.5261266787170451,0.6258412008875778,0.6904451828236098
stage1_fixed_seed,1159_7.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,fixed,346,1159_7_ronda_12_maxstack_cube_all_techniques_346,ronda_12_maxstack_cube_all_techniques,"hedgehog cube sculpture, peach 4x4 grid sides, tiny dark nose at top front, orange top quills, realistic studio photo",,openai/clip-vit-large-patch14,0.6393274068832397,0.4861418604850769,0.012116857804358006,0.11007659971291812,0.7309661682498133,0.7009661639178241,0.07047407473770041,0.9295259252622996,0.9770505158563152,0.8361789507760887,0.8030120088731776,0.6226037117010808,8.0,0.5813788201847904,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.5989280106753345,0.6860412024783296,0.8684218117444964,0.8950034412999149,0.6371823931956048,0.9448291917486206,0.8640063677036112,0.765665326036955,False,1,0.765665326036955,0.8128322010887833,0.32980403532528807,0.7064607007516345,0.765665326036955,0.765665326036955,3,0.6109209591892363,0.6109209591892363,0.6697308619817098,0.8512389306930129,0.7553289228375272,0.7409962676950544,0.47809333176681534,0.8311265435932165,0.6855017086727812
stage1_fixed_seed,1159_7.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,fixed,344,1159_7_ronda_12_maxstack_cube_all_techniques_344,ronda_12_maxstack_cube_all_techniques,"cubical hedgehog object, straight vertical block grid sides, pinpoint eyes and nose in top front edge, orange top quills, warm brown macro photo",,openai/clip-vit-large-patch14,0.7039528489112854,0.5216843485832214,0.022565850988030434,0.15021934292237613,0.5119590276343167,0.6946784125434028,0.07299950767254725,0.9270004923274527,0.9784270839328244,0.8327408747457046,0.8112059550228624,0.8442446763196599,2.0,0.9433608402100525,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.7578495192933454,0.5869638468938635,0.5471568619274982,0.6368973441823974,0.6211701890349647,0.9217248932249975,0.8770651154483969,0.6657453942645177,False,1,0.6657453942645177,0.8635103559136389,0.9445263184437691,0.7431549105637122,0.6657453942645177,0.6657453942645177,3,0.6061960477680364,0.6061960477680364,0.6936559875806173,0.8601717336948197,0.7634012627452148,0.6956087397394529,0.5094299397549102,0.6707126239929483,0.679254115341431
stage1_fixed_seed,1159_7.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,fixed,401,1159_7_ronda_12_maxstack_cube_all_techniques_401,ronda_12_maxstack_cube_all_techniques,"visible 4 by 4 peach block sides, cubical hedgehog object, pinpoint eyes and nose in top front edge, fine orange quills on top only, warm brown macro photo",,openai/clip-vit-large-patch14,0.6973210573196411,0.5201227068901062,0.02409198321402073,0.15521592448592614,0.5256366587825425,0.7005151819299767,0.0810504130879488,0.9189495869120512,0.9760899041218021,0.8320821681120678,0.7940614940842822,0.8455461205632117,1.0,1.0,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.7415411693384318,0.5913170404265464,0.5071688990497588,0.6530168185683014,0.6360339356259307,0.8480699885406368,0.8548935700615948,0.6527563866712706,False,1,0.6527563866712706,0.7574747986910083,0.9481358803229293,0.7146227416865604,0.6527563866712706,0.6527563866712706,3,0.6018005360945091,0.6018005360945091,0.6993035872777303,0.8456346180246742,0.7576421696839897,0.7653115179194646,0.5323910282722528,0.7189275012467757,0.6788038762789177
stage1_fixed_seed,1159_7.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,fixed,181,1159_7_ronda_12_maxstack_cube_all_techniques_181,ronda_12_maxstack_cube_all_techniques,"small block hedgehog, visible 4 by 4 peach block sides, tiny hidden face, orange top quills, soft product render",,openai/clip-vit-large-patch14,0.7067548036575317,0.5541024804115295,0.019501129165291786,0.1396464434394653,0.6204477616795491,0.6999975133825233,0.07397700453805546,0.9260229954619446,0.9439352477318567,0.8278939789801875,0.7996947057308087,0.8399263761189157,3.0,0.960621387283237,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.7647398532141505,0.4965958691184118,0.6317724549395178,0.7647543795600555,0.634715656009614,0.9127821178794402,0.5498599478368432,0.6489465760479333,False,1,0.6489465760479333,0.7923152487951175,0.9325494920337204,0.7153121131390885,0.6489465760479333,0.6489465760479333,3,0.5871670697597456,0.5871670697597456,0.7238967021306356,0.8499368385974542,0.7550544903198283,0.7993614573509914,0.557715341450455,0.6021458072654434,0.6748078219145982
stage1_fixed_seed,1159_7.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,fixed,17,1159_7_ronda_12_maxstack_cube_all_techniques_017,ronda_12_maxstack_cube_all_techniques,"small hedgehog with compact cubical wooden block body, tiny face mostly hidden below orange spiky fur, realistic studio object photo",,openai/clip-vit-large-patch14,0.7126723527908325,0.4480452537536621,0.01706375740468502,0.13062831777484168,0.592814179539063,0.7431448477285879,0.07498437226914093,0.9250156277308591,0.9731312938132174,0.8527969099463087,0.8079998766968614,0.7618780178724476,2.0,0.6235124413992066,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.7792917975579469,0.7922383556226811,0.703945093315813,0.7321874229959346,0.7445933985277291,0.9035660644808673,0.8268268537442258,0.7804348618979196,False,1,0.7804348618979196,0.8436813100769214,0.7160819944414624,0.782762772616878,0.7804348618979196,0.7804348618979196,3,0.5570517210317575,0.5570517210317575,0.735753615697225,0.8199107913402034,0.740480566004943,0.7073726004943008,0.4776487389717015,0.6994005848251497,0.6742082242702293
stage1_fixed_seed,1159_7.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,fixed,121,1159_7_ronda_12_maxstack_cube_all_techniques_121,ronda_12_maxstack_cube_all_techniques,"hedgehog cube sculpture, peach 4x4 grid sides, small centered face under top quills, fine orange quills on top only, soft product render",,openai/clip-vit-large-patch14,0.6227397918701172,0.47927141189575195,0.01678634062409401,0.1295621110668316,0.6307866556809204,0.7220922399450233,0.070207235563428,0.929792764436572,0.9651949769553527,0.8434079709191311,0.7829908161549235,0.7331235506225304,6.0,0.8835217540253512,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.5581371283303256,0.705193094040611,0.7124780140172239,0.776939057976047,0.6909814419043099,0.9472704095909626,0.7515393604207143,0.7280536339562557,False,1,0.7280536339562557,0.68900455006218,0.6363313410000139,0.7060511527739234,0.7280536339562557,0.7280536339562557,3,0.6337355567540867,0.6237355567540867,0.6062547564506531,0.8318933837090334,0.760939432040991,0.6596257848653092,0.5106765163289658,0.8649524529694839,0.6685261182153758
stage1_fixed_seed,1159_7.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,fixed,119,1159_7_ronda_12_maxstack_cube_all_techniques_119,ronda_12_maxstack_cube_all_techniques,"cube hedgehog, peach 4x4 grid sides, tiny dark nose at top front, orange top quills, warm brown macro photo",,openai/clip-vit-large-patch14,0.7684170007705688,0.4786542057991028,0.020885847508907318,0.144519367245042,0.5404847793711098,0.6758807146990741,0.073200830863334,0.926799169136666,0.9608119528132563,0.8206884213750677,0.7763982350655265,0.7024125631470508,4.0,0.5804555473916239,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.916374396551623,0.7069136024005702,0.592774133033809,0.6705157477989869,0.5733005202599141,0.9198830580942831,0.7099600098548573,0.7238797338587774,False,1,0.7238797338587774,0.6482305641168701,0.551154269287489,0.6733147064500749,0.7238797338587774,0.7238797338587774,3,0.6334033725021692,0.6334033725021692,0.711119532585144,0.84314478685886,0.7523650997782979,0.7932505684403846,0.5989316295746152,0.6629474793632923,0.6655328625665701
stage1_fixed_seed,1159_7.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,fixed,217,1159_7_ronda_12_maxstack_cube_all_techniques_217,ronda_12_maxstack_cube_all_techniques,"peach 4x4 grid sides, hedgehog cube sculpture, small centered face under top quills, thin amber quill crown, soft product render",,openai/clip-vit-large-patch14,0.6296309232711792,0.5198016166687012,0.01713733933866024,0.1309096609829093,0.595515196665637,0.7209393536603009,0.07095309021597562,0.9290469097840244,0.9498279418503142,0.8395547159416068,0.803315666986211,0.8524867502396583,1.0,1.0,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.5750832251611443,0.5922121035395451,0.7016934855681916,0.7353706479210596,0.6880455353352187,0.9404468474563624,0.6057607110052421,0.6762800647129446,False,1,0.6762800647129446,0.8147102745572946,0.9673857501668339,0.745775210968365,0.6762800647129446,0.6762800647129446,3,0.5854795688876417,0.5854795688876417,0.6275077064832052,0.8487932542969455,0.7603154672169441,0.679926946950281,0.5636791851277787,0.6200076998387017,0.6653875039349557
stage1_fixed_seed,1159_7.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,fixed,89,1159_7_ronda_12_maxstack_cube_all_techniques_089,ronda_12_maxstack_cube_all_techniques,"tiny hidden face, peach 4x4 grid sides, cube hedgehog, fine orange quills, warm macro",,openai/clip-vit-large-patch14,0.6754401922225952,0.39735257625579834,0.027336986735463142,0.16533900548709957,0.22212521532650573,0.8115392614293983,0.06952240209861911,0.9304775979013808,0.9657903884451142,0.8840179045977353,0.7402155624196484,0.8051616718147363,1.0,1.0,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.6877335669149057,0.9335480022663191,0.42615323221139634,0.2953200152550369,0.9187646165691632,0.9535357103208235,0.7571877032682833,0.737221421508339,False,1,0.737221421508339,0.42444692521714256,0.8361294171681345,0.7047249517686467,0.737221421508339,0.737221421508339,3,0.5872895961756939,0.5872895961756939,0.6309312582015991,0.8594585194730507,0.7432872851515196,0.8012371730503687,0.5433389217709653,0.6744560274868774,0.6640209180340237
stage1_fixed_seed,1159_7.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,fixed,104,1159_7_ronda_12_maxstack_cube_all_techniques_104,ronda_12_maxstack_cube_all_techniques,"cube hedgehog, peach 4x4 grid sides, tiny hidden face, fine orange quills on top only, realistic studio photo",,openai/clip-vit-large-patch14,0.739762544631958,0.4746449589729309,0.01837940141558647,0.13557065101114796,0.6207582441306702,0.6689368353949652,0.07327516131432925,0.9267248386856708,0.9598949850405034,0.8173542664758198,0.7932971464725109,0.6711966360781594,6.0,0.6048951048951049,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.8459097427671208,0.7180896791098217,0.6643912832820553,0.7651202918926723,0.5556174398606881,0.9192030349166753,0.7012612385853366,0.7401569861744793,False,1,0.7401569861744793,0.7527474395039039,0.4645767451801048,0.6900358744457531,0.7401569861744793,0.7401569861744793,3,0.6268970485350732,0.6168970485350731,0.7364357511202494,0.8399132803581825,0.7543399441876759,0.7287236088258737,0.5270465247149483,0.7661223265166793,0.6633559549988736
stage1_fixed_seed,1159_7.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,fixed,185,1159_7_ronda_12_maxstack_cube_all_techniques_185,ronda_12_maxstack_cube_all_techniques,"hedgehog cube sculpture, visible 4 by 4 peach block sides, small centered face under top quills, compact messy orange top tuft, soft product render",,openai/clip-vit-large-patch14,0.6375738382339478,0.5074241757392883,0.014689137227833271,0.1211987509334699,0.6634128716404321,0.7386327672887733,0.0771410793706761,0.9228589206293238,0.9559034375106971,0.8465660550023507,0.7950081240727348,0.7546896210518028,5.0,0.8337341119890073,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.5946157805927953,0.6267151499442558,0.7794105218313108,0.8153899744226816,0.7331030661514442,0.8838351090417714,0.6633956123278651,0.7125585892568636,False,1,0.7125585892568636,0.7633295431865527,0.6961449412295131,0.7217257631429131,0.7125585892568636,0.7125585892568636,3,0.5511940316324241,0.5511940316324241,0.593653937180837,0.8362006732249977,0.7608674020119454,0.7294975754331805,0.42194716184409736,0.7456244469831688,0.6622875548625462
