stage,target_name,target_path,prompt_index,prompt_id,prompt_source,prompt,negative_prompt,render_seed,seed_offset,clip_model,clip_iisim,lpips_alex,pixel_mse_01,pixel_rmse_01,pixel_ssim_01,color_hist_sim,edge_rmse,edge_sim,layout_sim,visual_specific_score,region_score,heuristic_score,teal_belly_score,side_asymmetry_score,saliency_component_count,largest_component_fraction,model_id,num_inference_steps,guidance_scale,original_inference_steps,width,height,render_path,clip_norm,lpips_norm,rmse_norm,ssim_norm,color_norm,edge_norm,layout_norm,combined_score,is_pareto,pareto_rank,selection_score,region_norm,heuristic_norm,maxstack_score,seed_sweep_score
seed_sweep,9338.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\9338.png,1,9338_round42_seed_sweep_metric_best_001,round42_seed_sweep_metric_best,"orange teal fantasy hamster with scales, single creature looking left, orange rounded snout and small ears, blue green glowing belly patch, rainbow scale quills on shoulder and back, tiny paws close to the belly, yellow orange painterly aura, storybook painterly illustration",,9376,38,openai/clip-vit-large-patch14,0.8597763776779175,0.7352714538574219,0.033637791872024536,0.18340608461014737,0.33993942813633854,0.7082287823712384,0.05196749078067468,0.9480325092193254,0.9651930485822418,0.8435529400102696,0.8390411072868833,0.7114782957702224,0.7960367862745442,0.7190486639738083,4.0,0.3282260810350698,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\outputs\20260603-182138_round42_seed_sweep_metric64\9338\round42_seed_sweep_metric_best_seed_09376_offset_+038.png,0.7611430929448741,0.16431906120977602,0.32456563050520015,0.4070157931353662,0.47935984130006065,0.8468753909426376,0.24439030310717796,0.44302328565007876,False,1,0.44302328565007876,0.7030267050181053,0.7570851558558569,0.5576286857627039,0.5576286857627039
seed_sweep,9338.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\9338.png,1,9338_round42_seed_sweep_metric_best_001,round42_seed_sweep_metric_best,"orange teal fantasy hamster with scales, single creature looking left, orange rounded snout and small ears, blue green glowing belly patch, rainbow scale quills on shoulder and back, tiny paws close to the belly, yellow orange painterly aura, storybook painterly illustration",,9393,55,openai/clip-vit-large-patch14,0.8166153430938721,0.717562735080719,0.029401222243905067,0.1714678460933859,0.4008389701565298,0.7368751808449074,0.05870707401157573,0.9412929259884243,0.9717174198225842,0.8553898394406737,0.8327249249290603,0.6972059267423185,0.28044285822588455,0.9721369395653406,3.0,0.6098235904531304,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\outputs\20260603-182138_round42_seed_sweep_metric64\9338\round42_seed_sweep_metric_best_seed_09393_offset_+055.png,0.5404551318525553,0.2256778440339925,0.44962219936589,0.5134727628824748,0.5984999659189999,0.6185693174664781,0.41313825632711876,0.4486709088475622,False,1,0.4486709088475622,0.6372137277768141,0.7108471684712272,0.5533470794525018,0.5533470794525018
seed_sweep,9338.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\9338.png,1,9338_round42_seed_sweep_metric_best_001,round42_seed_sweep_metric_best,"orange teal fantasy hamster with scales, single creature looking left, orange rounded snout and small ears, blue green glowing belly patch, rainbow scale quills on shoulder and back, tiny paws close to the belly, yellow orange painterly aura, storybook painterly illustration",,9346,8,openai/clip-vit-large-patch14,0.8409320116043091,0.7240030169487,0.03292415291070938,0.1814501389106919,0.3607017777852971,0.7261188648365162,0.06348052012503845,0.9365194798749615,0.9864922250635262,0.851833752145374,0.8264642843086636,0.7106806919822815,0.9683631040897612,0.9773892884453138,14.0,0.20056798012069577,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\outputs\20260603-182138_round42_seed_sweep_metric64\9338\round42_seed_sweep_metric_best_seed_09346_offset_+008.png,0.6647894080311398,0.20336296843813317,0.3450547384844298,0.4433099384628507,0.5537645402473104,0.45686692404281076,0.7952774773781505,0.4451212987056521,False,1,0.4451212987056521,0.5719794809923244,0.7545011704072855,0.5466538070692915,0.5466538070692915
seed_sweep,9338.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\9338.png,1,9338_round42_seed_sweep_metric_best_001,round42_seed_sweep_metric_best,"orange teal fantasy hamster with scales, single creature looking left, orange rounded snout and small ears, blue green glowing belly patch, rainbow scale quills on shoulder and back, tiny paws close to the belly, yellow orange painterly aura, storybook painterly illustration",,9387,49,openai/clip-vit-large-patch14,0.7414037585258484,0.7154595851898193,0.027436750009655952,0.1656404238392789,0.39094543883140026,0.7728655779803241,0.06205091776906366,0.9379490822309363,0.9650864161617291,0.8690889721043193,0.863132800022985,0.6295389922999269,0.43279565189500635,0.8763629545768102,6.0,0.39623980134799575,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\outputs\20260603-182138_round42_seed_sweep_metric64\9338\round42_seed_sweep_metric_best_seed_09387_offset_+049.png,0.1558885567275173,0.23296502946110864,0.5106661658922631,0.4961781276515204,0.7481837177435084,0.5052952747794529,0.2416323357804356,0.3845732586249714,False,1,0.3845732586249714,0.9540558767426083,0.49162758025943154,0.539500846928361,0.539500846928361
seed_sweep,9338.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\9338.png,1,9338_round42_seed_sweep_metric_best_001,round42_seed_sweep_metric_best,"orange teal fantasy hamster with scales, single creature looking left, orange rounded snout and small ears, blue green glowing belly patch, rainbow scale quills on shoulder and back, tiny paws close to the belly, yellow orange painterly aura, storybook painterly illustration",,9341,3,openai/clip-vit-large-patch14,0.8681927919387817,0.7713342905044556,0.030231444165110588,0.17387191885152298,0.26593158635088293,0.7888460512514467,0.05798672315200927,0.9420132768479907,0.9724403361538937,0.8791734371907265,0.8293273353283854,0.6180482438523276,0.5274147553316189,0.9362479895353317,10.0,0.32177197802197804,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\outputs\20260603-182138_round42_seed_sweep_metric64\9338\round42_seed_sweep_metric_best_seed_09341_offset_+003.png,0.8041773093587931,0.03936525795882606,0.42443882830139257,0.2776445316669158,0.8146463684931726,0.6429714905146185,0.43183594331700614,0.46035749693416217,False,1,0.46035749693416217,0.6018117278982786,0.4544011688121594,0.5244280906380934,0.5244280906380934
seed_sweep,9338.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\9338.png,1,9338_round42_seed_sweep_metric_best_001,round42_seed_sweep_metric_best,"orange teal fantasy hamster with scales, single creature looking left, orange rounded snout and small ears, blue green glowing belly patch, rainbow scale quills on shoulder and back, tiny paws close to the belly, yellow orange painterly aura, storybook painterly illustration",,9386,48,openai/clip-vit-large-patch14,0.8514678478240967,0.7099732160568237,0.03525151312351227,0.1877538631387175,0.3528895512093651,0.6860289397063081,0.05798163963461224,0.9420183603653878,0.9852556454944493,0.8354705780946142,0.8229876504371211,0.6990890914889447,0.5286539885815589,0.7999996567765871,6.0,0.7939201131141747,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\outputs\20260603-182138_round42_seed_sweep_metric64\9338\round42_seed_sweep_metric_best_seed_09386_offset_+048.png,0.7186605034799737,0.251974701271349,0.2790213683273446,0.4296535801280736,0.3870308867876196,0.6431436966966037,0.7632942772216303,0.4487055277138562,False,1,0.4487055277138562,0.5357538603718662,0.7169480300470065,0.5155917958039954,0.5155917958039954
seed_sweep,9338.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\9338.png,1,9338_round42_seed_sweep_metric_best_001,round42_seed_sweep_metric_best,"orange teal fantasy hamster with scales, single creature looking left, orange rounded snout and small ears, blue green glowing belly patch, rainbow scale quills on shoulder and back, tiny paws close to the belly, yellow orange painterly aura, storybook painterly illustration",,9344,6,openai/clip-vit-large-patch14,0.800029456615448,0.684371829032898,0.036960992962121964,0.19225241991226524,0.3754313275899391,0.7085130479600695,0.0683956084273608,0.9316043915726392,0.9808343111520504,0.8410592708628651,0.8304962733932761,0.7064672845503389,0.9408083882969728,0.9734094366431236,10.0,0.3334522111269615,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\outputs\20260603-182138_round42_seed_sweep_metric64\9338\round42_seed_sweep_metric_best_seed_09344_offset_+006.png,0.45564934568205623,0.340680720391511,0.2318976595712301,0.46905829692212136,0.4805420994366059,0.2903663449051021,0.6489397910502265,0.39672071619062155,False,1,0.39672071619062155,0.6139917584773271,0.7408510553280317,0.5137958361885475,0.5137958361885475
seed_sweep,9338.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\9338.png,1,9338_round42_seed_sweep_metric_best_001,round42_seed_sweep_metric_best,"orange teal fantasy hamster with scales, single creature looking left, orange rounded snout and small ears, blue green glowing belly patch, rainbow scale quills on shoulder and back, tiny paws close to the belly, yellow orange painterly aura, storybook painterly illustration",,9400,62,openai/clip-vit-large-patch14,0.8536540269851685,0.7209588289260864,0.030608288943767548,0.1749522476099337,0.4340146452798059,0.6921138057002315,0.06117709440555393,0.938822905594446,0.962268977678337,0.8324930250588277,0.8170236507726653,0.7207860557556645,0.8653609521976706,0.778221050898234,6.0,0.5946601941747572,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\outputs\20260603-182138_round42_seed_sweep_metric64\9338\round42_seed_sweep_metric_best_seed_09400_offset_+062.png,0.7298387207374856,0.21391074855203718,0.41312206598518597,0.571466332715357,0.4123377920682935,0.5348963901896653,0.168761409237243,0.4351368272416845,False,1,0.4351368272416845,0.4736105351878255,0.7872393711753048,0.5109083011373745,0.5109083011373745
seed_sweep,9338.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\9338.png,1,9338_round42_seed_sweep_metric_best_001,round42_seed_sweep_metric_best,"orange teal fantasy hamster with scales, single creature looking left, orange rounded snout and small ears, blue green glowing belly patch, rainbow scale quills on shoulder and back, tiny paws close to the belly, yellow orange painterly aura, storybook painterly illustration",,9390,52,openai/clip-vit-large-patch14,0.8207204341888428,0.7240968346595764,0.03602076321840286,0.1897913676077046,0.2597956503935294,0.755706787109375,0.0670157746922357,0.9329842253077643,0.9580078243237192,0.8582140979216801,0.8178557056582235,0.6928652580140183,0.6205030412241874,0.8379494994878769,4.0,0.3761904761904762,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\outputs\20260603-182138_round42_seed_sweep_metric64\9338\round42_seed_sweep_metric_best_seed_09390_offset_+052.png,0.5614449944121105,0.2030379002827618,0.25767790818688074,0.26691845513311185,0.6768204542409688,0.33710876373479426,0.05854988379524695,0.36831136106178114,False,1,0.36831136106178114,0.48228033066624876,0.6967847668119367,0.4885284520487161,0.4885284520487161
seed_sweep,9338.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\9338.png,1,9338_round42_seed_sweep_metric_best_001,round42_seed_sweep_metric_best,"orange teal fantasy hamster with scales, single creature looking left, orange rounded snout and small ears, blue green glowing belly patch, rainbow scale quills on shoulder and back, tiny paws close to the belly, yellow orange painterly aura, storybook painterly illustration",,9352,14,openai/clip-vit-large-patch14,0.8558208346366882,0.6994749903678894,0.037199001759290695,0.19287042738401006,0.4062821012657979,0.7375544795283564,0.05967671631469192,0.940323283685308,0.9780476887742373,0.8566222028324657,0.8053992686106545,0.6398127360618155,0.7361891099097838,0.8720803608496983,8.0,0.41839080459770117,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\outputs\20260603-182138_round42_seed_sweep_metric64\9338\round42_seed_sweep_metric_best_seed_09352_offset_+014.png,0.7409178889571904,0.2883499104668539,0.22542384906407986,0.5229877645492653,0.6013251632949974,0.5857222972107088,0.5768658998919163,0.48604151893553244,False,1,0.48604151893553244,0.35248749672378643,0.5249112792393542,0.486985904528755,0.486985904528755
seed_sweep,9338.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\9338.png,1,9338_round42_seed_sweep_metric_best_001,round42_seed_sweep_metric_best,"orange teal fantasy hamster with scales, single creature looking left, orange rounded snout and small ears, blue green glowing belly patch, rainbow scale quills on shoulder and back, tiny paws close to the belly, yellow orange painterly aura, storybook painterly illustration",,9345,7,openai/clip-vit-large-patch14,0.8693310618400574,0.7099822759628296,0.030125640332698822,0.17356739420956582,0.3777429732977164,0.749752468532986,0.0769672075930957,0.9230327924069043,0.9817103241515612,0.8567921530125724,0.8486382254610959,0.5389056494568076,0.1681829049960054,0.8206820338964462,11.0,0.2636621717530163,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\outputs\20260603-182138_round42_seed_sweep_metric64\9338\round42_seed_sweep_metric_best_seed_09345_offset_+007.png,0.8099974308203424,0.2519433096832826,0.4276288137253915,0.4730992271001725,0.6520564945458642,0.0,0.6715972081738033,0.4690778927684803,False,1,0.4690778927684803,0.8030261800489575,0.1980040511302629,0.4788659119243442,0.4788659119243442
seed_sweep,9338.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\9338.png,1,9338_round42_seed_sweep_metric_best_001,round42_seed_sweep_metric_best,"orange teal fantasy hamster with scales, single creature looking left, orange rounded snout and small ears, blue green glowing belly patch, rainbow scale quills on shoulder and back, tiny paws close to the belly, yellow orange painterly aura, storybook painterly illustration",,9349,11,openai/clip-vit-large-patch14,0.8370168805122375,0.700498104095459,0.029651664197444916,0.1721965859053103,0.42328177453710314,0.664621423791956,0.07106729528759759,0.9289327047124024,0.9623203815739805,0.8166701636705171,0.833962588729616,0.6836873264673506,0.9507951503700205,0.7850393255551655,10.0,0.5564544495251494,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\outputs\20260603-182138_round42_seed_sweep_metric64\9338\round42_seed_sweep_metric_best_seed_09349_offset_+011.png,0.6447708355746353,0.2848049327750174,0.44198843494214357,0.552704469193022,0.2979972124092443,0.1998618855459799,0.17009093232197145,0.3911802777050072,False,1,0.3911802777050072,0.6501098626449692,0.6670511548066604,0.47255283132415754,0.47255283132415754
seed_sweep,9338.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\9338.png,1,9338_round42_seed_sweep_metric_best_001,round42_seed_sweep_metric_best,"orange teal fantasy hamster with scales, single creature looking left, orange rounded snout and small ears, blue green glowing belly patch, rainbow scale quills on shoulder and back, tiny paws close to the belly, yellow orange painterly aura, storybook painterly illustration",,9363,25,openai/clip-vit-large-patch14,0.8089123964309692,0.7132541537284851,0.035344477742910385,0.18800127058855318,0.37234548984168125,0.7167313187210649,0.07156225987877186,0.9284377401212281,0.9805861517764838,0.8435995328222059,0.8055837615289911,0.7063347076077965,0.9970841570589641,0.9739238992333412,9.0,0.41593232287627774,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\outputs\20260603-182138_round42_seed_sweep_metric64\9338\round42_seed_sweep_metric_best_seed_09363_offset_+025.png,0.501068967692642,0.24060660939560552,0.2764297023337742,0.46366402095692855,0.5147218167758434,0.18309476235020028,0.6425213355153427,0.37808169661646385,False,1,0.37808169661646385,0.35440986494367027,0.7404215477259802,0.4657667240876372,0.4657667240876372
seed_sweep,9338.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\9338.png,1,9338_round42_seed_sweep_metric_best_001,round42_seed_sweep_metric_best,"orange teal fantasy hamster with scales, single creature looking left, orange rounded snout and small ears, blue green glowing belly patch, rainbow scale quills on shoulder and back, tiny paws close to the belly, yellow orange painterly aura, storybook painterly illustration",,9384,46,openai/clip-vit-large-patch14,0.8378944993019104,0.7219604253768921,0.036904484033584595,0.1921053982416543,0.41373766415329677,0.7194496437355324,0.053802122395037504,0.9461978776049625,0.9710469095701727,0.849130978756761,0.7958992869948915,0.670490528322602,0.983962863824303,0.5210130388538042,6.0,0.45321229050279327,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\outputs\20260603-182138_round42_seed_sweep_metric64\9338\round42_seed_sweep_metric_best_seed_09384_offset_+046.png,0.6492582141367054,0.21044032588185835,0.23343775492524388,0.5360206479903097,0.5260273071074162,0.7847265123250498,0.3957960131377985,0.4449690853676527,False,1,0.4449690853676527,0.25350015936540454,0.6242976788461241,0.4638715720152259,0.4638715720152259
seed_sweep,9338.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\9338.png,1,9338_round42_seed_sweep_metric_best_001,round42_seed_sweep_metric_best,"orange teal fantasy hamster with scales, single creature looking left, orange rounded snout and small ears, blue green glowing belly patch, rainbow scale quills on shoulder and back, tiny paws close to the belly, yellow orange painterly aura, storybook painterly illustration",,9354,16,openai/clip-vit-large-patch14,0.803938090801239,0.7142881155014038,0.035642366856336594,0.18879186120258626,0.27456664701400485,0.6768380624276621,0.04744726040866462,0.9525527395913354,0.9769571103958933,0.833362009028594,0.8436315091782791,0.6114959030892715,0.5189588108026149,0.8545260479052861,9.0,0.40701634877384196,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\outputs\20260603-182138_round42_seed_sweep_metric64\9338\round42_seed_sweep_metric_best_seed_09354_offset_+016.png,0.4756346986151116,0.23702404440753178,0.2681480325191168,0.2927392657368967,0.34880610731519285,1.0,0.5486589106829733,0.39618728533769443,False,1,0.39618728533769443,0.7508574986988212,0.4331736452700163,0.45889678428015795,0.45889678428015795
seed_sweep,9338.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\9338.png,1,9338_round42_seed_sweep_metric_best_001,round42_seed_sweep_metric_best,"orange teal fantasy hamster with scales, single creature looking left, orange rounded snout and small ears, blue green glowing belly patch, rainbow scale quills on shoulder and back, tiny paws close to the belly, yellow orange painterly aura, storybook painterly illustration",,9399,61,openai/clip-vit-large-patch14,0.8361998796463013,0.7473060488700867,0.024942832067608833,0.15793299866591792,0.4438783142746959,0.7079801206235533,0.05898947006918699,0.941010529930813,0.9825805420311277,0.8444608481626091,0.804965994882836,0.630503516722111,0.8921867072552004,0.5841558401783307,9.0,0.44096631507315415,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\outputs\20260603-182138_round42_seed_sweep_metric64\9338\round42_seed_sweep_metric_best_seed_09399_offset_+061.png,0.6405934043093341,0.12262049955375409,0.5914037173809312,0.5887087663519901,0.4783256592323079,0.6090030382368119,0.6941047388802447,0.45833935932032327,False,1,0.45833935932032327,0.34797289718046487,0.4947523360710226,0.45180780473088666,0.45180780473088666
seed_sweep,9338.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\9338.png,1,9338_round42_seed_sweep_metric_best_001,round42_seed_sweep_metric_best,"orange teal fantasy hamster with scales, single creature looking left, orange rounded snout and small ears, blue green glowing belly patch, rainbow scale quills on shoulder and back, tiny paws close to the belly, yellow orange painterly aura, storybook painterly illustration",,9364,26,openai/clip-vit-large-patch14,0.8417513966560364,0.7172439694404602,0.03445703163743019,0.18562605322914721,0.3976186803313191,0.6268858733000578,0.05405763441927489,0.9459423655807251,0.9787159856933134,0.8089216680769424,0.8063150940976456,0.7174352448749473,0.2281763735078174,0.8963393891851107,4.0,0.877037562012757,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\outputs\20260603-182138_round42_seed_sweep_metric64\9338\round42_seed_sweep_metric_best_seed_09364_offset_+026.png,0.668979029947248,0.22678233227727485,0.30131080458756254,0.5078434545966142,0.14105538280014174,0.7760709404623664,0.5941508968798201,0.4063592917708821,False,1,0.4063592917708821,0.36203016007923666,0.7763837976592354,0.4492020905831158,0.4492020905831158
seed_sweep,9338.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\9338.png,1,9338_round42_seed_sweep_metric_best_001,round42_seed_sweep_metric_best,"orange teal fantasy hamster with scales, single creature looking left, orange rounded snout and small ears, blue green glowing belly patch, rainbow scale quills on shoulder and back, tiny paws close to the belly, yellow orange painterly aura, storybook painterly illustration",,9381,43,openai/clip-vit-large-patch14,0.8474150896072388,0.7561954259872437,0.030927304178476334,0.17586160518565824,0.4212199171476981,0.7092375578703703,0.060518812013401486,0.9394811879865985,0.9633851482929563,0.8406523464955674,0.8053710249742728,0.6518264713013832,0.8120010263767152,0.7287975624203682,6.0,0.36461967899511516,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\outputs\20260603-182138_round42_seed_sweep_metric64\9338\round42_seed_sweep_metric_best_seed_09381_offset_+043.png,0.697938225705633,0.09181977552329723,0.403596277224313,0.5491001877412178,0.48355532991583133,0.5571959691164077,0.19763032238194764,0.4060367604547962,False,1,0.4060367604547962,0.35219320537925375,0.5638320034277052,0.43715446544159814,0.43715446544159814
seed_sweep,9338.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\9338.png,1,9338_round42_seed_sweep_metric_best_001,round42_seed_sweep_metric_best,"orange teal fantasy hamster with scales, single creature looking left, orange rounded snout and small ears, blue green glowing belly patch, rainbow scale quills on shoulder and back, tiny paws close to the belly, yellow orange painterly aura, storybook painterly illustration",,9370,32,openai/clip-vit-large-patch14,0.8220143914222717,0.6940339803695679,0.03121974691748619,0.1766911059376962,0.4111325984288967,0.7091872603804977,0.05383405879026308,0.946165941209737,0.988727868741046,0.8480379203428412,0.8231300641798486,0.5272088423708723,0.019985187517859604,0.9001985415816307,6.0,0.37272089761570826,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\outputs\20260603-182138_round42_seed_sweep_metric64\9338\round42_seed_sweep_metric_best_seed_09370_offset_+032.png,0.5680611653713592,0.3072024178131566,0.3949070122400705,0.5314667976030647,0.48334614308849067,0.7836446541826195,0.8531007190076031,0.4906828690120451,False,1,0.4906828690120451,0.5372377745272837,0.16011007449453143,0.4287496159409736,0.4287496159409736
seed_sweep,9338.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\9338.png,1,9338_round42_seed_sweep_metric_best_001,round42_seed_sweep_metric_best,"orange teal fantasy hamster with scales, single creature looking left, orange rounded snout and small ears, blue green glowing belly patch, rainbow scale quills on shoulder and back, tiny paws close to the belly, yellow orange painterly aura, storybook painterly illustration",,9382,44,openai/clip-vit-large-patch14,0.8360525369644165,0.7124482989311218,0.040735263377428055,0.20182978813204966,0.2506203584064845,0.6940855803313078,0.06938795368298468,0.9306120463170153,0.9944074958170829,0.8369342265234605,0.8256452300054521,0.6014759537306521,0.7300658397336084,0.5404712855815887,11.0,0.38670039754246477,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\outputs\20260603-182138_round42_seed_sweep_metric64\9338\round42_seed_sweep_metric_best_seed_09382_offset_+044.png,0.6398400220894592,0.24339880854466633,0.1315719032546644,0.2508793561664582,0.42053838578281677,0.25675025306645455,1.0,0.37738989931883554,False,1,0.37738989931883554,0.5634451482003214,0.4007121603453572,0.41647398547861875,0.41647398547861875
seed_sweep,9338.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\9338.png,1,9338_round42_seed_sweep_metric_best_001,round42_seed_sweep_metric_best,"orange teal fantasy hamster with scales, single creature looking left, orange rounded snout and small ears, blue green glowing belly patch, rainbow scale quills on shoulder and back, tiny paws close to the belly, yellow orange painterly aura, storybook painterly illustration",,9355,17,openai/clip-vit-large-patch14,0.8710448741912842,0.7138252258300781,0.03499746695160866,0.1870760993596153,0.33364970179531933,0.6693166097005209,0.05301015981158898,0.946989840188411,0.9697910886869952,0.8265971361685773,0.7892285442607202,0.6539841600593383,0.6192638079742474,0.6112686271468798,5.0,0.5475433015199718,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\outputs\20260603-182138_round42_seed_sweep_metric64\9338\round42_seed_sweep_metric_best_seed_09355_offset_+017.png,0.8187603753867103,0.23862790672939616,0.2861211437752528,0.39602087946948883,0.317524450179454,0.8115545611186524,0.3633151508691538,0.44651409423440125,False,1,0.44651409423440125,0.18399275522866887,0.5708222364699728,0.41587372792906,0.41587372792906
