stage,target_name,target_path,prompt_index,prompt_id,prompt_source,prompt,negative_prompt,render_seed,seed_offset,clip_model,clip_iisim,lpips_alex,pixel_mse_01,pixel_rmse_01,pixel_ssim_01,color_hist_sim,edge_rmse,edge_sim,layout_sim,visual_specific_score,region_score,heuristic_score,saliency_component_count,largest_component_fraction,model_id,num_inference_steps,guidance_scale,original_inference_steps,width,height,render_path,clip_norm,lpips_norm,rmse_norm,ssim_norm,color_norm,edge_norm,layout_norm,combined_score,is_pareto,pareto_rank,selection_score,region_norm,heuristic_norm,maxstack_score,seed_sweep_score
seed_sweep,1159_3.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\1159_3.png,1,1159_3_round42_seed_sweep_metric_best_001,round42_seed_sweep_metric_best,"single blond anime warrior mage in reflective silver armor, curved amber energy blade crossing the lower body, blue green mist and orange fire clouds behind, soft brushwork, centered square composition, low contrast",,1206,47,openai/clip-vit-large-patch14,0.8276262283325195,0.6733240485191345,0.04460354149341583,0.21119550538166248,0.217911860802029,0.7899966769748263,0.09806726270315727,0.9019327372968428,0.9194249745848001,0.8550599576095268,0.8550599576095268,0.5,0.0,0.0,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\outputs\20260603-182138_round42_seed_sweep_metric64\1159_3\round42_seed_sweep_metric_best_seed_01206_offset_+047.png,0.558450799388529,0.23782817705692805,0.31362170614678464,0.3933471752834891,0.7100806719485179,0.2411913885552137,0.5309410510442413,0.4181837316630181,False,1,0.4181837316630181,0.5901852875214143,0.5,0.47779844487054646,0.47779844487054646
seed_sweep,1159_3.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\1159_3.png,1,1159_3_round42_seed_sweep_metric_best_001,round42_seed_sweep_metric_best,"single blond anime warrior mage in reflective silver armor, curved amber energy blade crossing the lower body, blue green mist and orange fire clouds behind, soft brushwork, centered square composition, low contrast",,1170,11,openai/clip-vit-large-patch14,0.8374288082122803,0.6576604843139648,0.04802699014544487,0.21915061064355917,0.10476357135228252,0.7573620831524884,0.08543942259084784,0.9145605774091522,0.9197001931697124,0.8448491781457655,0.8448491781457655,0.5,0.0,0.0,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\outputs\20260603-182138_round42_seed_sweep_metric64\1159_3\round42_seed_sweep_metric_best_seed_01170_offset_+011.png,0.6452623666630068,0.31891791481151077,0.23690708257162996,0.21767522795323846,0.5432893243254955,0.8256039784525827,0.5332007808502965,0.4634332428947234,False,1,0.4634332428947234,0.4901076432654552,0.5,0.47602142099326705,0.47602142099326705
seed_sweep,1159_3.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\1159_3.png,1,1159_3_round42_seed_sweep_metric_best_001,round42_seed_sweep_metric_best,"single blond anime warrior mage in reflective silver armor, curved amber energy blade crossing the lower body, blue green mist and orange fire clouds behind, soft brushwork, centered square composition, low contrast",,1181,22,openai/clip-vit-large-patch14,0.827093243598938,0.6509630084037781,0.038930684328079224,0.1973086017589685,0.2404078226228438,0.7565889711733217,0.09088836704300171,0.9091116329569983,0.9179683198484251,0.8422477725326291,0.8422477725326291,0.5,0.0,0.0,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\outputs\20260603-182138_round42_seed_sweep_metric64\1159_3\round42_seed_sweep_metric_best_seed_01181_offset_+022.png,0.5537306909453308,0.3535905192111809,0.44753930358476257,0.4282739906984469,0.5393380452144174,0.5734284907073709,0.5189809353203448,0.4756564536728515,False,1,0.4756564536728515,0.4646108096063892,0.5,0.4759717698200428,0.4759717698200428
seed_sweep,1159_3.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\1159_3.png,1,1159_3_round42_seed_sweep_metric_best_001,round42_seed_sweep_metric_best,"single blond anime warrior mage in reflective silver armor, curved amber energy blade crossing the lower body, blue green mist and orange fire clouds behind, soft brushwork, centered square composition, low contrast",,1197,38,openai/clip-vit-large-patch14,0.8421939611434937,0.6890595555305481,0.038020018488168716,0.19498722647437375,0.10987660238083068,0.7677329734519676,0.08415642292951883,0.9158435770704811,0.8827058941477017,0.8425662688575941,0.8425662688575941,0.5,0.0,0.0,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\outputs\20260603-182138_round42_seed_sweep_metric64\1159_3\round42_seed_sweep_metric_best_seed_01197_offset_+038.png,0.6874625220644747,0.1563659938477071,0.4699253594911924,0.22561362562511825,0.5962936539800183,0.884980811564668,0.229452688472031,0.4737518251988909,False,1,0.4737518251988909,0.4677324480689382,0.5,0.4757411440746594,0.4757411440746594
seed_sweep,1159_3.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\1159_3.png,1,1159_3_round42_seed_sweep_metric_best_001,round42_seed_sweep_metric_best,"single blond anime warrior mage in reflective silver armor, curved amber energy blade crossing the lower body, blue green mist and orange fire clouds behind, soft brushwork, centered square composition, low contrast",,1205,46,openai/clip-vit-large-patch14,0.8273532390594482,0.6907111406326294,0.0589030496776104,0.2426995048977447,0.10904407708867685,0.7951863606770834,0.08691955934779848,0.9130804406522015,0.9226846815353051,0.861948952840019,0.861948952840019,0.5,0.0,0.0,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\outputs\20260603-182138_round42_seed_sweep_metric64\1159_3\round42_seed_sweep_metric_best_seed_01205_offset_+046.png,0.5560332086180249,0.14781579409413215,0.009814605621772388,0.22432106221133988,0.7366044994902046,0.7571037006664675,0.5577054389121929,0.3666070064966224,False,1,0.3666070064966224,0.6577055406426429,0.5,0.466789615147981,0.466789615147981
seed_sweep,1159_3.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\1159_3.png,1,1159_3_round42_seed_sweep_metric_best_001,round42_seed_sweep_metric_best,"single blond anime warrior mage in reflective silver armor, curved amber energy blade crossing the lower body, blue green mist and orange fire clouds behind, soft brushwork, centered square composition, low contrast",,1184,25,openai/clip-vit-large-patch14,0.8297467231750488,0.6858755946159363,0.05792835354804993,0.24068309776145463,0.05382030507093892,0.7826911078559028,0.09051408207613999,0.90948591792386,0.9542099578676347,0.8613730613820342,0.8613730613820342,0.5,0.0,0.0,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\outputs\20260603-182138_round42_seed_sweep_metric64\1159_3\round42_seed_sweep_metric_best_seed_01184_offset_+025.png,0.5772298843779297,0.17284925092795078,0.02925971782860526,0.13858165230548763,0.6727428173659875,0.5907502848461889,0.8165491743197885,0.3689994781671436,False,1,0.3689994781671436,0.6520611272394544,0.5,0.4665968129639905,0.4665968129639905
seed_sweep,1159_3.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\1159_3.png,1,1159_3_round42_seed_sweep_metric_best_001,round42_seed_sweep_metric_best,"single blond anime warrior mage in reflective silver armor, curved amber energy blade crossing the lower body, blue green mist and orange fire clouds behind, soft brushwork, centered square composition, low contrast",,1188,29,openai/clip-vit-large-patch14,0.8120054602622986,0.6552907228469849,0.040307894349098206,0.2007682603129743,0.22749930763122292,0.7564810293692131,0.08783969993272486,0.9121603000672751,0.9392343695875338,0.847519442157199,0.847519442157199,0.5,0.0,0.0,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\outputs\20260603-182138_round42_seed_sweep_metric64\1159_3\round42_seed_sweep_metric_best_seed_01188_offset_+029.png,0.42011340506575,0.3311860891159836,0.41417627507270005,0.4082324684028143,0.5387863680870678,0.7145198749667475,0.6935895158703462,0.4313436689062888,False,1,0.4313436689062888,0.5162793701893553,0.5,0.464737551618667,0.464737551618667
seed_sweep,1159_3.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\1159_3.png,1,1159_3_round42_seed_sweep_metric_best_001,round42_seed_sweep_metric_best,"single blond anime warrior mage in reflective silver armor, curved amber energy blade crossing the lower body, blue green mist and orange fire clouds behind, soft brushwork, centered square composition, low contrast",,1171,12,openai/clip-vit-large-patch14,0.8313447833061218,0.6774478554725647,0.05126926675438881,0.22642717759665867,0.08576267406426046,0.7718562373408565,0.0912400258504989,0.9087599741495012,0.9382191184021101,0.853045121436133,0.853045121436133,0.5,0.0,0.0,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\outputs\20260603-182138_round42_seed_sweep_metric64\1159_3\round42_seed_sweep_metric_best_seed_01171_offset_+012.png,0.5913822918338217,0.21647936908295418,0.16673590615738543,0.18817478527008663,0.6173671425724333,0.5571538283247462,0.6852536203672652,0.40029775901732395,False,1,0.40029775901732395,0.5704375240415959,0.5,0.4618952069616947,0.4618952069616947
seed_sweep,1159_3.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\1159_3.png,1,1159_3_round42_seed_sweep_metric_best_001,round42_seed_sweep_metric_best,"single blond anime warrior mage in reflective silver armor, curved amber energy blade crossing the lower body, blue green mist and orange fire clouds behind, soft brushwork, centered square composition, low contrast",,1169,10,openai/clip-vit-large-patch14,0.8266183137893677,0.7000900506973267,0.04621041566133499,0.21496608025764202,0.105775849742429,0.7761207863136574,0.0869591119364021,0.9130408880635978,0.9328222028608897,0.855383105235583,0.855383105235583,0.5,0.0,0.0,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\outputs\20260603-182138_round42_seed_sweep_metric64\1159_3\round42_seed_sweep_metric_best_seed_01169_offset_+010.png,0.5495247164345498,0.0992614965148424,0.27726037304687046,0.21924687271165383,0.6391627216456734,0.7552732189263257,0.6409413116140439,0.3892328374365439,False,1,0.3892328374365439,0.5933525142035094,0.5,0.4618937496901781,0.4618937496901781
seed_sweep,1159_3.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\1159_3.png,1,1159_3_round42_seed_sweep_metric_best_001,round42_seed_sweep_metric_best,"single blond anime warrior mage in reflective silver armor, curved amber energy blade crossing the lower body, blue green mist and orange fire clouds behind, soft brushwork, centered square composition, low contrast",,1200,41,openai/clip-vit-large-patch14,0.8305677175521851,0.6751890182495117,0.0479595810174942,0.21899676028995088,0.13518306925399412,0.7557525634765625,0.09072271353203451,0.9092772864679655,0.9502229709380076,0.8483802980158426,0.8483802980158426,0.5,0.0,0.0,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\outputs\20260603-182138_round42_seed_sweep_metric64\1159_3\round42_seed_sweep_metric_best_seed_01200_offset_+041.png,0.5845006038698344,0.22817329235919048,0.23839073006281986,0.2649039793483319,0.5350632695679302,0.5810948846836111,0.783813328359015,0.41629351806068066,False,1,0.41629351806068066,0.5247167697711161,0.5,0.4583709360111073,0.4583709360111073
seed_sweep,1159_3.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\1159_3.png,1,1159_3_round42_seed_sweep_metric_best_001,round42_seed_sweep_metric_best,"single blond anime warrior mage in reflective silver armor, curved amber energy blade crossing the lower body, blue green mist and orange fire clouds behind, soft brushwork, centered square composition, low contrast",,1164,5,openai/clip-vit-large-patch14,0.8563379645347595,0.6445481777191162,0.04164407029747963,0.2040687881511517,0.20839896578350048,0.7306597674334491,0.09892534555262036,0.9010746544473797,0.9064948212735844,0.8254719886563519,0.8254719886563519,0.5,0.0,0.0,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\outputs\20260603-182138_round42_seed_sweep_metric64\1159_3\round42_seed_sweep_metric_best_seed_01164_offset_+005.png,0.8127217004636706,0.3867998789166558,0.3823478149368086,0.3785776299303941,0.40681711181137853,0.20147957592999602,0.4247757902805891,0.5218646258802605,False,1,0.5218646258802605,0.3001884031835116,0.5,0.45673423590193435,0.45673423590193435
seed_sweep,1159_3.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\1159_3.png,1,1159_3_round42_seed_sweep_metric_best_001,round42_seed_sweep_metric_best,"single blond anime warrior mage in reflective silver armor, curved amber energy blade crossing the lower body, blue green mist and orange fire clouds behind, soft brushwork, centered square composition, low contrast",,1168,9,openai/clip-vit-large-patch14,0.839348554611206,0.6869146823883057,0.04692959785461426,0.2166324025962281,0.1834065503628754,0.7674085828993055,0.09442415338172802,0.905575846618272,0.9063530786470532,0.8435560243504933,0.8435560243504933,0.5,0.0,0.0,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\outputs\20260603-182138_round42_seed_sweep_metric64\1159_3\round42_seed_sweep_metric_best_seed_01168_offset_+009.png,0.6622636250770673,0.16746992896382096,0.26119128448662376,0.339774866700131,0.5946357342360424,0.40979337708849306,0.42361198792304405,0.4208765306229127,False,1,0.4208765306229127,0.47743321562251095,0.5,0.44778968813559245,0.44778968813559245
