stage,target_name,target_path,prompt_index,prompt_id,prompt_source,prompt,negative_prompt,render_seed,seed_offset,clip_model,clip_iisim,lpips_alex,pixel_mse_01,pixel_rmse_01,pixel_ssim_01,color_hist_sim,edge_rmse,edge_sim,layout_sim,visual_specific_score,region_score,heuristic_score,saliency_component_count,largest_component_fraction,model_id,num_inference_steps,guidance_scale,original_inference_steps,width,height,render_path,clip_norm,lpips_norm,rmse_norm,ssim_norm,color_norm,edge_norm,layout_norm,combined_score,is_pareto,pareto_rank,selection_score,region_norm,heuristic_norm,maxstack_score,seed_sweep_score,teal_belly_score,side_asymmetry_score
seed_sweep,1159_3.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\1159_3.png,1,1159_3_round44_conservative_micro_control_001,round44_conservative_micro_1159_3_control,"single blond anime warrior mage in reflective silver armor, curved amber energy blade crossing the lower body, blue green mist and orange fire clouds behind, soft brushwork, centered square composition, low contrast",,1159,0,openai/clip-vit-large-patch14,0.8774850368499756,0.5261003971099854,0.019605565816164017,0.1400198765038879,0.6086499977083648,0.8462462248625578,0.0835674800549713,0.9164325199450287,0.9765529284782845,0.8968727688645679,0.8968727688645679,0.5,0.0,0.0,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\outputs\20260603-212442_round44_conservative_micro\1159_3\round44_conservative_micro_1159_3_control_seed_01159_offset_+000.png,1.0,1.0,1.0,1.0,1.0,0.6083571018669135,0.8484352351476183,0.9719544831664434,True,0,1.0019544831664433,1.0,0.5,0.931133600236537,0.931133600236537,,
seed_sweep,1159_3.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\1159_3.png,3,1159_3_round44_conservative_micro_silver_hybrid_subdued_003,round44_conservative_micro_1159_3_silver_hybrid_subdued,"single blond anime warrior mage in silver armor, curved amber energy blade emerging from the chest center and sweeping across the lower body, subdued blue green mist and pale orange fire clouds behind, soft brushwork, centered square composition, low contrast",,1159,0,openai/clip-vit-large-patch14,0.851969838142395,0.5636641979217529,0.02353256195783615,0.15340326579912225,0.5333066689751307,0.7982358579282408,0.08299477138175912,0.9170052286182409,0.9703222115036062,0.8742224083848139,0.8742224083848139,0.5,0.0,0.0,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\outputs\20260603-212442_round44_conservative_micro\1159_3\round44_conservative_micro_1159_3_silver_hybrid_subdued_seed_01159_offset_+000.png,0.46109135314445415,0.386155837653932,0.7650000558618346,0.7105248841139766,0.7190521859911374,0.7016998940451331,0.5186030393590053,0.5477362788523782,False,1,0.5477362788523782,0.7033428130656632,0.5,0.584623029392765,0.584623029392765,,
seed_sweep,1159_3.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\1159_3.png,5,1159_3_round44_conservative_micro_non_reflective_same_pose_005,round44_conservative_micro_1159_3_non_reflective_same_pose,"single blond anime warrior mage in pale silver armor, curved amber energy blade crossing the lower body from a small chest glow, muted blue green mist and soft orange fire clouds behind, low contrast, subdued colors",,1159,0,openai/clip-vit-large-patch14,0.8534138798713684,0.5653030872344971,0.024754421785473824,0.1573353799546492,0.5231271900114405,0.7711079915364584,0.08325931371105212,0.9167406862889479,0.9605255063859385,0.8599629376697258,0.8599629376697258,0.5,0.0,0.0,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\outputs\20260603-212442_round44_conservative_micro\1159_3\round44_conservative_micro_1159_3_non_reflective_same_pose_seed_01159_offset_+000.png,0.49159107933050916,0.3593741325117784,0.6959557662196914,0.6714145089524693,0.5603049143461871,0.6585835229815703,0.0,0.5063899879382551,False,1,0.5063899879382551,0.5165831156519402,0.5,0.5083494653867312,0.5083494653867312,,
seed_sweep,1159_3.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\1159_3.png,6,1159_3_round44_conservative_micro_washed_colors_original_blade_006,round44_conservative_micro_1159_3_washed_colors_original_blade,"single blond anime warrior mage in silver armor, curved amber energy blade crossing the lower body, washed blue green mist and pale orange fire clouds behind, soft brushwork, centered square composition, low contrast",,1159,0,openai/clip-vit-large-patch14,0.8496623039245605,0.566578209400177,0.028849994763731956,0.16985286210050143,0.48961975865510654,0.7251191315827547,0.0811645383887899,0.9188354616112101,0.9753090033510126,0.8429578214463657,0.8429578214463657,0.5,0.0,0.0,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\outputs\20260603-212442_round44_conservative_micro\1159_3\round44_conservative_micro_1159_3_washed_colors_original_blade_seed_01159_offset_+000.png,0.41235372984949675,0.3385368827988713,0.4761603511619208,0.5426762684473184,0.2911865864144454,1.0,0.7825862232614853,0.4512067601212398,False,1,0.4512067601212398,0.2938630425289251,0.5,0.4139815727784181,0.4139815727784181,,
seed_sweep,1159_3.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\1159_3.png,2,1159_3_round44_conservative_micro_pale_armor_hybrid_blade_002,round44_conservative_micro_1159_3_pale_armor_hybrid_blade,"single blond anime warrior mage in pale silver armor, curved amber energy blade starting near the center of the chest and crossing the lower body, pale blue green mist and muted orange fire clouds behind, soft brushwork, centered square composition, low contrast",,1159,0,openai/clip-vit-large-patch14,0.8415036797523499,0.5872947573661804,0.036108583211898804,0.19002258605728636,0.4130503446193373,0.7075274432146991,0.0873000809395061,0.9126999190604939,0.9744901393226901,0.8327303489823255,0.8327303489823255,0.5,0.0,0.0,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\outputs\20260603-212442_round44_conservative_micro\1159_3\round44_conservative_micro_1159_3_pale_armor_hybrid_blade_seed_01159_offset_+000.png,0.24003474604543423,0.0,0.12199864379721881,0.2484904344259953,0.18824327005754332,0.0,0.7392384477788984,0.1582474464550527,False,1,0.1582474464550527,0.15991139026526488,0.5,0.20655870821820474,0.20655870821820474,,
seed_sweep,1159_3.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\1159_3.png,4,1159_3_round44_conservative_micro_matte_pale_hybrid_004,round44_conservative_micro_1159_3_matte_pale_hybrid,"single blond anime warrior mage in matte pale silver armor, curved amber energy blade starting at the chest center and bending down across the lower body, muted teal mist and pale orange fire clouds behind, soft brushwork, centered square composition",,1159,0,openai/clip-vit-large-patch14,0.8301389813423157,0.579893946647644,0.038797371089458466,0.1969704827872909,0.3483743311709362,0.6753590901692709,0.08364001635955869,0.9163599836404414,0.9794160727231055,0.8205207993949474,0.8205207993949474,0.5,0.0,0.0,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\outputs\20260603-212442_round44_conservative_micro\1159_3\round44_conservative_micro_1159_3_matte_pale_hybrid_seed_01159_offset_+000.png,0.0,0.12093942460632467,0.0,0.0,0.0,0.5965347888460545,1.0,0.09602694348234445,False,1,0.09602694348234445,0.0,0.5,0.1256956272197598,0.1256956272197598,,
seed_sweep,1159_7.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\1159_7.png,1,1159_7_round44_conservative_micro_control_001,round44_conservative_micro_1159_7_control,"small hedgehog with compact cubical wooden block body, warm peach beige cube grid sides, small face mostly hidden below orange spiky fur, soft amber bristles forming a low square cap on top, subtle wood block texture, realistic studio object photo",,1159,0,openai/clip-vit-large-patch14,0.8270366191864014,0.3495158553123474,0.007017210591584444,0.08376879246822437,0.8250421557211574,0.7771250406901041,0.0631883460237254,0.9368116539762746,0.9810703409430455,0.8738044153908521,0.8415203170498194,0.8538994645008972,2.0,0.8910369068541301,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\outputs\20260603-212442_round44_conservative_micro\1159_7\round44_conservative_micro_1159_7_control_seed_01159_offset_+000.png,1.0,1.0,1.0,1.0,1.0,1.0,0.8503553872693216,0.992517769363466,True,0,1.022517769363466,1.0,1.0,1.0130603062308101,1.0130603062308101,,
seed_sweep,1159_7.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\1159_7.png,2,1159_7_round44_conservative_micro_no_ears_soft_002,round44_conservative_micro_1159_7_no_ears_soft,"small hedgehog with compact cubical wooden block body, warm peach beige cube grid sides, no ears visible, only tiny eyes and nose below orange spiky fur, soft bristles forming a low square cap on top, subtle wood block texture, realistic studio object photo",,1159,0,openai/clip-vit-large-patch14,0.7878071069717407,0.3634917736053467,0.007865057326853275,0.0886851584361965,0.8202973951130764,0.7236130325882524,0.0651587527638307,0.9348412472361693,0.9865191110003809,0.850124123397449,0.8098262035376226,0.8209308848094905,3.0,0.8542449286250939,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\outputs\20260603-212442_round44_conservative_micro\1159_7\round44_conservative_micro_1159_7_no_ears_soft_seed_01159_offset_+000.png,0.6925189301918807,0.9019894539503797,0.9363933173751815,0.9888516161441112,0.5120709467641623,0.8971389106579593,1.0,0.8625314481588963,False,1,0.8625314481588963,0.7382507895203614,0.7469881554164751,0.799598664791714,0.799598664791714,,
seed_sweep,1159_7.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\1159_7.png,5,1159_7_round44_conservative_micro_head_hidden_grid_005,round44_conservative_micro_1159_7_head_hidden_grid,"small hedgehog with compact cubical wooden block body, square peach beige grid sides, tiny head mostly hidden with only eyes and nose visible, no ears, orange spiky fur, soft bristles forming a low square cap",,1159,0,openai/clip-vit-large-patch14,0.8019303679466248,0.43606841564178467,0.025940975174307823,0.16106202275616627,0.4346030582009084,0.667453342013889,0.06901644921776832,0.9309835507822317,0.9501077096281054,0.8162197886056521,0.7204345133749223,0.7903258850311917,1.0,1.0,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\outputs\20260603-212442_round44_conservative_micro\1159_7\round44_conservative_micro_1159_7_head_hidden_grid_seed_01159_offset_+000.png,0.803217104820565,0.39302280379457144,0.0,0.08261653410096091,0.0,0.6957556878307023,0.0,0.32424463784143126,False,1,0.32424463784143126,0.0,0.512115209118334,0.25975801922459685,0.25975801922459685,,
seed_sweep,1159_7.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\1159_7.png,3,1159_7_round44_conservative_micro_five_by_five_soft_003,round44_conservative_micro_1159_7_five_by_five_soft,"small hedgehog with compact cubical wooden block body, warm peach beige 5 by 5 cube grid sides, tiny eyes and nose only, no ears visible, orange spiky fur above, soft bristles forming a low square cap, realistic studio object photo",,1159,0,openai/clip-vit-large-patch14,0.7304291725158691,0.4601396918296814,0.02571948803961277,0.1603729654262612,0.3994413987491345,0.7011119701244213,0.08234434323033823,0.9176556567696618,0.9756524597426749,0.8318103583739063,0.7474593518925644,0.8105945139194233,1.0,1.0,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\outputs\20260603-212442_round44_conservative_micro\1159_7\round44_conservative_micro_1159_7_five_by_five_soft_seed_01159_offset_+000.png,0.24279045604383284,0.22421536847429213,0.00891484710029733,0.0,0.3069034994151319,0.0,0.7015591037926886,0.1694045772085602,False,1,0.1694045772085602,0.22318750586320618,0.6676634077423428,0.2580243829559205,0.2580243829559205,,
seed_sweep,1159_7.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\1159_7.png,4,1159_7_round44_conservative_micro_cubelets_less_literal_004,round44_conservative_micro_1159_7_cubelets_less_literal,"small hedgehog with compact cubical wooden block body made of small geometric cube tiles, tiny eyes and nose only, no ears visible, orange spiky fur above, soft bristles forming a low square cap, subtle wood block texture",,1159,0,openai/clip-vit-large-patch14,0.6994531154632568,0.4921119213104248,0.01961543783545494,0.1400551242741762,0.45930716909013436,0.7499480070891203,0.0688422045341593,0.9311577954658407,0.9545633603433339,0.8542945036718151,0.7490461712167136,0.7235949732401215,5.0,0.8472413793103448,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\outputs\20260603-212442_round44_conservative_micro\1159_7\round44_conservative_micro_1159_7_cubelets_less_literal_seed_01159_offset_+000.png,0.0,0.0,0.27178186761935896,0.14066180419161048,0.7521964743044712,0.7048517782993722,0.12236965750571477,0.217451693646426,False,1,0.217451693646426,0.2362924221786614,0.0,0.22627613310020492,0.22627613310020492,,
seed_sweep,7836.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\7836.png,1,7836_round44_conservative_micro_control_round43_best_001,round44_conservative_micro_7836_control_round43_best,"tiny astronaut standing bottom center, thin curved ground arc reflecting pale pink light, wide pale pink diagonal planetary stripe, slanted planetary ring from lower left to upper right, subtle blue nebula clouds across most of the sky, moody realistic space illustration",,7836,0,openai/clip-vit-large-patch14,0.9169573783874512,0.35390594601631165,0.007491701282560825,0.08655461444984217,0.8132884523875956,0.7243714509186922,0.03557825295243523,0.9644217470475648,0.9747872356374384,0.8584722115075469,0.8584722115075469,0.5,0.0,0.0,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\outputs\20260603-212442_round44_conservative_micro\7836\round44_conservative_micro_7836_control_round43_best_seed_07836_offset_+000.png,0.5845644034852833,0.6186060813927359,0.39522149758615943,1.0,1.0,0.22080843312801274,0.24294150628883066,0.6589339119995092,True,0,0.6889339119995093,1.0,0.5,0.7495816689597153,0.7495816689597153,,
