target_name,id,prompt,seed_index,combo,clip_iisim,lpips_alex,pixel_mse_01,pixel_rmse_01,pixel_ssim_01,color_hist_sim,edge_rmse,edge_sim,layout_sim,visual_specific_score,region_score,heuristic_score,saliency_component_count,largest_component_fraction,clip_norm,lpips_norm,rmse_norm,ssim_norm,color_norm,edge_norm,layout_norm,combined_score,is_pareto,pareto_rank,selection_score,rank
7836.png,00254,"small space explorer at bottom edge, sloping pink white cosmic dust stripe in empty sky, deep blue black cosmic background, small grey ground below the figure, dark high contrast digital painting, square crop",1,"[0, 0, 2, 2, 0, 1]",0.9174021482467651,0.40369221568107605,0.008308428339660168,0.09115058057774601,0.7914664130313586,0.6383056640625,0.038494341271862846,0.9615056587281372,0.9795715988998277,0.8196788491629385,0.8196788491629385,0.5,0.0,0.0,0.9775587293372051,0.903360754971682,0.8551723758848234,0.9245078331193125,0.4351434595521311,0.9198009582148925,0.8112371631986204,0.8619015384177571,True,0,0.8919015384177571,25
7836.png,00630,"small space explorer at bottom edge, diagonal pink white cosmic dust stripe in empty sky, dark cosmic background, small rim-lit grey ground below the figure, dark high contrast digital painting, square crop",1,"[0, 2, 3, 0, 0, 1]",0.903448224067688,0.43000686168670654,0.007695567794144154,0.08772438540191749,0.805592507845707,0.6948632134331597,0.040036390378222014,0.959963609621778,0.9789816274922761,0.8444720349109994,0.8444720349109994,0.5,0.0,0.0,0.9176945430071507,0.8100656551323067,0.8898963542500694,0.9521919951585834,0.5764733960449592,0.8738592849856296,0.8041642106900886,0.8617134721245087,True,0,0.8917134721245087,26
7836.png,00259,"small space explorer at bottom edge, sloping pink white cosmic dust stripe in empty sky, dark cosmic background, small rim-lit grey ground below the figure, moody high contrast digital painting",1,"[0, 0, 3, 0, 2, 0]",0.9226330518722534,0.42302557826042175,0.00790339894592762,0.08890106268165539,0.7880784047955047,0.6934254964192709,0.04207733028024719,0.9579226697197528,0.9724524597804927,0.8418048997466839,0.8418048997466839,0.5,0.0,0.0,1.0,0.8348168729188904,0.8779709050833812,0.9178680526120706,0.5728807288143493,0.813054351035907,0.7258883950241445,0.8591785311281103,True,0,0.8891785311281103,27
7836.png,00939,"small space explorer at bottom edge, sloping pink white cosmic dust stripe in empty sky, moody blue black cosmic background, faint grey ground below the figure, dark high contrast digital painting, centered crop",1,"[0, 0, 0, 4, 0, 3]",0.907011866569519,0.4007395803928375,0.008299954235553741,0.0911040846260679,0.8081501858213427,0.7614593505859375,0.04302645190159248,0.9569735480984075,0.9846464964688357,0.8745267488918816,0.8745267488918816,0.5,0.0,0.0,0.9329830422139326,0.9138289331849301,0.8556436054375158,0.9572045037430402,0.7428884536137798,0.7847775372802003,0.872078263346546,0.8874459870021676,False,1,0.8874459870021676,28
7836.png,00276,"small space explorer at bottom edge, sloping pink white cosmic dust stripe across empty sky, moody blue black cosmic background, small grey ground below the figure, dark high contrast digital painting, tight square crop",1,"[0, 1, 0, 2, 0, 2]",0.9076180458068848,0.38721925020217896,0.009057271294295788,0.09516969735317954,0.7854842503539364,0.6484674524377895,0.04004772168240073,0.9599522783175993,0.984246542393316,0.8246429594868282,0.8246429594868282,0.5,0.0,0.0,0.9355836315785705,0.9617634771164318,0.8144392253211512,0.9127840578591596,0.4605364428357784,0.8735216958182749,0.8672833594825015,0.854413951827152,True,0,0.884413951827152,29
7836.png,00499,"small space explorer at bottom edge, sloping pink white cosmic dust stripe in empty sky, empty dark blue starfield, small grey ground below the figure, dark high contrast digital painting, centered crop",1,"[0, 0, 1, 2, 0, 3]",0.9140282869338989,0.4500313997268677,0.00786194484680891,0.08866760878025814,0.7883477820418301,0.7504628499348959,0.0441302909822912,0.9558697090177088,0.9854792606714706,0.8693585327611953,0.8693585327611953,0.5,0.0,0.0,0.9630844166139048,0.7390713018244768,0.8803369256412847,0.9183959751154216,0.7154096332626757,0.7518912860356607,0.882061970320561,0.8541699986303505,True,0,0.8841699986303505,30
7836.png,00504,"small space explorer at bottom edge, sloping pink white cosmic dust stripe in empty sky, empty dark blue starfield, thin grey ground below the figure, realistic sci fi landscape, square crop",1,"[0, 0, 1, 3, 1, 1]",0.8930432796478271,0.41022440791130066,0.007182845380157232,0.08475166889305032,0.7988564509260364,0.7663291648582176,0.04126229504162326,0.9587377049583767,0.9774726213122842,0.8759008451840866,0.8759008451840866,0.5,0.0,0.0,0.8730559507724032,0.8802017306717389,0.9200243937932199,0.9389907464256005,0.7550574840879016,0.8373363809977149,0.7860732847408828,0.8825992921386056,False,1,0.8825992921386056,31
7836.png,00496,"small space explorer at bottom edge, sloping pink white cosmic dust stripe in empty sky, empty dark blue starfield, tiny rim-lit grey ground below the explorer, moody high contrast digital painting, tight square crop",1,"[0, 0, 1, 1, 2, 2]",0.9073506593704224,0.42806631326675415,0.007290358189493418,0.085383594381435,0.7798352884328275,0.8537840666594328,0.04409876759874277,0.9559012324012572,0.9694937331344258,0.91266700796407,0.91266700796407,0.5,0.0,0.0,0.9344365082855749,0.8169456131049073,0.9136199229849241,0.9017132857007564,0.9735958729517631,0.7528304500221308,0.6904172979752087,0.8825932935176138,False,1,0.8825932935176138,32
7836.png,00591,"small space explorer at bottom edge, sloping pink white cosmic dust stripe across empty sky, dark cosmic background, small rim-lit grey ground below the figure, moody high contrast digital painting",1,"[0, 1, 3, 0, 2, 0]",0.9096616506576538,0.420072078704834,0.007915647700428963,0.08896992582007114,0.7879136413035416,0.6975210684317129,0.042665776208200154,0.9573342237917999,0.9728990607586504,0.8435312712731309,0.8435312712731309,0.5,0.0,0.0,0.9443509675624423,0.8452881152778091,0.8772729874208437,0.9175451509701369,0.5831150289009176,0.7955230088603448,0.7312425316286332,0.8515616348549093,True,0,0.8815616348549093,33
7836.png,00255,"small space explorer at bottom edge, sloping pink white cosmic dust stripe in empty sky, deep blue black cosmic background, small grey ground below the figure, realistic sci fi landscape",1,"[0, 0, 2, 2, 1, 0]",0.8990341424942017,0.39580291509628296,0.007667383179068565,0.08756359505564265,0.7853458335189998,0.6781401457609953,0.04383271946344234,0.9561672805365576,0.9696810111977889,0.8337578160198008,0.8337578160198008,0.5,0.0,0.0,0.8987575473348178,0.9313312275960763,0.8915259404875311,0.9125127900999019,0.5346846318857689,0.7607567193249828,0.692662506524475,0.8504082185079783,True,0,0.8804082185079783,34
7836.png,00108,"small space explorer at bottom edge, sloping pink white cosmic dust stripe in empty sky, empty dark blue starfield, small grey ground below the figure, realistic sci fi landscape",1,"[0, 0, 1, 2, 1, 0]",0.8886866569519043,0.4209752678871155,0.006667832378298044,0.08165679627745656,0.8011688241867986,0.7646959092881945,0.042308236248029915,0.9576917637519701,0.9798217146082725,0.8752696194145316,0.8752696194145316,0.5,0.0,0.0,0.854365461309265,0.8420859773916767,0.9513904673039276,0.9435225095836104,0.7509761915185377,0.8061750587521433,0.8142357094075114,0.8791872283730007,False,1,0.8791872283730007,35
7836.png,00483,"small space explorer at bottom edge, sloping pink white cosmic dust stripe in empty sky, moody blue black cosmic background, faint grey ground below the figure, dark high contrast digital painting, tight square crop",1,"[0, 0, 0, 4, 0, 2]",0.9098488092422485,0.3995237946510315,0.008830438368022442,0.09397041219459688,0.8041279147865307,0.7304020634403935,0.04235703249001406,0.9576429675099859,0.9832772940205369,0.8605114259807796,0.8605114259807796,0.5,0.0,0.0,0.9451539027251722,0.9181393408621153,0.8265938019763804,0.9493217021225602,0.6652803452575803,0.8047212911679542,0.8556633934606069,0.8754015954787265,False,1,0.8754015954787265,36
7836.png,00817,"tiny space explorer at bottom edge, sloping pink white cosmic dust stripe in empty sky, empty dark blue starfield, small grey ground below the figure, realistic sci fi landscape",1,"[2, 0, 1, 2, 1, 0]",0.8902202844619751,0.43785396218299866,0.006624001078307629,0.08138796642199403,0.810273407803353,0.7626241048177084,0.04377491020436339,0.9562250897956366,0.9799333633603848,0.8738463012685185,0.8738463012685185,0.5,0.0,0.0,0.8609449268306154,0.7822447973448016,0.9541150178931262,0.9613655703483422,0.7457990224668802,0.7624790082451464,0.8155742256664683,0.8718895996702195,False,1,0.8718895996702195,37
7836.png,00094,"small space explorer at bottom edge, sloping pink white cosmic dust stripe in empty sky, moody blue black cosmic background, small grey ground below the figure, dark high contrast digital painting, tight square crop",1,"[0, 0, 0, 2, 0, 2]",0.9077367782592773,0.39289551973342896,0.008330704644322395,0.09127269385923917,0.8050585268576993,0.6630780255353009,0.04070629258790183,0.9592937074120982,0.9829961836472881,0.8307371458145775,0.8307371458145775,0.5,0.0,0.0,0.936093009554417,0.9416390136324897,0.8539347759446355,0.951145505212694,0.4970463586820673,0.8539011472805782,0.8522932634946556,0.8706303684445718,False,1,0.8706303684445718,38
7836.png,00963,"small space explorer at bottom edge, sloping pink white cosmic dust stripe in empty sky, empty dark blue starfield, thin grey ground below the figure, realistic sci fi landscape, tight square crop",1,"[0, 0, 1, 3, 1, 2]",0.8825051784515381,0.4176222085952759,0.00666390173137188,0.08163272463523363,0.8099697219586162,0.7414562084056714,0.04470712445500609,0.9552928755449939,0.9812224020254501,0.86425228062839,0.86425228062839,0.5,0.0,0.0,0.8278460982976752,0.8539738059922433,0.951634429816531,0.9607704102389688,0.69290321122878,0.7347059092523363,0.8310280411276368,0.8705262928199955,False,1,0.8705262928199955,39
7836.png,00964,"small space explorer at bottom edge, sloping pink white cosmic dust stripe in empty sky, empty dark blue starfield, thin grey ground below the figure, moody high contrast digital painting, square crop",1,"[0, 0, 1, 3, 2, 1]",0.8913262486457825,0.4348841905593872,0.008489836938679218,0.09214031114924248,0.8045022040375435,0.807313707139757,0.04267821926948129,0.9573217807305188,0.9870069915327112,0.8957551897751145,0.8957551897751145,0.5,0.0,0.0,0.8656896599339445,0.7927737301704869,0.8451416037926425,0.9500552299949676,0.8574725077636355,0.7951522975431814,0.9003773796591545,0.8667713527401134,False,1,0.8667713527401134,40
7836.png,00586,"small space explorer at bottom edge, sloping pink white cosmic dust stripe across empty sky, deep blue black cosmic background, small grey ground below the figure, dark high contrast digital painting, square crop",1,"[0, 1, 2, 2, 0, 1]",0.9084231853485107,0.39594927430152893,0.008287085220217705,0.09103342913577245,0.7966203248953282,0.6473394323278356,0.038719971747303863,0.9612800282526961,0.9807606106876632,0.8239028765735023,0.8239028765735023,0.5,0.0,0.0,0.9390377870493207,0.9308123303757636,0.8563596883196918,0.934608411733108,0.4577176677601894,0.9130788366361885,0.8254917928294807,0.8652838889226531,False,1,0.8652838889226531,41
7836.png,00029,"small space explorer at bottom edge, sloping pink white cosmic dust stripe in empty sky, moody blue black cosmic background, small rim-lit grey ground below the figure, dark high contrast digital painting, centered crop",1,"[0, 0, 0, 0, 0, 3]",0.9015010595321655,0.4086727201938629,0.008096577599644661,0.08998098465589639,0.7989084856168168,0.7038596824363426,0.042264515506122216,0.9577354844938778,0.9835638694687232,0.848657050562956,0.848657050562956,0.5,0.0,0.0,0.9093409487727366,0.8857030344128918,0.8670260565428627,0.9390927234284567,0.598954398263544,0.8074776139235594,0.8590990422211886,0.8636339673387585,False,1,0.8636339673387585,42
7836.png,00503,"small space explorer at bottom edge, sloping pink white cosmic dust stripe in empty sky, empty dark blue starfield, thin grey ground below the figure, dark high contrast digital painting, tight square crop",1,"[0, 0, 1, 3, 0, 2]",0.9157034158706665,0.4426283836364746,0.008195866830646992,0.09053102689491041,0.7996608967164759,0.7535298665364584,0.04408796785949721,0.9559120321405028,0.987476855479838,0.8711530222865498,0.8711530222865498,0.5,0.0,0.0,0.9702709420321727,0.7653177170381926,0.8614514602845291,0.9405672902550894,0.723073707578918,0.7531522024808136,0.9060104075329817,0.8633319362321638,False,1,0.8633319362321638,43
7836.png,00576,"small space explorer at bottom edge, sloping pink white cosmic dust stripe across empty sky, empty dark blue starfield, thin grey ground below the figure, dark high contrast digital painting, square crop",1,"[0, 1, 1, 3, 0, 1]",0.9130662083625793,0.4423249363899231,0.0084231561049819,0.09177775386760072,0.7968963137519754,0.7443248607494214,0.04083273193349748,0.9591672680665025,0.9875071332982108,0.8681561578201578,0.8681561578201578,0.5,0.0,0.0,0.9589569718809038,0.7663935491492135,0.8488160679016075,0.9351492915961467,0.7000715991464593,0.850134188709206,0.9063733972790472,0.8632309436626828,False,1,0.8632309436626828,44
7836.png,00281,"small space explorer at bottom edge, sloping pink white cosmic dust stripe across empty sky, moody blue black cosmic background, faint grey ground below the figure, dark high contrast digital painting",1,"[0, 1, 0, 4, 0, 0]",0.8956581950187683,0.4058431088924408,0.009143941104412079,0.095623956749405,0.8019997290977591,0.7452353018301504,0.041964537089101854,0.9580354629108981,0.9839962383323992,0.8674675455088618,0.8674675455088618,0.5,0.0,0.0,0.8842742846972832,0.8957350473389374,0.8098353739241191,0.9451509077004694,0.7023466726167863,0.816414755000161,0.8642825551843676,0.8626269537818074,False,1,0.8626269537818074,45
